user_prompt,output,유형,극성,시제,확실성
그러나 언제부터인가 이 대관람차는 운행을 멈추기 시작했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"이어 ＂보직심의 등 심의위원들이 참석한 자리에서 허위사실을 유포하며 본인의 생각대로 보직 조정이 되게 유도했다＂며 ＂장기복무나 진급 등을 빌미로 본인을 직접 ＇꼰대＇라고 언급하며 본인의 성향을 맞추고 눈에 들어야 장기복무, 진급을 할 수 있다는 뉘앙스로 압박했다＂고 말했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"27~28일 이틀간 11번가의 ＇모바일 장보기＇ 매출은 23~26일 일평균 대비 생필품(218%), 신선식품(209%), 가공식품(181%)이 높은 신장률을 보였다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
외부위원 중심의 수사심의위원회 의견 등을 종합해 내린 결정이라고도 했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
검찰은 백 전 장관의 신병을 확보하게 되면 블랙리스트 의혹과 관련해 문재인 정부 청와대의 지시가 있었는지에 대한 수사에 나설 계획이었다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
1만명이 넘는 방문자수를 기록한 이번 전시회는 총 77개 작품을 넥슨 사옥을 그대로 구현한 메타버스 갤러리를 통해 체험할 수 있도록 구성됐다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
현재 뒤늦게 교수 중에서 후임자를 물색하고 있는 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
또 이동과 아이템 파밍 등에 도움을 주는 영물과 탈것도 마련됐다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이 자리에는 우리은행 사외이사들도 함께한 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
대체복무 기간과 고역의 정도가 과하다고 판단한 셈이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"이어 ＂국산품 온라인 해외판매 제도의 원활한 시행을 위해 플랫폼 개발, 해외배송 인프라 구축 등 업계 차원의 준비를 차질없이 진행해달라＂고 당부했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
각각 30~40대씩 맞았는데 그중 일부는 발가락이 떨어져 나갔다고 한다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"상반기 라인업 중에서는 ＇스토리픽＇과 ＇스카이랜더스＇만 국내 출시 예정이고 ＇히어로즈워: 카운터어택＇, ＇버디크러시＇, ＇드래곤스카이＇ 등은 해외 출시를 예정했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이어 ＂김 대표의 선임으로 글로벌 시장에서 펍지의 성장과 배틀그라운드 지식재산권(IP)의 영향력을 더욱 강화하며 동시에 크래프톤 연합이 글로벌 경쟁력을 확보하는 데 시너지를 낼 것＂이라고 덧붙였다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
민주당도 공화당의 철벽 수비를 예상했을 것이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
애초 전체 가구를 민간임대로 지을 계획이었다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"크고, 고급스럽고, 템즈강과 영국 구도심, 국회의사당이 내려다보이는 런던아이는 유럽 여행의 필수코스가 되었다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
주변에 있는 한인 중소상인들의 홈페이지를 만들어 주는 업무였다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"가짜 뉴스는 진짜 뉴스보다 6배나 더 빨리, 더 깊이, 더 멀리 퍼진다는 연구였다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
거기에 대관람차를 따분하게 여겼던 세대들도 점차 아찔한 초스피드 놀이 기구보다는 유유자적한 대관람차를 원하기 시작한 것이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
그러나 8명의 부인과 14남 11녀의 자녀를 둔 선조도 여색을 밝히는 편이었다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
아마 군왕 자리가 주는 스트레스가 보통이 아니었나 보다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
레이더와 GPS가 없던 지난 세기까지 이 발명품은 전쟁의 성패를 가를 도구였다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
최대 가방 용량도 1200칸에서 1400칸으로 늘렸다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
국내 영화 팬들은 영화 2편 중 1편은 자막과 함께 즐긴 셈이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"9일(현지시간) 미국 증권거래위원회(SEC)는 권도형 CEO를 상대로 소비자보호법 위반 여부, 자금 세탁 의혹 등에 대해 수사에 나선 것으로 알려졌다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"＇비디오몬스터＇로 영상을 제작하면 비용은 20분의 1로, 시간은 50분의 1로 획기적으로 절감할 수 있다＂고 말했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
올 가을에는 첫 국가 대항전도 개최할 계획으로 한국 국가대표 선발전도 예고했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
게다가 대주주가 대량 매도하며 ＇주가가 고점을 찍었다＇는 신호로 해석됐다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
가격 정책도 변경됐다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
구체적인 미팅 장소와 시간 등은 조율 중인 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
인사가 있을 때마다 이조참의는 홍국영에게 먼저 묻고 상의했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
올해 신설된 메타버스&NFT 분야에서도 다수의 강연이 마련돼 미래 기술에 대한 논의를 이어갔다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
과거에 급제하기 전에는 경상도의 향시에서 늘 그가 장원이었다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
회당 300t가량의 물이 사용되는 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
고구려인들이 상추를 즐겨 먹었다고 한다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"＂열린 사회의 가장 큰 적인 시진핑은 인민의 자유를 속박하는 독재자, 입만 열면 거짓말을 일삼는 트럼프는 사기꾼＂이라고 질타했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
전국을 유람했지만 준비한 식량이 자주 떨어져 여러 사람에게 손을 내밀어야 했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이어 ＂환성이는 1997년 ＇깨비깨비＇로 활동하던 시절 방송국 화장실에서 처음 얘기를 나누었고 NRG 멤버 합류를 권유했다＂며 ＂나는 그 누구보다도 환성이를 그리워했다＂고 심경을 전했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
경기 침체가 발생하는 즉시 중앙은행이 또 다시 대대적인 경기 부양책을 펼 것으로 예상하며 이로 인해 통화 가치 훼손이 우려된다고 덧붙였다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"지난 3년간 도널드 트럼프 대통령이 무역전쟁을 일으키고, 기후변화를 부정했으며, 재정적자를 키우고, 연준을 공격하는 등 수많은 경제 실정을 저질렀다는 주장이다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"부녀의 안타까운 사연은 전 국민의 마음을 울렸고, 이영학이 받은 후원금은 개인계좌로 받은 것만 12억 8000여만 원에 달하는 것으로 알려졌다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
당시 최진실은 안재환 자살 사건과 관련해 사채 등의 소문 때문에 마음고생을 한 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"NDC22는 강연 영상을 모두 공개 제공해 업계 종사자는 물론 취업 준비생들이 시간, 물리적 제약 없이 양질의 강연을 들을 수 있게 했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
＂중국 황제는 형편없는 인물＂이라고 헐뜯고 다녔던 것이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"연세대 기계공학과 학사, 서울대 기계설계학과 석사를 마친 뒤 더 넓은 세상을 보고자 UC버클리로 유학을 갔다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이들 중 신종 코로나 진원지인 후베이성 여권 소지자는 없는 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이 과정에서 발전된 제작 툴과 소스들의 도움을 많이 받았다고 한다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
또 등록 대상 동물을 현행 반려견에서 단계적으로 모든 개로 확대하는 방안도 적극 검토하기로 했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
폴란드와도 협상을 진행하고 있는 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
임금은 바깥행차에서 만난 선비 여럿을 과거에 합격시켜주기도 했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"가입 비용은 3만4000원(배송비 포함)이었으며 가입 시 ＇팬클럽 1기 KIT(키트)＇가 제공되고 콘서트, 팬미팅 선예매, 공식 스케줄 우선 참여 혜택 등이 1년간 제공될 방침이었다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
현재 관련 펀딩은 시작 나흘 만에 목표금액 3억원을 채운 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
또 구소련 체제를 붕괴시킨 계기가 됐던 ＇중국판 체르노빌＇ 사건이라고 평가했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
데이터센터 구축에 필요한 인프라스트럭처부터 클라우드 서비스와 다양한 가치를 제공하는 디지털 혁신 솔루션이었다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"뉴스를 모아서 보여주는 오크뉴스, 중고물품 플랫폼 코코베이, 각종 기업을 안내해주는 웹투리스트 등 2년간 6개에 달하는 서비스를 선보였다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
저축은행권이 경쟁적으로 예금금리를 올리는 것은 금융위원회의 유동성 규제가 크게 작용하는 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
한국 기업과 소비자에게 화웨이의 서비스를 제공하기를 기대하고 있다＂고 말했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
초점을 옮기면 심도가 달라지는 시각 현상에서 영감을 얻었다고 한다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이어 ＂두 번째로 봤을 땐 저소득층과 고소득층이 서로에게 기생하고 있다는 것을 깨달았다＂고 전했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
남북한 통합은 북한 내부의 불안으로 촉발될 것이며 북한의 시장경제 체제 이행은 빠른 시일 내 시작될 수 있을 거라고 했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
영락제는 고려인이었던 공비의 아들이라는 설이 파다했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
신규 이용자와 복귀 이용자를 위한 ＇성장 가속 레벨업 이벤트＇와 ＇업적 이벤트＇도 마련했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
8월 서비스를 정식 출시한 뒤 서비스가 급성장했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"박쥐에 기생하는 바이러스가 사향고양이나 족제비, 오소리 등에 옮겨져 이를 파는 수산물 시장에서 인간에게 전염됐으리란 것이다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"당초 사용자들이 스스로 발견한 ＇딜＇들을 올릴 것이라고 생각을 했지만, 초기에는 아무도 올리지 않아 직접 딜을 찾아 올렸다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
테스트 당시 발생했던 접속 불안 현상에 대한 대응도 마쳤다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
그때도 1800장의 흙 기와와 건축 자재들을 일일이 사람 손으로 나르고 올려 복원했다고 한다,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"이번 세무조사는 하이브 설립 후 첫 세무조사로, 조사는 서울청 조사1국이 맡은 것으로 알려졌다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
실제 ER 팀의 캐릭터 유닛 리깅 담당들은 전원 스크립트 및 툴 제작이 가능한 개발자로 구성됐다고 한다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
7척의 장검을 쥐고 말 위에 올라 성을 나섰다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
2015년부터 후배 창업자들을 위해 체계적인 투자를 하고자 프라이머사제를 창업했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"이 문제를 프로이트와 상의하면 아마도 콤플렉스나 부모님과의 관계, 혹은 꿈이나 무의식에서 원인을 찾고자 했을 것이다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
다만 거문고를 타다가 옛일을 떠올리며 눈물을 떨어뜨리곤 했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
작년에는 약 1500억원 규모에 달하는 2차 펀드를 조성해 주목을 끌기도 했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
특정 서비스에 가입하기 위해 웹사이트나 애플리케이션(앱)에 접속했다가 일그러진 문자를 보고 제대로 입력하라는 요구를 받아봤을 것이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"그립감이 뛰어난 원통형의 텀블러 디자인이며, 휴대하기 쉽게 스트랩도 적용됐다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
게임 이용자가 선택할 수 있는 직업 역시 기존 디아블로 시리즈의 것을 그대로 따왔다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
출시 이전에는 3500만명 이상의 이용자가 사전 등록해 블리자드에서 보상으로 게임 아이템 ＇호라드림 꾸미기 세트＇를 지급하기로 했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"제이 햇필드 인프라스트럭처캐피털 최고투자책임자(CIO)는 ＂2만달러는 중요한 기술적 저지선이었고, 이것이 무너지면서 더 많은 마진콜과 강제 청산을 초래해 올해 1만달러 아래로 떨어질 수도 있다＂고 전망했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"총책임자인 부위원장이 3개월째 공석인데다, 대면회의는 단 한번도 열지 않은 것으로 알려졌다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
A씨는 지난달 24일부터 미열증상이 있었고 전일 진단검사를 받은 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"이 과정에서 권대표의 해외 법인 지분과, 테라폼랩스와 협업해 온 블록체인 기반 소프트웨어 개발업체 K사에 60억원 가량의 암호화폐를 보낸 정황이 포착된 것으로 알려졌다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이로써 클럽 헤드의 불필요한 움직임을 50% 감소시켜 전작 대비 4야드 정도 비거리를 향상시킬 수 있었다고 한다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
연구보고서는 치열한 이론적 고찰과 연구를 통해 결론을 도출해야 하는데 (게임이 중독물질이라는) 결과를 만들어 놓고 쓴 보고서를 보고 기가 막혔다＂고 말했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
크리에이터와 팬들을 연결하고 수익 창출도 가능한 팬덤 플랫폼을 개발했기 때문이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이번 한국 시장 서비스 중단은 국내에 제도적 기반이 확실하게 마련되지 않았고 정상적인 서비스를 제공하기 어렵다는 본사의 전략적 판단에 따른 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"특히 ＂AHD는 넥스트칩의 고유 특허기술로 올해 중국, 한국, 미국 고객을 중심으로 공급이 예상되고 AHD 매출은 올해부터 향후 3년간 연평균 69.9%의 높은 성장을 예상한다＂고 예측했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
세계의 문명을 공유하고 공감하는 자리였다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
MLB닷컴은 7일(한국시간) 세인트루이스의 2020시즌 개막 로스터를 예상했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
밀수업자들이 밀수를 시도한 것은 싱가포르 R 모 기업이 제공하는 판매대금 때문으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
미운 사람은 기필코 탄핵해서 파직시켜야 직성이 풀리는 성미였다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
의성의 지배자들은 망국의 유민이 아니라 신라정치를 배후에서 조종한 막강 실력자였을 수도 있는 것이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
모두 미국 대통령 선거와 관련한 시기였다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
또 기존에 클래스별로 남녀 중 1종씩만을 지원하기로 했던 것에서 남녀 확장이 가능하도록 변경됐다고 한다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
같은 해 7월에는 아들이 유학 준비로 수업을 빠지자 공익인권법센터 인턴예정증명서를 발급받아 한영외고 출결 업무를 방해한 혐의도 있다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"그리고 백여 년이 흘러 아계 이산해, 1539~1609가 북인의 영수로서 영의정에 오르면서 다시 집안이 다시 일어난다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
두 형이 모두 과거에 올랐고 준손은 장원이 되었다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
그는 이곳에서 깨달음을 얻어 오도송을 읊었다고 알려진다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
신규 시스템 ＇잠재력 각성＇도 도입했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
다만 ＂항소를 취하하더라도 관련 내용이 이미 대통령지정기록물로 이관되어 이전 정부 국가안보실에서 관리하던 해당 정보를 공개하는 것은 현재로서는 어려운 상황＂이라면서 ＂진실규명을 포함해 유가족 및 국민의 눈높이에 맞는 충분한 조치를 취할 수 없는 상황을 유감스럽게 생각한다＂고 했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"아마존웹서비스(AWS), 마이크로소프트(MS), 구글 같은 전 세계 정보기술(IT) 기업과 경쟁에서 충분한 입지를 확보했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이달말까지 온라인으로 작품을 구입하면 작품가 10% 할인혜택도 제공한다고 덧붙였다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"호출 수는 8월 이후 5개월 동안 25배 늘었으며, 실제 운송 수도 같은 기간 30배 향상됐다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이를 기념하기 위해 만공탑이 세워졌으며 탑 위에 새겨진 ＇세계 제일＇이란 글씨 역시 만공스님의 친필로 알려져 있다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이에 경찰을 부르겠다고 하니 담당자는 그렇게 하라며 당당한 자세를 취한 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
또 ＇스킬 레벨＇과 ＇숙련 시스템＇에 상위 단계가 도입되고 65레벨에 맞는 ＇최상급 장비＇와 ＇룬＇도 더해졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
낮 최고기온은 26∼34도로 예보됐다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
창업을 하지 않을 수 없었다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
복잡한 도심의 다양한 변수에 대비한 기능도 탑재했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이어 ＂어제 있었던 나쁜 예시에 대해 사과한다＂고 미안함을 전했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이두섭 직방 이사는 ＂촬영 중인 본인 얼굴이나 대화 내용은 절대 저장되지 않는다. 그럴 일도 없겠지만 24시간 돌아가는 소마월드 데이터를 일일이 저장하려면 천문학적인 서버 비용이 들어갈 테다. 전혀 걱정하지 않아도 될 부분＂이라고 설명했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
신한은행 관계자는 ＂신한 이브닝플러스는 데이터에 기반해 대중교통 승·하차 인원 분포(이브닝플러스)와 급여소득자 거주지 정보(토요일플러스) 등 데이터 드리븐을 통해 이뤄졌다＂며 ＂고객이 원하는 시간에 원하는 곳에서 업무를 볼 수 있는 여건을 마련하기 위해 고객중심에서 대상 점포와 고객층을 분석했다＂고 설명했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
김지영 교보증권 애널리스트는 ＂효성ITX의 올해 1분기 실적은 최근 코로나19에 따른 경기 둔화 우려에도 불구하고 양호할 전망이다＂라며 ＂콘택트센터는 보통 6~12개월 선계약으로 매출이 확정되는 영업 특성상 지속적인 이익 창출이 가능하고 코로나19에 따른 콘택트센터 업무와 비대면 거래 증가는 실적에 더욱 힘을 실어줄 것＂이라고 전망했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
다음날인 18일에는 노원구 어린이 교통 공원도 견학할 예정이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
유산균이 살아서 장까지 도달하는 데 큰 역할을 하는 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
회당 300t가량의 물이 사용되는 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
질병으로 죽은 게 아니라 살해당했다는 것이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
또 관이 모두 불탔는데 시체만 남아 있는 것 또한 이치에 맞지 않는다는 주장과 함께 왜적이 다른 무덤에서 시체를 파서 갖다 놓았을 것이라는 분석도 제기됐다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
박근혜 정권에서 블랙리스트에 올라 지난 2014년 타의로 미국으로 떠난 이 부회장은 해외 엔터테인먼트 업계에서 지속적으로 활동해온 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이어 ＂두 사람은 같은 회사 선후배일 뿐 더 이상의 억측은 자제해달라＂고 당부했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
하지만 실제로는 기생집에 갈 때 자신의 외모가 돋보이도록 함께 데려가는 추한 외모의 사람을 지칭하는 말로 쓰였다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
"이유원의 《임하필기》에 따르면, 조선 태종 때 대궐 안에 호랑이가 침범해 임금을 덮칠 뻔했다.","사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
CJ는 여기에 100억원가량을 쓴 것으로 알려졌다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
해당 기업들은 소비자의 차가운 반응뿐만 아니라 종업원 안전을 고려해 그런 결정을 내렸을 것이다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
이어 ＂부대는 유사사례가 재발하지 않도록 간부교육을 강화하고 보다 세심한 관심과 노력을 기울이겠다＂고 전했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
11번가 관계자는 ＂우한 폐렴과 함께 면대면 접촉에 대한 공포가 급속히 퍼지면서 온라인에서 ＇마스크＇ 검색과 구매가 급증하고 있고 외출을 꺼리면서 위생용품 외에도 일반 상품에 대한 모바일 장보기 수요가 늘고 있다＂고 분석했다.,"사실형,긍정,과거,불확실",사실형,긍정,과거,불확실
