user_prompt,output,유형,극성,시제,확실성
국가경찰위 역시 자체 자문단을 꾸리는 등 행보로 맞서고 있어 향후 행안부와의 권한 충돌 논란이 거세질 것으로 보인다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
국제사회가 모바일과 자동차 등 소비자에게 제품을 파는 기업을 디지털세 부과 대상에 포함하기로 합의함에 따라 삼성전자·현대자동차 등 국내 기업도 영향을 받게 될 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
대형 신작이 뜸했던 국내 모바일게임 시장이 순위 경쟁으로 달아오를 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
백 전 장관에 대한 구속영장이 기각되면서 윗선 수사도 난항을 겪을 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"앞으로 백내장 수술에 지급되는 실손의료보험 보험금이 크게 줄어들고, 일부 안과의 비상식적 과잉 진료에도 제동이 걸릴 것으로 전망된다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
특히 국민 생활과 밀접한 배달비와 주거비 통계를 더 강화한다는 계획이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
게임산업 현안과 윤석열 정부의 게임 정책에 대한 전략 및 기본틀 확립을 위한 논의가 예정됐으며 제21대 국회 후반기 국회의장으로 선출될 김진표 의원과 문화체육관광부 박보균 장관이 참석해 축사할 예정이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
이에 따라 여행사나 항공사가 소액 외국환 매매 신청 등을 대리하거나 백화점 등 유통업체가 소액 대출을 중개하는 업무가 가능해질 것으로 전망된다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
미세먼지 농도는 전 권역이 ＇좋음＇∼＇보통＇ 수준을 보이겠다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
그러나 이들 숫자는 현재 고등학교나 대학에 다니고 있는 영재 수의 절반에도 미치지 못할 것으로 예상된다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"고양 창릉지구, 부천 대장지구는 내년부터 토지 보상이 시작될 전망이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
전라 서해안 지역은 이날 새벽부터 아침 사이 산발적으로 눈이 내리거나 빗방울이 떨어질 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
이에 따라 1회 이용 한도를 기존 1만원에서 5만원으로 상향해 이용자 편의성을 높일 방침이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
이로 인해 금융 소비자 편익이 한 단계 더 제고될 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
올해 13회를 맞는 MBN건강미박람회는 ＇브라보 앵콜 라이프＇를 슬로건으로 삼고 시니어를 위한 다양한 정보를 제공할 예정이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"또 토론토의 눈 덮인 뉴퀸 스트리트, 맨해튼 미드타운의 번화가 등 새로운 장소들도 등장하며 대칭형 전장 중앙의 로봇을 장악해 적진에 진격시키는 신규 모드 푸쉬(Push) 게임 모드도 만날 수 있다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
투자은행(IB) 업계에서도 소부장 기업에 대한 상장 특례가 자리 잡으면서 향후 관련 기업의 증시 입성이 늘어날 것으로 전망하고 있다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
경제산업성은 도쿄를 포함한 일부 지역의 7월 전력 공급 예비율이 3.1%에 그칠 것으로 전망한다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
이를 위해서는 초저가 할인 마케팅을 지속해야 되는 만큼 수익성 관리가 중요한 과제로 떠오를 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
블리자드는 오는 17일 오전 2시 오버워치2 공개 이벤트 라이브스트림을 통해 서비스 모델 및 시즌별 콘텐츠 계획도 공개할 방침이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"또 오픈게임 플랫폼 위믹스플레이, 대체불가토큰(NFT) 기반 탈중앙화 자율조직(DAO) 신경제, 모든 금융을 가능하게 할 디파이 서비스 등 탈중앙화 메인넷 위믹스 3.0에서 선보일 각종 서비스에 대한 설명도 이어갈 예정이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"특히 세계 랭킹 16위로 한국 선수 중 여섯 번째에 자리한 박인비(32, KB금융그룹)의 ＇시즌 초반 올인＇ 전략도 타격이 불가피할 전망이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"막혀 있는 수도권의 민간 분양을 촉진하기 위해 분양가 상한제에 정비사업 이주비 이자 등을 가산비로 반영하고, 자재비 인상분을 공사비에 반영할 수 있는 제도 개선 방안 역시 마련될 전망이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
평가가 세분화되면 240만명 가량이 연간 1%포인트 정도 이자율 부담을 덜 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
아울러 중국과 미국 외에서 만든 비영어 영화가 도달한 적 없는 전 세계 5억달러 수입도 가능할 것으로 관측된다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
금요일인 3일은 전국에 구름이 가끔 많고 미세먼지가 짙게 낄 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
해외 석탄발전소와 광산 등도 처분해 1조9000억원을 마련할 계획이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
사용자의 생체 정보부터 선호 정보까지 입력되면 그에게 맞는 맞춤식 전략이 도출되고 그 전략에 따라 AI가 추천 알고리즘으로 맞춤 식단과 운동 코칭 서비스를 제공하는 것도 가능해질 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
정부는 올해 8월부터 계약갱신청구권을 사용한 세입자가 재계약을 하지 못하고 새로 전세를 얻을 경우 급등한 전셋값으로 주거 안정이 불안해질 수 있다는 우려가 커져 국민주택기금에서 지원하는 ＇버팀목 전세자금대출＇ 지원을 확대할 방침이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
미세먼지 농도는 전 권역이 ＇보통∼좋음＇ 수준을 보일 것으로 예상된다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"앞으로 통화정책의 긴축 시계가 더 빨라질 수 있어 영끌(영혼까지 끌어 모음), 빚투(빚내서 투자) 가계의 경우 이자부담이 빠르게 가중될 전망이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"또 한국시니어연구소, 아리아케어 등 기업과 공공기관 담당자가 참여하는 ＇실버산업 발전 방향＇에 대한 포럼도 개최될 예정이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"이날 기상청에 따르면 오전까지 강원내륙 산지와 강원 북부 동해안에는 가끔 5㎜ 미만의 비가 오는 곳이 있겠고, 아침까지 경기 동부와 강원 중남부 동해안, 충북 북부, 경북 북부 내륙에는 0.1㎜ 미만의 빗방울이 떨어지는 곳이 있을 전망이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
2020년 은행권은 저금리·저성장·저물가 3저(低)의 깜깜한 어둠을 뚫고 나가기 위해 ＇디지털 전략＇에 집중할 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
이날 코픽스 금리 상승으로 16일부터 시중은행 대출금리가 뛰어오를 것으로 전망된다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
이후 스타트업과 OLED 생태계 확대를 위해 과제 제안서 접수→1차 심사→사업화 검증(PoC)→미국 새너제이에서 데모데이→투자 검토를 순차적으로 진행할 방침이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
미 연준의 빠른 긴축 시계에 더해 우리나라 역시 고물가에 직면하고 있는 만큼 큰 폭의 기준금리 인상이 불가피하다는 전망이 나온다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
고농도 미세먼지는 대기 정체로 국내 발생 미세먼지가 축적되고 중국 등 다른 나라에서 유입되는 오염물질이 더해지면서 주말까지 계속될 것으로 예상된다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
앞으로도 한국 게임사들과의 협력을 늘릴 예정이며 관련 소식도 계속해서 공개될 것이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
이외에도 게임과 예술 사이에서 탐구하는 아티스트들의 열정이 담긴 작품이 대거 전시되는 ＇NDC 아트 전시회＇를 통해 ＇프라시아 전기＇의 컨셉트와 세계관을 담은 게임 아트들이 다수 공개될 예정이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
코픽스 금리가 조정됨에 따라 시중은행의 코픽스 연동대출 금리도 곧 바뀔 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
＂미국 가상자산 규제 법안 적용 되면 다소 조정효과를 불러오겠지만 비트코인과 이더리움은 상품으로써 입지를 공고히 하게 될 것이다＂,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
특히 기업의 투자를 가로막는 ＇투자 프로젝트 관련 규제＇를 발굴해 집중적으로 손볼 예정이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
16일부터는 스트리밍 플랫폼 트위치에서 ＇베일드 엑스퍼트＇의 ＇드롭스＇가 활성화된 방송을 1시간 시청할 때마다 한정판 요원 스킨을 획득 가능한 ＇스킨 박스＇ 선물 이벤트도 연다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
또한 각 팀과 1:1로 매칭된 개발자 선배들과 온라인 멘토링을 통해 현장에서 갈고 닦은 생생한 지식을 전수 할 예정이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
법무부는 7일에 이어 조만간 감찰위원회를 다시 열고 혐의 내용과 양정 등을 따져 결과를 징계위원회에 넘길 방침이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
바다의 물결은 동해·서해· 남해 앞바다에서 모두 0.5∼1.0ｍ로 일겠다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
게임 매출 기반의 스테이킹 모델을 통해 선순환 생태계를 구축하고 건강한 토큰 이코노미를 설계한다는 계획이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"사용자는 리플(XRP) 코인을 담보로 리플 원장과 트레이딩 볼륨을 공유하는 각종 스테이블 코인, 각종 토큰을 발행할 수 있게 될 전망이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"일부 서해안과 수도권 지역, 강원 영서 중·북부에는 아침에 이슬비가 내리는 곳이 있겠다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
행정지도가 종료되면 7월부터 총부채원리금상환비율(DSR)이 허용하는 한도 내에서 예전처럼 자신 연봉의 1.5~2배에 달하는 마이너스통장 등 신용대출이 가능해질 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"BoB 11기는 200명 규모로 선발하며, 커리큘럼을 보안기술 단위로 세분화해 운영할 예정이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"특히 배우자에 대한 상담 프로그램을 개발해 지역노인보호 전문기관에 배포하고, 현장 대응력 강화를 위한 교육을 수행할 예정이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
360가구였던 유원제일1차는 재건축 사업이 완료되면 총 554가구로 탈바꿈할 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
갈 길 바쁜 손 회장과 우리금융지주 입장에서는 금융당국과 길고 긴 법정 다툼을 벌이게 돼 작지 않은 부담으로 작용할 조짐이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
임훈 개발자가 공성전의 대중화를 위한 ＇프라시아 전기＇ 개발진의 고민과 방법론을 공유할 예정이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
중국인 유학생이 모두 입국하면  지역사회 감염 가능성은 더욱 커질 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
그런 만큼 ＇미국의 시대＇는 올해 11월 대선에서 재선을 노리는 트럼프 대통령의 선거 유세 기간 내내 등장할 키워드가 될 것으로 보인다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
두 투수 모두 좋은 모습을 보인다면 ＇좌완＇ 김광현의 가치가 더 높을 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"그는 이번 강연에서 놀이와 게임의 과거, 현재를 고찰하고 미래에 대한 고민을 펼칠 예정이다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"바다의 물결은 서해 앞바다에서 0.5ｍ, 남해 앞바다에서 0.5∼1.0ｍ, 동해 앞바다에서 0.5∼1.5ｍ 높이로 일겠다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
이날부터 임기가 시작된 윤 행장은 한동안 출근이 어려울 것으로 예상된다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
2030년까지 연평균 성장률 43.8%를 기록하며 3조2700억달러 규모로 성장할 전망이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
"지난해 12월에는 명예퇴직을 실시, 향후 매년 360억원의 비용을 절감할 수 있을 것으로 예상된다.","예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
콘진원은 7개의 하반기 지원 게임을 선정해 총 7억원 규모의 서비스 지원에 나설 방침이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
향후 대면창구와 동일한 수준까지 업무영역을 확대할 방침이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
올해 ＇보라＇ 플랫폼에 10여종의 P2E 게임을 선보일 계획이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
보라네트워크는 이번 협업을 기점으로 미티컬게임즈의 아시아태평양(APAC) 지역 플레이투언(P2E) 생태계 진출을 위한 교두보 역할을 할 예정이다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
KLPGA는 아시아 여자 골프의 허브로 발돋움하며 ＇대부분 맑고 화창한 날씨＇를 지속할 것으로 전망된다.,"예측형,긍정,미래,불확실",예측형,긍정,미래,불확실
