user_prompt,output,유형,극성,시제,확실성
"그러면서 이 교수는 ＂머스크처럼 상상력을 통해 남이 하지 않았던 것을 실행에 옮기는 게 바로 창발(創發)＂이라며 ＂지금 전 세계 식품 업계에서도 창발이 일어나고 있는데, 그 핵심에 바로 푸드테크 산업이 있다＂고 강조했다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
몇몇 부자를 제외한 대중은 비위생적이고 열악한 공장과 농토에서 새벽부터 밤까지 노동에 시달려야 했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
적장 고니시 유키나가가 도망쳤다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"고려 말 충신 목은 이색은 명나라에 황제(태조 주원장, 재위 1368~1398)를 만나러 갔다가 황제에게 심한 놀림을 당했다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
그동안 대학 교육이나 행정에 간섭한 정부 정책이 이런 문제를 키우는 데 기여했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"특히, 청정 지역 알프스에서 나온 프리미엄 소금 ＇알펜잘츠＇를 사용해 건강하면서도 깊은 단맛의 풍미를 높였다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
"지난해 12월 미국 투어를 돌고, 현지 ABC 방송사의 아침 토크쇼 ＇라이브! 위드 켈리 & 라이언＇에 출연하는 등 강렬한 인상을 남겼다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
＂＇남산의 부장들＇은 ＇김규평＇의 캐릭터가 정말 중요했다.＂,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
의외인 것은 반대 세력의 중심에 임진왜란 극복의 일등공신 서애 유성룡이 있었다는 점이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
백 단장이 이를 수습하는 뻔한 이야기인데 이 드라마를 끊을 수 없는 이유가 있었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
코로나 역시 독감과 같은 양상으로 진행될 것으로 전망되는 만큼 치료제의 중요성이 더욱 커졌다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
눈 깜짝할 새 봉변을 당한 이익보는 화도 내지 못한 채 어리둥절해했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
중국을 상국으로 모시는 외교 정책은 폐단이 컸다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
검찰총장 임명 시 법무부 산하 검찰총장후보추천위원회를 구성하도록 한 검찰청법을 본뜬 것이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"엑시 인피니티 등 P2E나 NFT를 적용한 기존 블록체인 게임들은 캐릭터 육성과 교배, 캐릭터간 전투와 자원 확보 등과 같이 게임 형태가 비교적 단순하고 유사했다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
조지아 커피의 깔끔한 맛에 우유 함량을 높여 크리미한 느낌을 더했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
＂현장에서 내가 제일 먼저 봤는데 가장 놀란 부분이었다.＂,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
＂그렇게 10·26 사태를 조명하고 싶었다.＂,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
이이는 《석담일기》에서 조식이 과대평가됐다고 깎아내렸다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"김효성은 여자가 많았는데, 그의 부인 또한 투기가 대단히 심했다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
행안부가 추천위원을 위촉하는 만큼 추천 과정에서 정부 의중이 반영될 가능성이 오히려 커졌다는 것이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
붕당의 대립이 격화되고 있던 당시 조선 조정에서는 이런 주장이 받아들여지기 힘들었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"다만 카카오게임즈는 ＇프린세스커넥트: 리다이브＇, ＇뱅드림: 걸즈밴드파티＇ 등을 성공적으로 서비스하며 동종 장르의 서비스 경험을 쌓았다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
뮤지컬 배우 출신 김루아와 허스키한 보이스가 매력적인 탁성의 고수 나예원도 아름다운 경쟁을 펼쳤다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
성종은 ＂어리석은 고집쟁이로구나＂고 개탄했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
고소한 향미의 저지 우유로 반죽한 도넛 위에 우바 홍차로 만든 밀크티 글레이즈를 듬뿍 입혀 쫄깃하면서도 향긋한 밀크티 풍미를 낸다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
티모 뮐러는 ＂피파모바일은 경쟁에 매우 적합한 게임으로 이용자는 자신의 스킬과 전략으로 승리하기 위해 경쟁하는 것을 즐긴다＂라며 ＂개인적으로는 피파모바일이 e스포츠로 성공할 가능성이 크다고 생각한다＂라고 자신했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
조선 후기 서리(아전)의 폐해는 실로 막심했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
시를 찾아봤더니 역시 좋았다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
그러나 인재를 적기에 양성하기 위해 정원의 유연한 조정이 필요한 첨단산업 분야 교육은 현 제도 아래에서 운영하기가 상당히 어려운 측면이 있었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
박제가는 이를 《북학의》에서 안타까워한다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
그들을 효과적으로 진압하는 데는 다른 뭔가가 필요했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
17일 이규하 NH투자증권 연구원은 LG이노텍이 2분기 실적 전망치를 크게 상회하는 ＇어닝 서프라이즈＇를 기록할 것으로 전망했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"지금까지는 모든 백내장 수술이 ＇입원 치료＇로 인정돼 실손보험에서 최고 5000만원까지 보장했지만, 최근 사법부가 이를 ＇통원 치료＇로 봐야 한다고 판단했기 때문이다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
3열 시트에도 열선 기능을 탑재해 동승자를 배려했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
그들보다 더 먼 곳에서 온 외국인과 교류해본 경험이 거의 없어서다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
국제 유가 상승으로 1분기에만 8조원 가까운 적자를 낸 한국전력이 소송으로 최대 수조원을 물어줄 뻔했다가 구사일생 했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
＇스토브리그＇가 환호를 받은 건 각자가 저마다의 사연 속에 최선을 다하기를 포기할 때 지옥이 되는 회사를 징그럽게 현실적으로 그려서다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
게다가 조사관들은 정릉에서 발견된 시신에도 의구심을 표했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
문희상 국회의장 아들 석균 씨가 출판기념회에서 한 출마 선언을 보고 엉뚱하게도 이런 생각이 들었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
다행히 고환은 끊어지지 않았지만 고통은 상상을 초월했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
사실 이 군사 작전이 러시아의 무력 합병이었다면 북대서양조약기구(NATO)가 개입했어야 했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
C씨가 MIT에 다니는 것은 서울대 입학시험에 낙방했기 때문이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
우리나라가 잘하는 것도 있었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
노년에 접어들어 ＂글씨 잘 쓰는 일이 문장을 잘 짓는 일보다 어렵다＂고 한탄했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
효과는 톡톡히 봤다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
대부분의 조작이 수동으로 이뤄지기에 모바일로만 즐기는 것은 다소 불편했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"임금피크 특별퇴직금과 환율 상승에 따른 비화폐성 환차손 등 일회성 비용이 발생했으나 서울 명동사옥 매각익, 베트남 지분투자 관련 파생이익 등과 상쇄되면서 견조한 핵심이익 성장과 지속적인 자산건전성 제고 노력이 이를 견인했다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
그 실패가 쌓이고 쌓여 ＇우주 강국＇으로 등극하는 밑거름이 됐다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
또 NFT를 활용해 메타버스 시대에서 세계관을 확장하고 단순 소비자였던 이용자들이 생산과 소비에 모두 참여하는 ＇프로슈머＇ 생태계도 만들 수 있다고 강조했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
혁명 동지 박 대통령을 저격하는 ＇김규평＇이라는 인물은 그래서 복잡한 내면 연기를 할 수 있는 배우여야 했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
중국 사신이 올 때도 길 주변에서 일하는 사람들이 죄다 여자여서 중국인들이 괴이하게 생각했을 정도다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
보유한 이더리움 자산이 한 번에 청산될 위기에 처했기 때문이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
구호품을 바쳐 어려운 사람을 구제하는 경우 반드시 포상하도록 미리 상금부터 준비하라고 했으니 여기서 권분의 명분이 서는 것이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
크리스티아누 호날두(유벤투스)가 건재함을 뽐냈다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
우리나라에서도 배달의민족·마켓컬리·트릿지·프레시지·그린랩스처럼 스타트업으로 시작한 푸드테크 기업의 기업가치가 매출액의 몇 배에서 십수 배에 달하는 것은 CJ제일제당·대상·동원·풀무원 같은 식품 대기업보다 미래 잠재력이 더 크다는 평가를 받기 때문이라는 것이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
미국 라스베이거스에서 열린 세계 최대 규모의 국제전자제품박람회인 CES 2020에선 평소 편안하게 쓸 수 있는 새로운 랩톱 제품들도 조용하고 확실하게 소비자의 눈길을 끌었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
지방관은 임기가 매우 짧았다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
이에 효종은 ＇네가 임금이 되면 억울하게 죽임을 당하는 자가 없겠다＇며 기뻐했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
지능 높은 외계인이 다른 행성에 오면서 마스크조차 안 썼다는 설정이 다소 우습지만 미생물의 역할에 눈을 돌린 상상력은 19세기 작가로선 꽤 신선했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
《패관잡기》는 최국광을 ＂도량이 넓다고 하지 않을 수 없는 인물＂이라고 평가했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
주말인 19일 오전 10시 30분 서울시 서초구 서초동 아크로비스타 앞은 여러 소음이 뒤섞여 소란스러웠다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
18세기 ＇백자 달항아리＇와 김환기의 ＇작품＇은 추상 회화가 전통 문화와 자연에 대한 향수에서 출발했음을 보여준다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
엉터리 의원이 엉터리 약재로 처방하니 병이 낫지 않는 것이 당연하다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
당시 조선은 가능성이라고는 단 1퍼센트도 없는 그야말로 구제불능의 국가였다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"제대로 된 원천 기술력, 자원도 없는 상태에서 기술자들은 피를 깎는 노력만으로 현재의 성과를 이룩했다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
조선 같은 신분제 사회에서 영의정에 천민을 발탁한다니 그야말로 야사지만 당시 백성들의 정치 변혁 열망이 그랬다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"오세창이 편찬한 《근역서화징》에 따르면, 원나라 쿠빌라이 칸의 외손이자 최초의 혼혈왕인 고려 제26대 충선왕1275~1325·재위 1308~1313은 원나라 베이징에 ＇만권당＇이라는 독서당을 짓고 주로 그곳에서 머물면서 글과 글씨로 낙을 삼았다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
"＇롤리팝＇, ＇파이어＇, ＇론니＇ 등 수 많은 명곡을 남긴 터라 팬들의 아쉬움도 무척이나 컸다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
지난달 중국 춘제 전후로 여러 전문가들이 ＇대유행＇에 대한 우려를 전달했고 신천지 대구교회 사태가 불거지면서 ＇명백한 위험 신호＇가 포착됐지만 정부는 계속 특단의 대책을 주저했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
넥슨은 행사의 막을 올리는 키노트 강연에서 블록체인 게임 서비스 청사진을 최초 공개해 이목을 끌었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
CM채널 가입은 인터넷이나 모바일을 통해 직접 가입하는 것만으로도 누구나 할인 받을 수 있지만 보험사별로 얼마나 할인이 되는지 확인하기가 쉽지않다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
《악학궤범》을 편찬한 음악가이자 《용재총화》의 저자이기도 한 성현은 그와 반대로 풍채가 보잘 것 없었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"문집은 중국으로 다시 들어갔다가 전겸익(명나라 말, 청나라 초의 문인)의 남다른 감식안을 만나 속 내용이 모두 드러나 조선 사람들을 크게 부끄럽게 만들었으니 애석하도다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
특히 반전에 반전을 거듭하며 한 치 앞도 내다볼 수 없게 하는 플롯이 영미권 관객들 마음을 사로잡았다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
직방 사무실에는 직원 아바타들로 ＇바글＇거렸다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
웹2.0의 물결은 상상을 초월했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"그런데 조정도, 백성들도 너무 오랜 기간 평화에 길들여져 있었다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
가상화폐 대장 격인 비트코인뿐 아니라 다른 가상화폐도 일제히 급락세를 보였다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"생기발랄함과 소박함, 재치 같은 것들이 그의 용모를 환히 비추었고 단순한 겉모습의 아름다움보다 훨씬 더 큰 매력을 느끼게 해주었다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
"윌리우스 비행학교 설립 되기 전에도 항공력을 독립운동의 방편으로 관심을 가진 이들이 있었으니, 그 주인공은 최초의 대한민국 최초의 파일럿이라 할 수 있는 이응호를 비롯하여 최자남, 박낙선, 노정민과 미국 레드우드 비행학교에서 조종 기술을 배우고 있던 이초, 이용선 등으로, 이들 청년들과 노백린 장군 그리고 김종림의 뜻 깊은 만남이 윌로우스 비행학교를 탄생시킬 수 있었다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
그런데 최근 몇 년간 정치와 이념의 색안경을 낀 주장이 넘쳐나면서 마치 ＇광장＇처럼 변했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
＂왜 그럴 수밖에 없는지 내면을 쫓아가는 이야기다 보니 ＇내부자들＇의 ＇안상구＇와 달리 표현을 하지 않고 꾹 누르며 내적으로 계속 가져가면서 결국 마지막에는 모든 걸 쏟아내는 인물이라 섬세한 내면을 연기할 수 있는 배우가 필요했다.＂,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
자치경찰위는 ＂이륜차 사망사고가 지난해보다 증가하고 있어 위험한 운전행위를 선제적으로 차단해야 한다＂며 ＂여름철 늦은 시간대에 굉음과 과도한 조명 등으로 시민들에게 불편을 주는 이륜차 불법 개조도 근절해야 한다＂고 강조했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"이날 약 50여분 동안 회의 후 현장에서 기자들의 질문을 받은 추경호 부총리 겸 기획재정부 장관, 이창용 한국은행 총재, 김소영 금융위원회 부위원장, 이복현 금융감독원장 등 각 수장의 분위기를 무거웠다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
기업 투자 유치를 통한 일자리 창출을 도정의 최우선 과제로 삼기 위해서였다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"수직 암릉이니 당연한 일일 수도 있겠지만, 그래도 바위 틈에서 너무도 멋지게 자란 소나무, 눈잣나무 등의 모습에서 자연의 각을 느낄 수 있었다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
김 교수는 이런 NFT가 사람들에게 각광받기 시작한 것은 소유욕과 자랑하고 싶은 마음에 기인한다고 지적했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"2016년부터 판매되기 시작한 이 상품으로 예금 금리의 두 배 이상 수익을 거둔 투자자가 수두룩한데, 한 차례 손실이 났다고 ＇문제＇ 상품으로 낙인을 찍어버렸다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
이렇듯 소탈했던 최윤덕의 백성을 위하는 마음은 대단했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
또 데브시스터즈의 글로벌 인기 게임 ＇쿠키런: 킹덤＇의 경우 3D 게임과 다를 바 없는 기술력이 요구되는 2D 게임에서 테크니컬 아티스트가 하는 역할을 사례와 함께 소개한 ＇2D 게임에 TA가 필요해요?＇ 강연이 조회수 2697을 달성하며 큰 호응을 얻었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
이와 함께 마스크가 물에 젖으면 세균 번식 위험이 높다는 방역당국의 우려가 나와 또 한 번 논란에 휩싸였다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
황침은 들어가지도 물러나지도 못한 채 오랫동안 문 밖에 서 있어야 했다,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
그들이 마법사라면 나는 그저 머글(해리포터 시리즈에서 마법사가 아닌 일반인을 일컫는 말)에 불과할 뿐이었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"마키아벨리는 이런 뜬구름 잡는 이야기를 할 시간에 세금을, 동맹을, 국경을 이야기하라고 주문했다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
"삶의 기쁨과 슬픔을 알았고, 함께 울고 웃는 것이 무엇인지를 배웠다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
실제로 전겸익은 《열조시집》에서 ＂허난설헌의 시 ＇소전＇이 사실은 나의 첩 유여시가 지은 것이며 허난설헌의 많은 시가 중국 시인들의 시를 모방했다＂고 혹평했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
코로나19의 위험을 경고했다가 잡혀가 반성문을 쓰고 나온 중국 의사 리원량(34)은 죽었지만 중국인의 가슴속에 자유에 대한 절규로 부활했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
"남편이 을사사화의 원흉 중 한 명으로 비난받은 영의정 이기, 1476~1552의 문하에 출입하자 사임당은 이를 극구 만류했다.","추론형,긍정,과거,확실",추론형,긍정,과거,확실
어디선가 많이 봤던 풍경이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
역사에 이름 한 줄이라도 걸친 사람을 발견하면 온갖 상상을 덧대어 영화화해왔다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
그러나 선조 3년(1570) 12월 이황이 세상을 떠나자 이이는 장문의 글로써 그의 죽음을 애도했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
그리고 최근 감염자 폭증은 중국 대응이 늦었기 때문이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
신 대표는 ＂많은 여성들이 잘하는 분야를 계속하고 싶어하고 자신의 안락지대에서 벗어나려 하지 않는 경향을 보인다＂며 ＂위험을 무릅쓰고 새로운 일에 도전하는 모습이 본인 커리어 성장에 매우 중요하게 작용한다＂고 강조했다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
＂3대째 운영하는 서점 숭문당이 대형서점 입점으로 경영 악화를 겪으면서 소상공인의 어려움을 몸소 느꼈다.＂,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
바이러스는 인간의 계획과 통제 능력을 비웃었다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
안타까운 것은 허균이 원나라와 명나라 문인들의 아름다운 구절이나 화려한 시편 중에 사람들이 거의 보지 못한 것들을 상당히 많이 채집하여 문집에 끼워넣어 허난설헌의 명성과 위세를 떠벌렸다는 것이다.,"추론형,긍정,과거,확실",추론형,긍정,과거,확실
