user_prompt,output,유형,극성,시제,확실성
"코리안심포니 예술감독 정치용이 지휘를 맡고 KBS교향악단, 피아니스트 임동혁, 첼리스트 양성원, 바이올리니스트 조진주, 소프라노 조수미, 테너 김우경, 국립합창단 등이 출연한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
지난 2001년부터 시작되어 21년간의 개발 기간을 거친 자주국방의 핵심전력무기 차세대 한국형 전투기 KF-X가 오는 4월 둘째 주에 그 멋진 모습을 전세계와 국민들에게 선보일 예정이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
삼성전자는 지속적인 소프트웨어 업데이트를 통해 이 같은 문제를 보완한다는 계획이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"넥슨게임즈와 니트로스튜디오, 데브캣 등의 넥슨 계열 회사는 물론 엔씨소프트와 에픽게임즈코리아, 크래프톤, 데브시스터즈 등 유력 기업의 강연도 들을 수 있다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
게임빌은 오는 16일까지 ＇무명＇과 ＇메이메이＇의 ＇영입 확률 업＇ 이벤트도 실시한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
정부·여당은 파업의 발단인 화물차 안전운임제의 3년 연장을 골자로 한 제도 개편을 곧 논의한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
이러한 현상이 지속이 될수록 아이들은 현실과 가상의 세계를 구분하기 힘든 상황이 되며 어른이 통제하기 힘든 상황에 극한 상황까지 도달한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"이용자 20명이 1개 조로 구성해 순위 경쟁을 펼치며 조별 1위 이용자 중 추첨을 통해 발뮤다 토스터기와 고급 커피 머신, 커피 기프티콘 등이 총 304명에게 증정된다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
"우즈를 비롯해 새롭게 세계랭킹 1위에 오른 로리 매킬로이(북아일랜드)와 1위 자리를 빼앗긴 브룩스 켑카(미국), 세계 3위 욘 람(스페인) 등 세계랭킹 톱10 가운데 9명이 출전한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
"현역병은 아침 점호 이후∼오전 8시 30분과 오후 5시 30분∼9시 시간대의 ＇최소형＇, 아침 점호 이후∼오후 9시의 ＇중간형＇, 24시간 소지하는 ＇자율형＇ 등 3개 유형으로 실시된다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
2주차 마지막 스테이지였던 ＇한가로운 아침맞이＇를 공략완료하면 입장 가능하다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
국방부에 따르면 휴대전화 사용시간은 군별 2∼3개 부대를 대상으로 다양한 유형을 적용해 시범 운영한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"9분 40초 분량의 우울증 극복 콘텐츠를 함께 만든 생명존중시민희의, 스텔라재단, 생명존중 롯데는 우을증의 극복을 위한 공동 노력을 펼치기로 뜻을 모으고 이 콘텐츠를 국민들에게 적극 보급해 나갈 계획이다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
"익상편은 증식된 섬유혈관성 조직에 의해 충혈, 이물감 등을 호소하기도 하고 시축을 가리거나 각막(검은자)까지 자란 병변에 의해 난시 등이 유발돼 시력 저하가 나타나기도 한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
이에 산업부는 이동형 로봇 등에 대한 안전 기준을 새롭게 마련해 혁신 기술이 산업 현장에서 보다 적극적으로 사용될 수 있도록 지원하기로 했다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
이 장관은 먼저 두코바니 원전(1200MW규모) 수주 등 8조원대 원전 프로젝트를 추진 중인 체코를 방문한 뒤 폴란드로 넘어간다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"＂TV나 다큐멘터리를 보고, 남의 이야기를 들을 때, 어떠한 삶의 관계를 포착하고 머릿속에 저장한다.＂","사실형,긍정,미래,확실",사실형,긍정,미래,확실
SNS 계정에 사전예약 소식을 공유한 이용자 중에서도 추첨을 통해 10명에게 아메리카노와 도넛팩 등을 제공한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"2020시즌 개막전 효성챔피언십 with SBS골프는 베트남에서 열렸고, 3월 개최되는 첫 대회는 대만여자오픈이다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
신청은 오는 31일까지 광진문화원에서 받는다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
오는 7일부터 10일까지 미국 라스베가스에서 열리는 ＇CES 2020＇ 전시회를 참관하기 위해서다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
일정량의 ＇체력＇을 소모해서 캐릭터를 훈련할 수 있다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"＇갈라크론드의 부활＇은 총 4개의 장으로 구성, 오는 22일을 시작으로 매주 하나씩 선보인다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
또 선 자세는 골반과 척추 기립근을 잡아 주어 자세를 곧게 유지하고 디스크 발생 가능성을 낮춘다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
＇V4＇ 공식카페에서는 23일까지 ＇넵 대신 네네~ 하세요!＇ 이벤트도 연다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
31일 금융당국과 업계에 따르면 앞으로 각종 공유형·통합형 금융 서비스가 본격적으로 소비자 품에 안긴다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"＂주식이 폭락하는 과정에서는 현금 보유 수요가 늘어난다, 자산가치가 떨어지고 공포감이 커지면 부동산 구매 시기를 늦추고, 부동산 상승 기대감도 떨어질 수 있다＂는 안명숙 우리은행 부동산투자지원센터 부장의 설명 역시 같은 맥락이다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
"이번 공연에서는 2016년 이해랑 탄생 100주년 기념 공연으로 이해랑 연극상을 받은 한국 연극계의 원로 9명(전무송, 박정자, 손숙, 정동환, 김성녀, 유인촌, 윤석화, 손봉숙, 권성덕)이 출연을 알렸으며, 현재 한국 연극과 뮤지컬계를 이끄는 젊고 유망한 배우들이 가세, 한바탕 축제와도 같은 무대가 펼쳐질 예정이다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
3월께에는 부처님이 깨달음을 얻은 장소인 인도 부다가야에 한국 사찰 ＇분황사＇ 건축을 시작한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"또한 AI 스타트업 ＇클레온＇은 사진과 음성으로 디지털 휴먼을 제작할 수 있는 기술을, 가상현실(VR) 전문기업 ＇피엔아이컴퍼니＇는 참관객이 이동하며 체험할 수 있는 메타버스 콘텐츠를 공개한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
"게임에 부정적인 프레임을 씌우고 게임업계에서 ＇죄악세(Sin tax: 술, 담배, 도박 등 사회에 부정적인 영향을 주는 것들에 부과되는 세금)＇를 걷겠다는 것이다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
"기간 내 게임 플레이를 통해 획득한 이벤트 아이템을 교환해 ＇화이트데이 상자＇, ＇한정 코스튬＇, ＇한정 칭호＇를 얻을 수 있다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
한빛소프트(대표 김유라)는 모바일 리듬댄스게임 ＇클럽오디션＇의 서비스 3주년을 앞두고 관련 프로모션을 실시한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
광장 게시판과 이벤트 안내 게시판 등이 마련된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
출품된 작품 중 내부 심사를 통해 최대 20개의 작품을 1차 선발하고 이후 100% 이용자들의 인기 투표를 통해 최종 수상작을 선정하게 된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
엔씨소프트는 9일부터 20일까지 부서별 인원의 50%가 순환하는 방식으로 재택근무도 시행한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"또 여의도 IFC몰, 더현대 서울, 영등포 타임스퀘어 등 주요 상권을 편리하게 이용할 수 있다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
＇스타의거리＇에서는 하트조각을 소모해 게임 진행에 필요한 행동력인 ＇하트＇도 획득할 수 있다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
정부는 공공기관 감사 요건을 강화하는 개정안을 내년부터 본격 시행하기로 했다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"해당 법안은 앞으로 미국에서 비트코인(BTC)과 이더리움(ETH)은 상품선물거래위원회(CFTC)가 관리하고, 이외 모든 코인은 증권거래위원회(SEC)가 담당하는 것을 골자로 한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
위메이드는 오는 22일까지 게임에 접속한 모든 이용자에게 ＇K의 완소메달 상자＇와 ＇미스터리 선물 상자＇를 선물하는 이벤트도 실시한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"투명 OLED, OLED와 관련해 새로운 콘셉트를 발굴하는 것이 목표다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
중소기업·소상공인·자영업자들의 금융 부담을 완화하기 위해서는 대출 원금 만기 연장을 모든 금융권으로 확대 시행하기로 했다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
《북학의》는 낙후한 현실을 벗어나기 위해서는 폐쇄적인 국가를 과감히 개방해야 한다고 했다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"11월 데모데이를 열며 우수 업체에는 제품 공동 개발, 해외 전시회 참가 등 사업 확대를 지원한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
"6일까지 후기 작성에 참여한 이용자 중 추첨을 통해 귀속 다이아, 골드 티켓 등 게임 아이템 보상을 지급할 계획이다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
"전설 용병 출전 인원 제한, 금지 용병 시스템 등 기존 결투장과는 다른 시스템이 적용되며 월드 아레나에서만 획득할 수 있는 ＇월드 티켓＇을 사용해 ＇캐리여왕 발제＇ 코스튬을 비롯한 시즌별 각 개최국에 맞는 특별 코스튬을 구매할 수 있다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
그러나 이와 별개로 부지런한 추신수(38)는 훨씬 일찍 텍사스의 스프링캠프인 애리조나주 서프라이즈의 서프라이즈 스타디움에 입소해 컨디션을 끌어올릴 예정이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
＇소사매＇는 키우는 방식에 따라 다른 능력치 결과를 얻게 되며 ＇수업＇과 ＇유람＇을 통해 능력치를 쌓아 ＇합심무공＇ 스킬을 얻으면 ＇연속기＇ 사용도 가능하다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
콘크리에프엔비는 사명 변경 이후 콘크리 계열사로 편입돼 식음료 분야를 전담한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"넷마블(대표 권영식, 이승원)은 PC온라인 야구 게임 ＇마구마구＇에서 오는 3월 25일까지 ＇스프링캠프 이벤트＇를 실시한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
다만 유류세율 100% 인하는 법 개정 사안으로 거대 야당의 동의가 필수다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
넥슨은 26일까지 ＇스팀＇을 통해 ＇베일드 엑스퍼트＇의 글로벌 베타 테스트를 진행한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
오픈뱅킹은 은행의 폐쇄적인 송금·결제망을 오픈 API(표준화된 은행 기술기반) 형태로 개방하는 정책이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
장기적으로는 유능한 인재의 유입이 줄어들어 전체적인 업계 경쟁력 저하로 이어질 가능성이 높다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
펄어비스 (대표 정경인)의 신작 배틀로얄 대전액션 게임 ＇섀도우 아레나＇의 2차 테스트가 오후 4시부터 시작된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
핵심 기술은 ＇맥시멈 액티프 스피드 슬롯＇으로 헤드 내부에 립(RIB)을 더함으로써 스윙 스피드가 느린 골퍼라도 긴 비거리를 확보할 수 있도록 도와준다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
위메이드(대표 장현국)는 계열회사 전기아이피에서 서비스하는 PC온라인게임 ＇미르의전설2＇의 정식 서비스 19주년을 기념해 오는 4월 16일까지 이벤트를 실시한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
테스트는 6월 26일까지 진행된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
또 A씨 딸을 부검해 정확한 사망 원인을 확인할 예정이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
이에 따라 정부는 2년간 생맥주 주세를 20% 경감해줄 방침이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
하반기에는 C2X 플랫폼을 통해 글로벌 시장에도 내놓는다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
한미 오메가3맥스는 1일 1회 1알만 복용하면 된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
이번 ＇릴레이 기부 챌린지＇는 6일부터 오는 8일 자정까지 사흘간 전 세계를 대상으로 펼쳐진다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
신규 기능 중 일부는 게임 플레이 경험을 새롭게 바꿔줄 수 있어 이용자의 혼란을 방지하기 위함이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
방통위는 KISA와 함께 스팸 데이터 개방 시스템을 구축해 데이터 공유 프로세스를 자동화할 예정이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
대림산업은 ＇아크로 하이드원＇으로 제안하며 반포동을 아크로 타운으로 조성하겠다는 계획이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
웨딩홀 버진로드에 신랑신부의 이니셜을 레터링해주는 웨스틴 조선 서울은 예식 후 바로 괌 리조트로 여행을 떠날 수 있는 프로모션을 진행한다(리조트 20% 할인).,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
골반과 무릎의 뻐근함도 가신다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"정통 클래식 음악부터 우리 가곡, 소프라노와 테너의 합동 무대, 국악과 관현악의 만남, 희망의 대합창 등 화합의 무대가 펼쳐질 계획이다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
환경부는 자연공원법 시행령이 개정·공포되기까지 일정 기간이 소요됨에 따라 적극행정제도를 적용해 올해 여름철 성수기부터 자연공원법 개정안을 조기 시행하기로 했다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
오는 16일 오후 2시에는 콘진원 유튜브 채널을 통해 ＇2022 게임더하기＇ 하반기 사업설명회도 개최한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"우즈를 비롯해 새롭게 세계랭킹 1위에 오른 로리 매킬로이(북아일랜드)와 1위 자리를 빼앗긴 브룩스 켑카(미국), 세계 3위 욘 람(스페인) 등 세계랭킹 톱10 가운데 9명이 출전한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
그런 차원에서 보면 위성이 두 개인 정당은 지지자 표가 갈라지게 생겼다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
토론토는 23일 뉴욕 양키스와 경기를 시작으로 시범경기 일정에 들어간다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
팸 대전 지역은 매일매일 갱신되며 더 많은 지역을 차지해 높은 순위를 차지할수록 보상이 증가한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
갈증 난다고 물을 급하게 마시면 신경통이 생긴다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"인천-로마 노선은 6월18일부터 주 2회(화, 토)로 운항하며, 인천-파리 노선은 6월22일부터 주 3회(수, 금, 일) 운항한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
30레벨 이상의 이용자들이 참여할 수 있다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
이는 알칼리성을 띄는 일반 세제와 달리 pH 6~8의 중성을 띄어 세탁 시 섬유를 섬세하게 관리해주고 옷의 수명 연장에 도움을 준다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
10일 오전 10시(한국시간)부터 캘리포니아주 로스엔젤레스 할리우드 돌비 극장(Dobly Theatre)에서 ＇제92회 아카데미 시상식 2020＇이 진행된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
＇거장＇ 봉준호가 프로듀서를 맡은 드라마 ＇설국열차＇가 오는 5월 미국에서 방영하면서 한국 콘텐츠 제작 노하우도 할리우드에 진출하게 됐다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
＇에픽 조각＇을 특정 개수만큼 모을 시 ＇파천화룡포＇와 교환할 수 있는 ＇에픽 상자＇를 지급하며 신규 유니크 무기 ＇작열산탄포＇와 파츠 티어6 아이템 16종으로 구성된 ＇에픽 FLEX 상자＇를 제공한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
세계 최대 공유킥보드 업체 라임이 한국에서 서비스를 잠정 중단한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"킬리언 모험 던전 공략을 완료하는 이용자는 ＇고급 그린다이아＇, ＇중급 그린다이아＇ 등도 얻는다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
새로운 슈퍼 히어로 ＇지구방위대＇가 13일 처음 출동한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"치료를 받기 위해 신경외과, 정신건강의학과, 안과, 내과, 정형외과 등 전문병원을 찾지만 겉으로 드러나는 증상만 치료하게 되면 점점 만성화로 진행되게 된다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
봉 감독의 또 다른 수작(秀作)으로 평가받는 ＇설국열차＇ 드라마는 5월 31일 미국 케이블 TNT에서 방영된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
화물차 안전운임제는 2020년부터 올해 말까지 3년간 한시 시행된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"전세계가 자국 국민들을 위해 코로나19 백신 개발과 확보에 총력을 기울이고 있는 가운데, 우리나라는 지금까지 전 국민이 접종이 가능한 5,600만 명분의 백신을 확보하였으며, 내년 2~3월부터 고령자, 집단시설 거주자, 사회필수서비스 인력을 시작으로 일반인까지 6월 안까지 접종을 마칠 예정이다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
"기존 IP 기반 게임이 뒤를 받치는 동안, 신규 IP를 대거 쏟아낸다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
공무원은 수사 기관의 수사나 조사를 받는 경우 본인 의사에 따른 면직(의원면직)이 불가능하지만 송 부시장과 같은 별정직 공무원은 징계 사유가 있으면 직권으로 면직 처분을 할 수 있다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"이에 따라 정기예금 금리는 비대면 채널인 웰컴디지털뱅크(웰뱅)로 가입 시 12개월 이상 연 3.30%, 24개월 이상 연 3.35% 금리를 각각 제공한다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
이번 작품은 지난 2014년 갑작스럽게 세상을 떠난 가수 신해철이 데뷔 이후 걸어온 25년을 영화화한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"무신사와 크림, 요기요, 야놀자, 이니스프리 등 60개 이상 브랜드에서 30만원 한도로 토스 BNPL 서비스를 이용할 수 있다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
아울러 최초 소득이 발생한 시점부터 5년간 법인세의 50%를 감면하는 창업 중소·벤처기업 세액감면 대상에 핀테크 업종이 추가된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
블리자드엔터테인먼트의 전략카드게임 ＇하스스톤＇의 서비스 6주년 기념 특별 이벤트 ＇경쟁의 정신＇이 오는 18일 오전 2시까지 실시된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
공산당 창당 100년이 되는 내년은 모두가 풍족한 ＇샤오캉＇ 사회를 만들겠다고 한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
광고 및 여행 상품과 연계도 가능하다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
사건만 터지면 사회의 책임을 게임에 덮어씌우기 일쑤다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
개발사 패닉은 12주 동안 매주 두 개의 새로운 게임 타이틀을 선보일 계획이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"정부는 향후 소주, 위스키 등 다른 주종에 대한 종량세 도입을 추진할 계획이다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
애플페이는 미국 소매점의 85% 이상과 제휴를 맺은 결제수단인 데다 애플 고객은 충성도가 높기로 정평이 난 만큼 파급력이 클 것이라는 전망이 나온다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
엔씨소프트 (대표 김택진)는 모바일 MMORPG ＇리니지2M＇의 세번째 OST 앨범 ＇더 히어로즈(The Heroes)＇를 2일 오후 6시에 공개한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"4월 9일까지 새롭게 캐릭터를 생성하면 ＇슈퍼스타＇ 등급으로 바로 승급하고 7일간 출석을 통해 1000만덴, 명품 코스튬 박스, 라이딩 박스 등을 받을 수 있다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
현재 연 소득 범위 내로 제한된 신용대출 한도 규제도 7월 1일부터 폐지된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"관련업계에 따르면 2024년까지 최종 사업자를 선정, 설계 및 인허가를 취득하고, 2029년에 건설에 착수해 2036년 상업운전을 목표로 하고 있다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
이와함께 9일부터 2주간 순환방식의 전사 재택근무도 시행한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
국내 모바일게임 시장에 한중일 게임대전이 열린다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
넥슨(대표 이정헌)은 넷게임즈(대표 박용현)에서 개발한 모바일 MMORPG ＇V4(Victory For)＇에서 네네치킨 신제품 ＇소이크런치윙봉＇ 출시 기념 제휴 이벤트를 오는 31일까지 실시한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
금융전문가의 신중년 재무설계 강의부터 이화여대 평생교육원 김은선 박사의 신중년 스타일 및 워킹 강연도 들을 수 있다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
현행 ＇초·중·고교＇ 12년 체계를 10년으로 바꾸자는 제안이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
핵심 재미 요소인 ＇성장＇도 한층 업그레이드된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"붉은 반점이나 작은 좁쌀처럼 돋아나는 볼록한 반점은 초기에 나타나는데, 병이 악화되면 이 발진의 범위가 점차 확대되어 몸 전체를 덮어버린다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
정식 출시일은 오는 3월 12일이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
"공식적인 둘레길은 하조대 전망대에서 군 휴양소 근처 둘레길 출입구까지이고, 출입구에서 하조대까지가 약 500m 정도의 거리이니 걸어도 좋고, 차를 갖고 가도 큰 차이는 없다.","사실형,긍정,미래,확실",사실형,긍정,미래,확실
2019~2020시즌 12번째 정규대회인 센트리 토너먼트 오브 챔피언스는 2019년 한 해 동안 우승 트로피를 들어 올린 선수에게만 출전 기회를 주는 대회다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
＇더챔버 라티파니＇ 지하 1층~지상 5층에 들어서는 제조형 지식산업센터는 대다수 호실에 화물차 진출입이 용이한 ＇드라이브 인 시스템＇이 적용된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
특별심의위의 결정을 수용하지 않는 피해 주민은 개별적으로 법적 구제 절차를 진행할 수 있다,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
새 회장은 31일 오후 1시께 결정될 예정이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
1일 보건복지부와 국민연금공단에 따르면 올해 국민연금 수급자의 기본연금액은 작년 소비자물가변동률(0.4%)을 고려해 0.4% 인상되며 이달부터 12월까지 적용된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
금융위는 상반기 중에 회계 개혁과 관련된 제도 개선 필요사항을 추가 검토할 예정이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
또 신월동에서 당산역까지 이어지는 목동선 경전철이 예정돼 있다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
공격을 받을 경우 해당 블록은 움직일 수 없고 일정 시간이 지나면 폭발해 영구적인 빈칸으로 변한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
손 부사장은 농협은행 임시 주주총회에서 차기 농협은행장으로 선임될 예정이다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
세계는 시 주석이 어떤 입장을 들고나올지 주목한다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
산재로 인해 노동자가 사망할 경우 도급인에게는 7년 이하 징역 또는 1억원 이하 벌금이 부과된다.,"사실형,긍정,미래,확실",사실형,긍정,미래,확실
