user_prompt,output,유형,극성,시제,확실성
연구팀은 이번 연구를 통해 빙하 속 동결 보존된 바이러스를 손상 없이 온전히 꺼낼 수 있는 방법을 확인할 수 있었다고 밝혔습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
아마추어 골퍼들이 몸통 스윙을 쉽게 익힐 수 있는 자신만의 비법도 공개했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
이런 의석수 전망 때문에 한국당이 새 선거법 도입을 반대했고 국회 본회의에서 강행 처리되자 헌법소원도 청구했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
암호화폐(코인) 가격이 왜 이렇게 급락한 것일까.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"지코인과 함께 대표적인 ＇프라이버시 코인＇으로 불리는 지캐시(ZEC), 대시(DASH)도 상승 TOP 10에 이름을 올렸습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
"전일 거래대금이 1,000만 달러 이상이었던 코인 중 상승 폭이 컸던 코인 보겠습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
870원(싱가포르 1달러)으로 1명이 프로젝트 전체를 지배한다주식 수 단 1개로 프로젝트 지분 100%를 보유한 곳은 69개 중 9곳이었습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
지인이 키우는 개 ＇뽀리＇는 이름 때문인지(?) 식구들 양말을 가져가 숨기는 데 진심이란다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
불호령 같은 규제를 피함과 동시에 ICO 물결에 탑승하기 위한 어쩔 수 없는 선택이기도 했던 것입니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"우곡주를 사장시키고 아무 성과도 내지 못했다는 게 마음의 빚으로 남았고, 그 빚을 갚고자 ＇우곡생주＇를 개발했습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂나는 내 나름의 등반 방식에 대해 ＇포기 알피니즘＇이라는 말을 붙였습니다.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
이에 대해 참여연대는 ＂조국 펀드의 불법성을 주장했다는 이유를 들어 김경율 회계사를 비판한 바 없다＂고 밝혀왔습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
블록체인을 활용한 글로벌 자산관리 플랫폼이자 OKEx 거래소에만 상장되어 있어 변동폭이 큰 머레큘러퓨쳐(MOF)가 +16%로 상승 폭 1위를 기록했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
랜팅은 남극에 서식하는 펭귄들을 찍었는데 사진 속 펭귄들은 하나같이 하얀 눈이 아닌 진흙을 뒤집어쓰고 있었죠.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
이들 9개 프로젝트는 모두 설립자이거나 대표이사 1명이 1개 주식으로 회사를 갖고 있었습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
앞서 올해 초 미국 인텔이 ASML의 양대 고객인 TSMC와 삼성전자보다 먼저 이 장비 도입 계약을 맺어 시장을 놀라게 했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
민심이 한번 떠났더라면 양호(정유재란 때 명나라 총사령관)와 이여송(임진왜란 때 명나라 총사령관)의 구원병을 어떻게 먹이고 호남과 영남의 의병들이 어떻게 일어났을 것인가.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂과거에 엔지니어링 회사를 이끌다 보니 생산 시스템 최적화나 효율화에 대한 고민이 많았습니다.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
갈라게임즈에서 맡은 역할은 무엇인가?,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
반도체 컨설팅업체 테크인사이트의 칩 이코노미스트인 댄 허치슨은 ＂하이 NA EUV는 반도체 기술을 선도하는 차세대 주요 혁신 기술＂이라면서 TSMC가 이를 2024년에 확보함으로써 ＂가장 앞선 기술을 더 빨리 얻게 됐다＂고 짚었습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
이들이 발표한 지난해 실적 결과를 보면 하나같이 예외 없이 현금보유액을 최대치로 끌어올렸습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
역관들이 연경에 들어갈 때 요동 들판을 지나다가 비를 만나면 양태는 파손되어 달아나고 모자만 쓰고 가니 중국 사람이야 보통으로 보나 같이 간 사람은 다 비웃는데 그렇다고 어디서 갓을 사겠는가.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
비트코인 도미넌스(시가총액 점유율)는 66.3%로 전 주 대비해서 0.5% 상승했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
여야 정치권은 그런 우려를 감안해 봉쇄조항을 마련해 군소정당 난립을 어렵게 했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
CES 2020에 참석했던 분들이 ＇이번 CES에서 볼 것이 별로 없더라＇는 이야기를 하시는 것을 적잖게 들을 수 있었습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
신라 성장에 의성이 무슨 역할을 했다는 걸까?,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
이 부회장은 2016년과 2019년에도 ASML 경영진을 만났습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"어제에 이어 프라이버시 대표 코인인 지코인(XZC)과 지캐시(ZEC)가 각각 36%, 8%로 상승 TOP 10에 이름을 올렸습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
"인공지능과 같은 기술들이 이제는 수도꼭지만 틀면 나오는 수돗물처럼 일상적으로 구매할 수 있는 상품이 되어버린 지금, 수도 배관을 공급해 주는 역할을 하는 이들 기업은 CES에서 울려 퍼진 ＇인공지능 합창＇만큼 좋은 일도 없었을 겁니다(그래서 이들 회사의 주가는 CES 2020 이후 크게 올랐습니다).","대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂최민철 배우의 A형 독감 확진 판정으로 뮤지컬 레베카 1월 4일 잭 파벨 역 캐스팅이 변경됐습니다.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
그래서인지 이번 CES 2020에서는 보다 많은 B2C 회사가 어떻게 하면 그런 기술들로 ＇앞으로 무엇을 할 수 있다＇를 넘어서서 ＇당장 무엇을 할 수 있다＇를 보여주려는 압박을 강하게 받고 있다는 사실을 확인할 수 있었습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"전일 거래대금이 1,000만 달러 이상이었던 코인 중 가장 오름폭이 컸던 코인은 아이콘(ICX)이었습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
그 다음으로는 우리나라 대표 암호화폐이자 인터체인 알고리즘을 사용한 아이콘(ICX)이 12% 상승했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"당시 우리 정부는 ＂대한민국에서 ICO에 어떤 방식이든 참여하지 말라. 판매도 금지, 구매도 금지＂라는 강한 메시지를 던졌습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
아이콘은 지난주 디브리핑 시간을 통해 200원 돌파 시 강한 상승을 예상해 드렸습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
전일 시가총액 상위 코인들은 모두 강한 상승을 보였습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
약 550개의 프로젝트 정보를 갖고 있는 가상화폐 공시 플랫폼 쟁글은 프로젝트의 주주 구성을 볼 수 있는 69개 프로젝트를 분석해봤습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
국가대표 상비군 출신인 그는 지난해까지 몇 번의 우승 기회를 잡았지만 2% 부족한 모습을 보이며 아쉬움을 삼켰습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"연금 선진국인 미국과 호주, 영국 등은 일찌감치 디폴트 옵션을 적용했죠.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
"1개 주식으로 100%를 보유한 9곳과, 1명 혹은 1개 회사가 수 개 주식으로 지분을 모두 가진 프로젝트는 27곳이었습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
"2001년 람사이윙이라는 보석상이 만든 곳인데, 욕조, 벽, 쓰레기통, 세면대, 심지어는 두루마리 휴지까지 순금 380㎏으로 제작해 난리가 났었습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
여기에 배우 문지윤에 이어 BJ 이치훈 등 30대 젊은이가 연이어 급성 패혈증으로 사망하자 더 뒤숭숭해졌습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"2019년 상반기까지라면 이 흐름이 마이너 알트코인까지 넘어가 시가총액이 매우 낮은 코인들이 급등하는 패턴이 나오겠지만, 시장이 보다 합리적으로 변화함에 따라 과거와 같은 마이너 알트코인 급등 장세가 나오지 않을 가능성이 높아졌습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
당시 분위기에서 서류를 낼 정도 규모 법인을 설립한 프로젝트가 없었던 것은 어찌 보면 당연합니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂20대 국회는 너무 심했다.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"＂정부에서 37년 만에 택시 동승 규제를 풀어줘서, 스타트업 입장에서 지난해에는 의미 있는 실험 기회가 주어졌습니다.＂","대화형,긍정,과거,확실",대화형,긍정,과거,확실
신상훈은 셋째 날 92m 거리에서 52도 웨지로 두 번의 샷 이글을 낚아채는 등 날카로운 웨지샷을 앞세워 10타를 줄였습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
그런가 하면 3월 19일 종가 기준 코스피는 1500선 밑으로 떨어졌죠.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
신상훈은 지난겨울 100m 웨지샷을 집중적으로 연습했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
신상훈은 ＂아마추어 골퍼들이 100m 이내에서 뒤땅이나 토핑 등 실수를 범하는 이유가 양손으로 스윙하기 때문＂이라며 ＂드라이버와 롱아이언을 칠 때처럼 상체 회전을 충분히 해주는 게 중요하다. 상체의 회전을 느끼면서 몸통 스윙을 하면 자연스럽게 정확도가 높아질 것＂이라고 설명했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂그 말은 바로 마틴 스코세이지가 한 것입니다.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"올해 새로운 디바이스와 소프트웨어 출시를 준비하고 있는 구글만 하더라도 그런 신제품들을 미리 공개하는 것보다, 우리 삶 속에 구글 어시스턴트가 어떤 새로운 도움을 줄 수 있는지를 체험하는 내용을 중심으로 전시를 구성했었습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
이 부회장은 지난 14일 에인트호번에 있는 ASML 본사를 방문했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
미국 상장사 중에서 매출이 가장 많은 기업 500개를 담은 S&P500지수는 연일 사상 최고치를 경신하며 6개월 전에 비해 15%가량 상승했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"이 중 4종은 우리가 알고 있는 바이러스, 나머지 28종은 처음 발견된 ＇신종＇ 바이러스였습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂대표적인 사회간접자본(SOC)으로 산업 발달과 경제 발전에 기여했고 온 국민에게 ＇하면 된다＇는 긍정적인 생각을 불어넣었죠.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
마니아층이 처음 블록체인에 반한 이유였습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"신상훈은 ＂100m 이내에서는 스윙의 크기로 거리를 조절한다＂며 ＂가슴은 50m, 어깨는 70m처럼 스윙별 거리를 정해놓고 웨지샷을 하면 어떤 거리가 남아도 자신 있게 칠 수 있다＂고 조언했습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
장타자 이소영의 비법을 다 알아봤습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
썩은 나무가 정치를 좌지우지하고 걸어다니는 시체가 권력을 쥐고 있으니 나라의 불행이 점점 가까이 다가오는구나.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
세계 최대 파운드리(반도체 수탁생산) 기업인 대만 TSMC는 2024년에 ASML의 차세대 EUV 노광장비인 ＇하이 뉴메리컬어퍼처(NA) EUV＇를 도입할 것이라고 밝혔습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
TSMC는 바로 반격에 나섰습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
연구팀은 고대 그리스 신화에서 신이 판도라에게 건넨 항아리를 뜻하는 ＇피토스(Pithos)＇라는 단어에 착안해 이 신종 바이러스를 ＇피토바이러스(Pithovirus)＇로 명명했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
웬만한 기술에는 소스라치지 않을 정도로 미래에 스포일돼 버린 것 같습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"두 샘플 중 하나는 520년 된 얼음 덩어리였고, 다른 하나는 약 1만5000년 전 형성된 퇴적물을 담고 있었습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
얼마나 유지될지 확신할 수 없지만 기회를 빠르게 잡으려는 비이성이 마켓을 지배했던 시기였습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"비트코인(BTC)이 +9% 올랐으며, 라이트코인(LTC)과 카르다노(ADA)는 25%대 급등을 보였습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂제가 항상 가슴에 새겼던 말은 ＇가장 개인적인 것이 창의적인 것＇이었습니다.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
세계보건기구(WHO)가 코로나19와 관련한 국제공중보건비상사태를 선포한 1월 30일 이후에도 S&P500은 5% 가까이 올랐습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
신상훈은 몸통 스윙을 장착한 뒤 웨지샷을 잘하는 선수로 거듭났습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
로이터통신에 따르면 최근 미국 실리콘밸리에서 열린 TSMC 기술 심포지엄에서 연구개발(R&D) 담당인 미위제 부사장이 이같이 밝혔습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
빙하 속 잠든 신종 바이러스가 깨어났다지난 1월 학술논문 사전공개 사이트인 바이오 아카이브(bioRxiv)에 미·중 공동 연구팀의 흥미로운 연구 결과가 소개됐습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂한국 내 투자는 어느 정도 진행됐는지?＂.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
노력의 결과는 달콤했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
평소 사용하던 얇은 그립보다 조금 두꺼운 그립으로 바꿨죠.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
추가로 1명이 99% 지분을 가진 프로젝트는 1곳이 있었습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
게다가 이 바이러스는 아메바만 감염시켰죠.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
씨앤투스성진은 어떻게 이 같은 성공을 거둘 수 있었을까.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂하지만 지난해 대전 집값이 급등하면서 세종시도 영향을 받기 시작했습니다.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
2015년 연구팀은 1만5000년 전 형성된 티베트 고원(칭장고원)의 굴리야 빙하에 깊이 50m짜리 구멍을 뚫어 얼음 샘플을 채취했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
역학조사 결과 75년 전 동토층에 매장한 사람과 동물의 사체에서 나온 탄저균이 그 원인이었습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
5월 마지막주 반도체 주가가 부진했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂전혀 상상할 수 없던 모습들도 캐릭터에 100% 이상 빙의해 연기를 하더라.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"소니의 전기차, 현대차의 전기헬리콥터, 도요타의 스마트시티, 삼성이 만든 가정용 로봇 등 국내외 언론들이 ＇CES 2020에서 눈여겨볼 아이템＇이라고 선정한 것들도 어디선가 한 번쯤 들어봤던 이야기들이었습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
아버지가 마지막으로 만드신 막걸리 ＇우곡주＇를 제게 주셨습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"스테이블코인이 하락 TOP 10에 대거 이름을 올리는 등, 지난 한 주도 대부분 코인이 오름세를 보였습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
"첫째, 참가한 대다수 기업이 ＇인공지능＇ 합창을 하고 있는 사이, 진짜 인공지능을 잘할 수 있도록 도와주는 인텔 AMD 퀄컴 구글 마이크로소프트 등의 회사들은 기술 전시보다 CES에 참가한 수많은 B2C 전시 기업들을 상대로 개별 마케팅을 하고 있었습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
"그는 KPGA 선수권대회에서 첫 우승을 차지하며 코리안투어 5년 출전권, 미국프로골프(PGA) 투어 더CJ컵 출전권을 받았습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
"실제로 게임,앱 분석업체에 따르면 지난 2월 전 세계 모바일게임 다운로드 건수는 40억건에 달했습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
시가총액 상위 코인들은 주간 큰 상승을 보였습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂장벽은 이미 부서지고 있었거든요.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
그러나 CES 2020에는 주목해 볼 점들이 있었습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"＇코로나19가 잡혀가고 있나＇ 희망의 빛이 보일 무렵, ＇대구 17세 소년 사망＇ 뉴스가 나오면서 국민이 다시 패닉에 빠졌습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
"아버지가 가르쳐주신 기술들과 사업관, 가치관이 있었기에 여기까지 버티고 왔어요.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
관련본지는 2월 6일자 위 제목의 칼럼에서 김경율 회계사가 조국 펀드의 불법성을 주장했다는 이유로 참여연대의 비판을 받더니 결국 참여연대를 등지고 나왔다고 보도했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
하지만 탈중앙화 철학과는 다른 현실을 마주했습니다.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"이더리움클래식 외에도 아이콘(ICX), 아이오타(IOTA), 카르다노(ADA)와 같은 상대적으로 약세를 보였던 메이저 알트코인이 강세를 보인 한 주였습니다.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
＇코로나19 바이러스를 통해 보지 않았는가.＇,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
다산 정약용 선생은 이미 200년도 훨씬 전에 ＇재난 구제에 가장 중요한 것은 타이밍＇임을 설파했는데 말이죠.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
＂그 욕망이 윤리와 법률에 눈감게 했다.＂,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
그 경험을 ＇재조건화＇(reconditioning)하면 공포증이 해결된다고 주장한 사람이니까.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
"과학자들은 사망한 소년이 유목민이라는 점을 고려했을 때 따뜻한 날씨에 동토층이 녹으며 사체가 드러났고, 이 사체와 밀접 접촉한 순록들이 탄저균을 사람에게 옮겼을 것이라고 추정했죠.","대화형,긍정,과거,확실",대화형,긍정,과거,확실
분석 결과 샘플 속에는 여러 종의 바이러스가 들어 있었죠.,"대화형,긍정,과거,확실",대화형,긍정,과거,확실
