user_prompt,output,유형,극성,시제,확실성
장석주 시인이 2019년에 출간한 ＇우리를 행복하게 하는 것들＇(을유문화사) 속에 발췌했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
그들은 옥수수 녹말과 옥수수당에 발효 과정을 거친 휘발성 산을 섞어 비타민 C를 생산한다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
그는 지난해의 경우 넥슨의 특장점인 라이브 서비스 역량을 잘 발휘했다고 평가했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
A씨는 서울가정법원에 자신이 수령한 보상금을 밝히지 않은 채 그동안 피해자에게 부과된 세금을 자신이 대납한 것을 구상받고 향후 피해자에게 부과될 세금을 해결하기 위해 피해자 소유 다른 부동산의 매각을 처분해달라는 소송을 냈다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
신한은행 중국 현지법인인 신한은행(중국)유한공사도 중국 우한시 자선총회에 후원금 200만위안(한화 약3억3000만원)을 전달했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"펀드로만 구성된 해외 디폴트 옵션과 달리, 국내 디폴트 옵션은 정기예금 같은 원리금보장형도 선택할 수 있게 했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
해외의 경우 대만게임쇼와 게임개발자콘퍼런스(GDC) 등이 연기되기도 했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
지난 6월 말 기준 배출가스 5등급 차량은 186만7천대이며 이중 규제 대상인 저공해 미조치 차량은 155만4천대나 된다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
그런데 이튿날 조정의 여론이 이상한 방향으로 흘러갔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
역사와 직관에 의존해야 하는 정치 분야도 몇 가지는 제대로 맞혔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
이에 A씨는 정신적 피해를 겪게 됐다며 소송을 제기했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
반도체 산업 현장에선 고졸 인력이 부족하다는 목소리가 높지만 막상 특성화고에선 반도체 관련 학과나 학생 수가 적은 것으로 나왔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
같은 기간 동승 호출을 수락해 운행한 기사 가운데 상위 10% 기사는 한 달 평균 7만8912원의 추가 수입을 올렸다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
김 여사는 ＂법원의 일부 방송 금지 결정에도 서울의소리가 통화 녹취 내용을 공개했다＂며 해당 소송에서 1억원의 손해배상을 청구했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
지난 9일(현지시간) 진행된 아카데미 시상식에서 작품상을 비롯해 4관왕의 쾌거를 이룬 영화 ＇기생충＇ 배우들이 12일 귀국했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"그는 ＂나라 밖으로는 수출 길을, 안으로는 투자 길을 터 줘야 하는데 해외 열강 간의 패권 다툼 등으로 올해도 ＇좁은 수출길＇을 전망하는 분들이 많다＂며 ＂관건은 한국경제의 시스템을 획기적으로 바꿔 기업의 자발적 투자 수요를 창출하는 데 달려있다＂고 밝혔다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
"박 회장은 ＂통상 하나의 공정을 마치면 시공사에서 감독관에게 점검을 요청하지만 나는 틈틈이 현장에서 그때그때 현장을 확인했다＂면서 ＂시공사가 철근을 다 조립한 후 철근 간격이 안 맞으면 이를 뜯어내고 다시 작업을 해야 하지만 조립할 때 현장에 가서 규격을 봐 주면 그럴 필요가 없었다. 터파기를 하면 표고 측정을 해야 하는데, 그것도 시공사가 의뢰해 오기 전에 미리 했다＂고 설명했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
방송을 보던 시청자들은 인종차별에 대해 지적했지만 오킹은 그대로 방송을 이어가다가 늦게 위장 색을 변경했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
넷마블은 이번 업데이트를 통해 ＇스토리 임무＇ 리뉴얼을 실시했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"영국 공영 방송 BBC, 미국 뉴스 방송 CNN, 미국 경제 주간지 블룸버그도 일제히 보도하는 등 해외에서도 방탄소년단의 활동 잠정 중단에 대해 관심이 모아졌다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
민주당 지지자가 많은 하버드대 교수들 사이에서도 꿋꿋이 공화당의 소신을 지켜왔던 그는 공화당 정권에 발탁돼 조지 W 부시 대통령의 백악관 경제자문위원장까지 지냈다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
최근 선재도가 인기 관광지가 돼 타 지역에서 온 관광객이 늘면서 도로 사정을 잘 몰라 그대로 주행했다가 차를 돌리는 과정에서 갯벌에 빠지는 사고가 발생해온 것으로 알려졌다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
예컨대 한 스타트업은 새로 개발한 신제품을 주문자상표부착생산(OEM) 공장에 맡겼다가 낭패를 당했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"8일에는 ＇프라시아 전기 캐릭터 개발노트＇, ＇프라시아 전기에 멋진 탈것 만들기＇가 준비됐다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
호랑이는 밤에 사람이 노래 부르는 소리를 들으면 쫓아와 잡아먹는다고 했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"뇌에서 상대를 사람으로 인식하는 부분은 잠잠한 반면, 상대를 사물로 인식하는 부분은 활성화됐다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
"서울대병원의 윤성수·고영일 교수 연구진은 한국인 급성골수성백혈병 환자 200여 명의 유전체를 분석하고, 이를 바탕으로 임상 적용 가능한 환자 맞춤형 치료 플랫폼을 개발했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
뿐만 아니라 우리나라에서 발간한 《이상국집》도 국내에 남아 있는 것이 없어서 일본에서 구해다가 간행했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
최근 한 달 동안 희망퇴직 실시로 1000명 넘는 직원이 은행을 떠났다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"군사적 목적으로 사용시 전장 감시, 조기경보 및 정밀 타격 등을 가능하게 한 레이더는 제2차 세계대전에서 영국이 독일의 공습을 막아내기 위해 적극적으로 사용한 이래 감시정찰분야에서 전술적 가치가 매우 높아졌다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
이에 샤론 최씨가 부끄러워하자 봉 감독은 ＂그녀는 큰 팬덤을 가졌다＂며 웃음을 자아내기도 했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
한경연은 상속세를 과세한다고 하더라도 소득세의 최고세율보다 낮은 세율을 적용해야 하며 그 적정 최고세율 수준을 30%로 봤다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
이날 무대에는 이미경 CJ 그룹 부회장도 직접 올랐다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
사건을 조사한 관찰사는 ＂강간은 격분할 만하나 죽도록 때린 것은 의도적이었으니 강간이 이미 성립되었다고 하더라도 용서하기 어렵다＂는 의견을 제시했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
겨우 여덟 살이었던 조카가 갈증이 나 바닷물을 들이켰다가 설사를 하자 왜군이 아이를 바다에 던져버렸다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
이 교수는 대학교수 인력 부족의 원인으로 교수 정원 확대 문제를 꼽았다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
미국 포브스가 평가한 LA 다저스 구단 가치는 2015년 24억달러에서 2019년 33억달러로 37.5%나 높아졌다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
대통령은 당장 CIA 국장에게 전화를 걸라고 지시했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
그런데 강원순찰사 유영길이 원호를 불러 강원도로 돌아가버렸다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
매일경제는 지난달 12일 ＂추 후보자가 검찰국 업무보고 직후 김오수 법무부 장관 직무대행과 이성윤 검찰국장에게 인사작업을 지시했다＂고 보도했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
김 회장은 ＂20년 넘게 협회를 안팎에서 지켜보면서 더 나은 조직 구성과 소비자 만족도를 높이는 보건의료 서비스 제공을 위한 고민을 이어왔다＂며 ＂질적 내실을 견고히 다져 고객 만족도를 높일 수 있는 고객 중심 의료서비스를 확대하겠다＂고 포부를 밝혔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
KB금융에서 M&A를 담당하는 이창권 전략총괄(CSO) 부사장은 지난해 말 인사에서 전무에서 부사장으로 승진하며 글로벌부문장을 겸임하게 됐다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
2017~2018년에는 변호사 활동 중이던 최강욱 청와대 공직기강비서관 명의로 인턴확인서를 허위 발급·제출한 혐의도 있다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
하인들이 명에 따라 이불을 들어올리자 여종이 이불 속에서 툭 떨어졌다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
＇현재 필요한 중산층 대책＇을 꼽아달라는 요청에 58%가 가장 중요한 대책으로 ＇일자리 정책＇을 꼽았다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"대한항공의 경우, 별도의 전원 장치 없이 -60℃ 이하 상태를 120여 시간 유지할 수 있는 의약품 수송 전용 특수케이스를 사용해 지난 12월8일 인천발 네덜란드 암스테르담 행 A330-300 여객기에 실어 -60℃ 이하의 냉동 상태로 최종 목적지까지 완벽하게 운송했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
해당 매체는 해킹 피해를 입은 연예인들이 모두 삼성 갤럭시S 휴대전화 이용자들이라고 주장하기도 했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
1986년 미국으로 간 뒤 연락이 두절된 피해자 B씨는 아버지가 돌아가시면서 부동산을 가족들과 공동으로 상속받았다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
김가은 씨(36)는 ＂정권이 바뀔 때마다 부동산 정책도 바뀌니 공부해야겠다 싶어서 왔다＂고 말했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"안재홍, 강소라, 박영규가 출연했으며, ＇달콤, 살벌한 연인＇(2006) ＇이층의 악당＇(2010)으로 독특한 개그 코드를 선보여온 손재곤이 메가폰을 잡았다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
이는 이전 개발과정에서 종족별로 체형을 만들었을 때 의상 제작 이후 종족별로 핏팅을 양산해야 했던 애로 사항을 고려한 결정이다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
여가부는 운전면허 정지 처분 대상자 중에서도 이 같은 방식으로 처분이 취소된 사례가 세 건 접수됐다고 밝혔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"기상청 관계자는 ＂가시거리가 급격히 짧아지고, 도로가 미끄러운 곳 있겠으니 교통안전에 유의하고 계곡이나 하천, 상하수도, 유수지 등에서 물이 갑자기 불어날 수 있으니 접근을 자제해야 한다＂고 당부했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
암호화폐 전문 미디어 유투데이에 따르면 세계 최대 암호화폐 마진 거래소 비트멕스(BitMEX)의 창업자이자 최고경영자인 아더 헤이즈(Arthur Hayes)가 ＂비트멕스의 비트코인 선물(XBT) 거래량이 2016년 서비스 출시 이래 2조 달러를 넘어섰다＂고 말했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
한진원 작가는 미국에는 할리우드가 있듯이 한국에는 충무로가 있다며 충무로의 모든 필름메이커와 스토리텔러와 이 영광을 나누고 싶다고 말했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
신 대표는 ＂예컨대 특정 에피소드나 사례를 준비해 특정 상황에서 멘토는 어떤 생각을 하고 어떤 결정을 어떻게 내리는지 함께 알아볼 수 있는 기반을 마련해야 한다＂고 말했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
7일 광고업계에 따르면 대학내일은 지난해 12월 중순 발행한 914호를 마지막으로 장기 휴간에 들어갔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"기수, 중앙동체, 후방동체를 이동장비에 실어 결합하는 방식으로 과거에는 이들 구조물을 유압장치에 실어 조립했으나, 조립과정이 결코 쉽지 않아 늘 어려움을 겪었다,","사실형,긍정,과거,확실",사실형,긍정,과거,확실
이철우 경북도지사는 2018년 지방선거에서 당선된 후 취임하자마자 ＇민선 7기 경북도 투자유치특별위원회＇를 출범시켰다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
연구소는 또 ＂기타 알트코인을 발행하는 재단에게는 기존 증권사 수준의 강력한 규제가 요구될 것으로 보인다＂면서 ＂법안이 적용되면 재단들은 증권신고서 제출과 같은 증권 공모 규제와 공시의 의무를 적용받는다＂고 말했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
미분양 무덤은 한때 동탄2신도시를 가리키는 수식어였다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"라나 콘도르는 봉준호의 수상 사진을 공유하며 ＂나는 지금 소리 지르고 있다. 당신은 아이콘 그 자체＂라며 ＂모두 이겨버리고, 모두 마셔버리고, 모든지 만들어버려라. 우리는 당신을 사랑한다＂고 애정을 표했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
정씨는 이보다 앞서 2017년 10월11일 송 시장과 점심을 먹었다고 자신의 인터넷 홈페이지에 적어놨다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
다우존스30 산업평균지수는 전장보다 1.00% 상승하며 거래를 마쳤다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
하 대표는 마스크가 한 장에 수천원까지 치솟을 때도 현재 가격과 똑같은 값을 받았다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
반면 중국은 폭이 좁은 실용적인 옷을 입었다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"서울예술대학교(총장 이남식) 컬처허브가 지난 7일 ＇Algorithm, Creativity and Abstraction＇이라는 주제로 블루스퀘어 카오스홀에서 글로벌 콘퍼런스와 남산예술센터에서 공연 ＇From Science to Silence＇를 선보였다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
특히 이를 위해 넥슨 구성원 간의 존중이 중요하다고 강조했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
쿠엔틴 타란티노 감독의 ＇원스 어폰 어 타임 인 할리우드＇(Once Upon a Time in Hollywood)가 3위(22표)였다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
경제계가 대내외 불확실성이 커진 경자년 새해를 맞아 3일 신년 인사회를 열고 위기 극복 의지를 함께 다졌다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
올해 들어 처음 2550선을 깨고 내려가 2020년 11월 13일(2493.87) 이후 19개월 만에 최저치를 기록했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
지금은 일반인이 쓰는 ＇보건용 마스크＇가 효자 품목이 됐다지만 2015년 당시만 해도 상황은 달랐다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
셀트리온이 밝힌 공식적인 블록딜 사유는 ＇투자 기간별 포트폴리오 조정＇이었다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
1960년대 승인되었다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
15일 전국은행연합회가 발표한 5월 신규 취급액 기준 코픽스는 1.98%로 전월 대비 0.14%포인트 올랐다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
젊은 부부가 가장 필요로 한 것을 갖춘 뒤에야 마을에 아기의 울음소리가 가득했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"공민지와 씨엘이 YG엔터테인먼트를 떠났고, 나머지 둘만 회사에 남았다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
앞서 장 교수는 조국 전 법무부 장관 딸의 표창장이 조작되지 않았다고 주장한 바 있다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
또 신보는 본부 부서장을 젊은 인재 중심으로 교체했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
20여 년 동안 막걸리 사업을 해온 그에게 막걸리의 의미에 대해 물었더니 이 같은 대답이 돌아왔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"넉넉한 공간을 유지하면서도 첨단 안전, 편의 사양을 대거 추가했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
그는 ＂엔터테인먼트 업계에도 ＇탈중앙화＇는 거스를 수 없는 흐름이 될 가능성이 높다＂고 자신했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
이 게임은 PC온라인 리듬댄스게임 ＇오디션＇의 지식재산권(IP)을 활용했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
1897년 월초 스님이 진관사에서 불공을 드리는데 대웅전 구석에 봉안된 아미타좌상 앞에 불기가 하나도 없는 것이 이상해 이를 묻자 진관사 스님이 ＇그 부처님은 수국사가 풍우를 면치 못하여 가까운 우리 절에 모신 것이나 차나 향을 공양하지 못했다＇고 전했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"비트코인 가격은 지난 10일 2만9083달러로, 3만달러 아래로 내려왔다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
한 면세업계 관계자는 ＂업계의 어려움을 이해해주어 공항 면세점 임대료 감면을 연장해 주심에 감사드린다＂면서 ＂면세점이 활성화돼 관광산업 재도약의 마중물 역할을 할 수 있도록 노력해나가겠다＂고 말했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
한국은행도 사스나 메르스 사태 당시 금리 인하로 경기 하방 압력에 선제적인 대응을 취한 바 있다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
《고대일록》에서 정경운은 ＂시장에서 양식을 구걸했다. 두꺼운 얼굴이 부끄러워 마치 시장판에서 매를 맞는 것 같으니 곤궁함에 마음이 상하는구나!＂ 하고 비통해했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
지난 4월 넷플릭스는 1분기 유료 회원이 지난해 4분기와 비교해 20만명 줄었다고 발표한 바 있다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"호텔 측은 재판 과정에서, 일반적으로 이름과 연락처만으로도 예약이 가능한데, B씨로부터 예약자인 A씨 인적 정보와 예약 정보를 확인한 뒤 객실 정보를 제공했기 때문에 과실이 없다고 주장했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
김광삼 펄어비스 섀도우아레나 총괄 PD는 ＂글로벌 테스트에 참여해 준 글로벌 이용자에게 감사를 드린다＂며 ＂이용자 의견과 게임 데이터를 토대로 콘텐츠를 더욱 다듬어 게임의 완성도를 더욱 높이겠다＂고 말했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
이러한 추계가 터무니없이 많이 잡혔다기보다는 도리어 적게 추산된 것이다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"지난 23일, 이더리움 재단은 공식 블로그를 통해 블록높이 9,200,000에서 뮤어빙하 업그레이드를 진행할 예정이라고 발표한 바 있다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
최근 대장주 삼성전자가 연일 신저가를 경신하며 ＇5만전자＇ 위기에 처했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
대법원 3부(주심 대법관 이흥구)는 의료법인 의사로 근무하다 퇴직한 A씨와 B씨가 낸 임금 청구 소송에서 지연손해금에 관한 피고 패소 부분을 일부 파기하고 최종 판결을 내렸다고 14일 밝혔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
그러자 쿠빌라이는 ＂그 나라에 임금이 있거늘 내가 어찌 관여하겠느냐＂면서도 원나라 대관에게 명하여 충렬왕을 불러 술잔치를 베풀고 부탁하도록 했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
노조원들은 윤 행장의 차량을 막기 위해 바리케이트를 친 것에서 더 나아가 자신들이 직접 4열 종대로 ＇인간 방어막＇을 짰다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"선 자세가 앉은 자세보다 30%의 열량을 더 소모하는 것은 사실이지만, 선 자세를 오래 지속하자 칼로리 소모량도 최소화되었다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
"이 책은 인간의 본성에 기초한, 현실적인 조언을 모아놓았다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
백성도 아낄 줄 알았다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
지난해 12월 수출이 457억2000만달러를 기록하며 전년 대비 감소 폭이 5.2%로 줄었다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
저소득층을 중산층으로 끌어올리기 위해 최저임금 상승 등에만 집중했지만 임금 부담으로 자영업이 무너지면서 저소득층 일자리는 되레 감소했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
지난달 23일 서울서부지법 형사항소1부(부장판사 이내주)는 병역법 위반 혐의로 기소된 양심적 병역거부자들의 선고공판에서 다수의 무죄 선고를 내렸다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
＇압둘 헤이 어머니의 집＇과 ＇신부의 옷장＇은 각각 장례식과 결혼식을 새겨 사라져가는 팔레스타인 전통 문화를 기록했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
1층으로 떨어져 부상을 입었다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
앞서 법무부 감찰위원회는 지난 7일 이 연구위원에 대한 징계 청구 필요성을 논의했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
김인원 신임 회장은 서울대 의대를 졸업하고 서울대병원 영상의학과 교수로 2019년 8월까지 재직하며 의료현장을 지켜왔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
도축할 때는 짐승의 네발을 묶어 타는 불 속에 던져 그 숨이 끊어지고 털이 없어지면 물로 씻었다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
퇴근길 경찰관이 다급한 비명을 듣고 달려가 보석 가게에서 1000만 상당의 금품을 훔쳐 달아나던 도둑을 붙잡았다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
오웬 마호니 대표는 ＂NDC 팀은 유익한 프로그램을 마련하기 위해 많은 노력을 기울여 왔다＂라며 ＂넥슨의 중요한 행사인 이번 NDC에서도 최대한 많은 것을 얻어 가시길 바라겠다＂라고 밝혔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
반면 60대 비중은 19.9%에서 32.6%로 늘었다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
한여름 밤 여종들이 방에 흩어져 자고 있었는데 홍섬은 알몸으로 자신의 방에서 몰래 나와 평소 눈여겨보았던 여종을 찾기 위해 여종들의 방을 살금살금 기어다녔다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
넥슨 (대표 이정헌)은 2일 PC온라인 RPG ＇바람의나라＇에 겨울 대규모 패치 ＇재개발 프로젝트＇ 2차 업데이트를 실시했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
엄앵란은 ＂오랜만에 ＇동치미＇에 나오니 너무 좋다＂며 ＂아무리 세월이 흘러도 상처는 아물지 않는다＂는 속사정을 털어놨다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"이 부회장은 ＇기생충＇이 작품상을 받자 봉준호 감독, 제작사 바른손 E&A의 곽신애 대표, ＇기생충＇ 출연 배우들과 함께 무대 위에 올랐다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
제재 조치 대상자 채무액 평균은 5800만원이며 가장 많은 채무액은 1억5360만원이었다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
＇기업을 공개하려면 대신증권으로 가라＇는 말이 있을 정도로 기업공개(IPO) 부문에서도 두각을 나타냈다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"최 시인은 ＇돼지＇에 대해 ＂2005년 그전쯤에 만난 어떤 문화예술계 사람. 그가 돼지의 모델＂이라며 ＂문화예술계에서 권력이 있고 한자리를 차지한 인사＂, ＂승용차와 기사가 딸린 차를 타고 온 사람＂이라고 말했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
"먼저, 대한항공은 국가기간산업인 항공산업의 특성을 모르는 비전문가들로부터 경영권을 방어하기 위해 내부적으로 바쁜 가운데, 임원 급여 삭감, 부실 자산 매각 추진, 여객기 화물 운송 등과 같이 당장 가능한 조치부터 실시하며 비상경영상태에 돌입했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
손 세정제도 58배 많이 팔렸다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
"김헌주 중앙방역대책본부 제1부본부장(질병관리청 차장)은 이날 중대본 브리핑에서 ＂2021년 겨울 유행과 올해 오미크론 유행으로 형성된 면역효과가 4∼6개월 후 저하되는 점, 그래서 올해 7∼8월 이후 전파 위험이 높아질 가능성이 있는 점을 고려했다＂고 설명했다.","사실형,긍정,과거,확실",사실형,긍정,과거,확실
인천지검 공안부장을 거쳐 수사권조정 업무를 담당하는 대검찰청 미래기획·형사정책단장으로 근무했다.,"사실형,긍정,과거,확실",사실형,긍정,과거,확실
