user_prompt,output,유형,극성,시제,확실성
상대적으로 유동성 여유가 있는 소수 기업은 위기를 기회로 삼아 보다 공격적으로 해외 투자에 나설 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
더 많은 이자를 얻으려면 많은 이더리움을 한 번에 예치해야 한다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
하지만 스테이블 코인의 가격  고정이 크게 벌어지면 투자자들이 돈을 돌려받지 못하게 될까봐 해당 코인을 시장에서 매도하면서 가격이 더 떨어지는 ＇죽음의 나선＇ 현상이 나타날 가능성이 높아진다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"그는 이 같은 이유로 NFT가 성공하기 위해서는 상징성과 강력한 팬덤, 팬덤을 유지할 부가 서비스가 필요하다고 강조했다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
특히 특수 무공인 ＇뇌신화＇를 사용하면 부유 상태가 되며 이를 통해 속도감 있는 전투를 즐길 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"KF-21에 탑재되는 AESA 레이더는 F-15K나 KF-16에 탑재된 기계식 레이더보다 정보처리 속도가 월등히 빠르고 공중전에서 적기를 먼저 식별하고, 지상의 타격 목표물을 추적할 수 있어 향후 우리 공군의 작전수행능력을 크게 향상 시킬 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
가장 의견이 긍정적인 애널리스트는 넥슨 주가가 4100엔까지 뛸 수 있을 것으로 내다본다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
또 2차 수술이 시행되는 경우도 있고 망막 전문의 등과 협진이 필요할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
오는 10월까지 1개 이상의 해외진출 대상 국가에 직접 출시가 가능해야 한다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"개인이 특정 상품을 선택해 운용하므로 다소 위험성이 있지만, 투자 성과에 따라 높은 수익을 기대할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
영화 속 한 장면을 통해서 감독은 많은 이야기를 할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
참가자들은 총 3개까지 출품 희망 부문을 복수 선택할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
보험사들의 지급 심사도 한층 까다로워질 것으로 보인다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
예컨대 암 환자의 세포에서 암 유발 돌연변이를 찾아 그 부위만 차단하는 방식으로 치료할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
더 큰 공포가 몰려오면 나약한 인간은 또 탐욕 쪽으로 기울 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
언제 일곱 번째 아이가 되어 돌아올 건지.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"고택을 보는 것만으로도 힐링이 되지만 이곳에서는 고택에서의 하룻밤을 경험할 수 있는 한옥스테이와 다례, 천연염색 등의 전통문화 체험, 그리고 전통음악 공연도 즐길 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"기침이형 천식은 기관지 예민도 검사를 통해 반응 정도를 살펴볼 수 있으며, 기관지 확장제를 먹거나 흡입하는 스테로이드 제제를 써서 비교적 잘 치료할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"지난 정권, 그리고 야당과 싸우느라 울산 같은 무리수가 나왔을 것이다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"이와 함께 2주마다 새로운 이벤트 던전이 오픈되며 던전 내 미션을 완료하면 빙룡천도, 비급무공, 천의무봉, 질풍의 신주 등의 각종 아이템과 다량의 경험치를 획득할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
문제는 최대 1조7000억원으로 예상되는 재원 마련이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
파티션이 곧 모니터가 될 수 있는 셈이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
때문에 넥슨이 블록체인 생태계의 기축 통화로 ＇넥스트메소＇를 쓰는 것 아니겠냐는 추측이 나온다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
영어를 사용할 수 있는 일반인이면 참가자 모집 홈페이지 ＇스퀴드게임 캐스팅 닷컴(SquidGameCasting.com)＇을 통해 전 세계 누구나 이 프로그램 참가를 신청할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"집권 여당인 민주당은 3일 ＂공정거래위원회가 기업결합 심사 원칙을 엄정하게 해서 배달 애플리케이션(앱) 독과점에 대해 면밀하게 들여다봐야 한다는 입장＂이라며 반대 입장은 아니라고 밝혔지만, 중개 수수료 인상 등을 우려하는 자영업자들 목소리가 거세게 반영될 경우 급기야는 이번 합병이 무산될 수도 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
이용자들은 국가대표급 치어리더라는 힌트를 활용해 예측한 모델의 이름을 답안으로 제출하고 적중한 횟수에 따라 게임 아이템을 보상으로 획득할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
이번 수상 결과는 다음달 열리는 아카데미 시상식에서도 ＇기생충＇에 유리한 영향을 미칠 것으로 기대된다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
또한 보름이라 달빛이 강하기 때문에 관측에 가장 좋은 환경이 갖추어지는 것은 0시 이후(1월 5일 새벽)가 될 것으로 보인다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
이를 통해 초보자는 전투 실력을 빠르게 키우고 실력자는 각종 보상을 획득할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
아케이드(Arcade) 모드에서 선택해 즐길 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"작전 지역 상공 150피트에서 화물 투하가 가능하고, 착륙 후에 기내 장착된 32톤 전동 윈치가 지상지원 장비 없이 탑재된 화물을 빠르게 싣고 내릴 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
정원 규제가 완화돼 정원이 늘어나면 그만큼 중국 학생 대신 우리 학생에게 양질의 교육 기회도 줄 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"공모작 제출은 5월 1일까지로 대한민국에 거주하는 개인, 그룹, 법인 모두 참가할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
게다가 물가 안정을 위한 윤 대통령의 의지도 연일 강조되고 있어 당정 차원의 물가 안정 대책 마련은 급물살을 탈 가능성이 높다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
섬의 특성상 ＇바람에 강하다＇고 할 수도 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"산모, 신생아도 인공호흡기 사용 등 보존적 치료를 적용할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
흑정령 서버는 일정 기간 시즌제로 운영되며 성장 지원에 특화돼 기존보다 빠른 속도로 캐릭터를 육성할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
소비자가 직접 인증 방법을 선택하게 되면서 사업자의 고객 확보전략도 함께 변화할 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"이에 동체구조물은 완벽하게 정렬된 상태로 FASS에 올릴 수 있으며, 구조물 이동의 안전성 확보뿐만 아니라 자동물류 구현을 통한 공수절감과 품질확보를 한번에 잡을 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
지금 중국의 대응 태세라면 초반전 케이오 패를 당할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
글로벌 P2E 게임 ＇인피니티엔젤＇의 해외 시장 진출이 본격화될 전망이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
낮 최고기온은 1∼8도로 평년(0.7∼8.9)과 비슷하겠다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
몇 가지 조건에 충족되지 않는다면 한한령 해제 기대감은 한낱 몽상에 그칠 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"빅스텝이냐, 아니면 이전처럼 베이비스텝(0.25%포인트)이냐 선택은 둘중 하나다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
2019년 말부터 금융권을 뜨겁게 달군 오픈뱅킹은 2020년 ＇데이터 3법＇(개인정보보호법·신용정보법·정보통신망법)이 국회 문턱을 넘으면 더욱더 탄력을 받을 것으로 보인다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"이런 과정을 통해 한국에 관심을 갖고, 한국어를 배우고, 한국을 방문하는 사람이 늘어날 것이다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
SM8 웨지의 세부 정보는 알려지지 않았지만 디자인 컨셉이 확실히 달라진 점을 포착할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"사람이 서 있는 모습만 봐도 어떤 사람인지 알 수 있고, 말 한마디만 던져도 어떻게 생각하는지 짐작할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
결국 투자자 신뢰를 확보하지 못한 재단은 사라지고 경쟁력 있는 프로젝트만 살아남아 옥석가리기가 가속화될 것이라는 의미다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
네이버와 카카오 등 기존 플랫폼 기업들이 배달 시장에 뛰어들도록 유인책을 쓰는 것도 방법이 될 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
미국의 어느 도시를 배경으로 영화 ＇기생충＇이 전하고 싶었던 이야기가 다시 시작될 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
다만 검찰이 산업부 블랙리스트 의혹과 관련해 박상혁 더불어민주당 의원을 수사선상에 올려놓으면서 검찰 수사가 문재인정부 청와대 윗선까지 확대될 가능성도 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
한 번의 만용이 돌이킬 수 없는 결과로 이어질 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
기업 요청에 따라 고객사 자체 서버에서 운영할 수 있게 설치할 수도 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
이 기간을 어떻게 쓰느냐에 따라 웃고 우는 선수가 뒤바뀔 수도 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"미세먼지 취약계층의 피해를 예방하고 최소화하기 위한 안심구역인 미세먼지 집중관리구역은 ＇미세먼지 저감 및 관리에 관한 특별법＇에 따라 각 시도지사, 시장·군수·구청장이 지정할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
힘들고 지칠 수 있는 치료 과정에서 의료진을 믿고 의지한다면 분명 더 나은 치료 결과에 도달할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"＇오스카의 미래＇란 기생충에 상을 줌으로써 ＂할리우드가 마침내 백인 영화제작자들이 만든, 백인들의 이야기에 지나치게 경도됐던 과거에서 벗어나기 시작한 것일 수 있다＂는 전망이다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"이더민트 존 교실이 문을 열면 이더리움 교실 학생들은 자신이 가지고 있던 이더 사탕의 숫자대로, 새로운 존 교실에서 사용할 수 있는 또 다른 사탕을 받을 수 있을 것이다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
제품 두 개를 연결해 스테레오 시스템을 구축해 아쉬움을 달래볼 수 있겠다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
그래야 한국을 먹여살릴 신기술과 서비스가 탄생하고 국민의 선택폭도 넓어질 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
엔터테인먼트 업계에서는 ＇기생충＇이 오스카 프리미엄을 안고 북미 개봉 외국어 영화 매출 2위 이탈리아 ＇인생은 아름다워＇(5725만달러)를 넘을 수 있을 것으로 기대한다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
하루 3번 던전 공략이 가능하며 기획 진도를 100%까지 높이면 3월 14일 오후 6시 이벤트 페이지를 통해 화이트데이 특별 프로그램을 시청할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
바르자마자 잘 스며들어 끈적임이나 번들거림 없이 피부가 매끄럽고 촉촉해져야 꾸준히 사용할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
남의 나라 독립선언 250주년 준비를 이렇게 자세히 소개하는 건 그 과정에서 양국 관계를 증진할 우리의 역할이 있을 듯해서다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"통상적으로 전염병이 누그러드는 데 1~3개월이 걸리는데, 한 달 정도 안에 마무리된다면 단기 충격 정도에 끝날 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
프리미엄 영입 및 이벤트 영입으로 슈퍼스타 등급의 트레이너를 획득하지 못하면 슈퍼스타 확정 게이지가 상승하고 확정 게이지가 가득 차면 슈퍼스타 등급 이상의 트레이너를 확정적으로 영입할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
박정희 전 대통령 암살 이후 우왕좌왕하는 권력자들을 블랙코미디 형식으로 그린 임상수 감독의 영화 ＇그때 그 사람들＇(2005)을 재미있게 봤다면 ＇스탈린이 죽었다!＇의 유머코드에도 쉽게 적응할 수 있을 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
열린민주당이 뜰수록 선거는 조국 대 반조국 프레임으로 흐를 가능성이 높다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
러시아의 우크라이나 침공 영향으로 사료값이 올라 힘든 상황에 아예 사료 공급마저 끊기면 치명적인 타격을 입을 수 있다는 우려가 나온다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
미국 외 국가 매출도 ＇오스카 후광＇을 입고 점프할 것으로 보인다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
해골병사는 자신의 머리 ＇해골(스컬)＇을 교체해 사실상 새로운 캐릭터로 변신할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
기본적으로 스컬은 두 개를 선택할 수 있으며 게임 진행 도중 교체할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"GVC에 의존하는 한국기업에 제2, 제3의 와이어링 하니스는 얼마든지 나올 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
두 기업 중 한쪽의 8개 사업 부문을 매각해야 나머지 부분에서 합병이 진행될 수 있다는 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
국내 물가가 지난해 10월 3%대(3.2%)를 돌파하면서 고공행진을 시작했다는 점에 비춰보면 오는 9월까지 5%대 고물가 상황이 이어질 가능성이 크다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
부부 중 연장자를 기준으로 만 55세가 넘는 경우 주택연금에 가입할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"연결되기보다 단절과 고립을 선택하고, 직접적 접촉이 아닌 스크린으로 만나는 환경을 만들 수 있을 것이다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
이는 심하면 사망에 이를 수도 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
입맛에 따라 탄산음료를 함께 먹으면 만족도를 조금 더 높일 수 있을 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"연소득, 청약통장 가입 기간, 자녀 수, 신규 분양 주택 여부 등에 따라 우대금리를 적용하면 연 1.5%까지도 낮출 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
여기에 더해 제품이나 레시피 추천 서비스까지 활성화하면 새로운 소비 시장이 열릴 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
수혈용 혈액제제를 환자에게 투여하면 수혈용 혈액제제 내 T-림프구가 면역 기능이 저하된 수혈 환자의 정상 조직을 공격하는 이식편대숙주병이라는 부작용이 발생할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
그러나 고속 주행 시에도 백연이 발생하면 연료 계통의 연료 공급을 의심해 보아야 한다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
가입자는 처음 가입 당시 자신의 상황에 맞는 상품을 고르기만 하면 일일이 자산 포트폴리오를 조정해야 하는 번거로움을 피할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
노조의 임금 인상 요구를 속속 수용하면 올라간 임금이 재차 물가를 자극하는 ＇임금발 인플레이션＇ 악순환 우려가 커질 수밖에 없다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
영화 ＇기생충＇의 성공은 한국 콘텐츠 업계의 전환점이 될 것으로 분석된다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"뉴욕 양키스, 탬파베이 레이스 등 공격력이 좋은 강팀이 몰린 아메리칸리그 동부지구에서 에이스에 걸맞은 성적을 내야 구단도 류현진을 중심으로 추가 전력 보강에 나설 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"반려견을 차 안에 두고 방치하면 징역 6개월 혹은 벌금 120만 원을 물리고, 반려견에게 험한 표정을 짓는 장난조차 괴롭힘으로 간주해 처벌할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
＇표＇만 노리는 정치 욕심과 선거 격랑에 휘말리면 가뜩이나 중산층이 줄어든 ＇한국호＇는 위험해진다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
인근 SRT 동탄역을 통해 서울 수서까지 약 17분이면 도달할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
더불어 금감원과 소송도 ＇법적 리스크＇요인으로 계속 작용할 듯 하다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
나를 기록하고 역설하는 일의 중요성은 아직 인류의 끝나지 않은 숙제일 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
호텔 한 층을 통째로 중국 선수단에 제공하고 숙소 소독과 전용 엘리베이터를 마련하는 등 동선도 따로 둘 것으로 보인다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
다만 업계에서는 ＇우마무스메＇가 일본 현지의 특성이 그대로 반영된 게임이라는 점에서 현지화가 국내 흥행에 큰 영향을 줄 것으로 예측해왔다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"결과가 애매해 재검사, 검증을 하면 더 길어질 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"하이트진로가 최근 새로운 물류업체와 운송 계약을 맺고 인력 충원에 나서고는 있으나, 정상화까지는 다소 시간이 걸릴 것으로 보인다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
동력이 손실된 비상 상황에서도 인명 피해 없는 비상착륙은 그들이 가진 비행에 임하는 자세와 책임감의 결과라고 볼 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"흡연, 기관지확장증, 폐결핵, 폐암 등 기침과 연관성이 큰 원인 이외에도 기침 증세만 있는 천식, 코 분비물이 목 뒤로 넘어가는 후비루, 위식도 역류질환, 알레르기성 비염, 심장질환도 만성기침을 유발할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
아침 일찍 일어나는 새처럼 미리 준비해두는 몇 가지는 짧고 번잡스러운 여정을 한결 쾌적하고 산뜻하게 만들 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
문제는 자산시장 가격이 하락하면 이자 놀이의 돈맥이 경색될 수 있다는 점이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"407원인 경유 유류세는 38원, 142원인 액화석유가스(LPG) 부탄은 12원을 추가로 낮출 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
넥슨과 EA아시아스튜디오는 피파모바일의 e스포츠 종목으로의 가능성도 타진한다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
창고·길거리에 쌓아뒀던 제품이 모두 출하되려면 열흘 넘는 시간이 필요할 전망이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
경찰은 이 사건 수사를 조만간 마무리하고 이달 중 수사 결과를 브리핑을 통해 밝힐 것으로 전망된다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
김포공항이 없어지는 순간 지방에서 서울 접근성이 가장 용이한 교통수단은 고속철도가 되면서 지방공항들은 존폐 기로에 선다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
자칫 리스크 관리는 안 되는데 레버리지 비율만 낮은 곳으로 대출 수요가 몰리는 역효과가 나타날 수도 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
3월 9일까지 실시되는 인게임 이벤트 또는 상점에서 캐릭터 상품권을 획득해 교환할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
그만큼 손발이 잘 맞을 가능성이 높으며 김 감독 특유의 공격적인 색깔과 맞물렸을 때 좋은 결과를 낳을 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
＂로봇 프로세스 자동화(RPA)는 기업이 한 단계 도약할 수 있는 강력한 무기가 될 수 있다.＂,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
이벤트 페이지 내 마련된 SNS 공유하기를 통해 친구에게 사전예약 소식을 즉시 알릴 수 있으며 ＇컴프매 걸스 예측 이벤트＇를 위한 힌트도 서로 공유할 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
다소 침체된 분위기의 KPGA는 신임 회장 취임으로 ＇가뭄 속 반가운 단비를 맞아 포근해진 날씨＇가 찾아올 것으로 예상된다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"대표자 학생들이 페기 수첩을 사용하기 시작하면, 타 교실의 학생들이 그들에게 자신의 사탕 숫자를 알려주고 수첩에 적도록 할 것이다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
AI부터 빅데이터·바이오까지 푸드테크 기술을 적용하면 개개인의 상황별 수요에 맞는 ＇맞춤형 식품 서비스＇가 일상화할 수 있기 때문이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"등산, 조깅, 에어로빅 등 가벼운 운동에서도 운동량이 너무 급격히 늘면 발생할 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
영미권 대중예술 분야에서 활약하는 한국인도 더 자주 보게 될 것이다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
중국산 게임의 흥행 사례가 또 한번 탄생할지 주목된다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
일러야 2024년 이후가 될 것으로 관측된다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
미세먼지 농도는 원활한 대기 확산의 영향으로 전 권역에서 ＇좋음＇∼＇보통＇ 수준을 보이겠다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"이렇게 되면 분열은 가속화하고, 이는 지역구 선거에 부정적 영향을 미칠 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"가령 연소득이 1억원인 직장인이 연 5% 금리로 5년간 신용대출을 신청할 경우, 현재는 DSR 25% 수준인 1억원까지 대출이 가능했지만, 앞으로는 연소득의 1.6배 수준인 1억6000만원까지 받을 수 있게 된다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
쿠팡이츠 등이 공격적으로 사업을 확장할 경우 시장 판도는 얼마든지 바뀔 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
이에 따라 ＇R5＇도 최근 등장한 중국산 흥행작 반열에 오를지도 관심사다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"＂나는 천지를 관(棺)으로 삼고, 해와 달을 벗으로 삼으며 별을 보석으로 삼고, 만물을 부장품으로 삼을 것이다.＂","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"우리은행 주담대 금리 상단이 연 7%를 돌파하면서 신한, KB국민, 하나, NH농협 등 시중은행에서도 같은 흐름이 예상된다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"특히 러시아의 경우 해킹 등을 통한 사이버 공격을 가할 수 있고, 2020년 예정된 미국 대선에 영향을 줄 수도 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
올해부터 내국법인이 소재·부품·장비 관련 기업의 주식이나 출자지분을 취득할 경우 출자 금액의 5%까지 세액공제를 받을 수 있다.,"추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
"초음속 비행으로 각종 커다란 응력, 스트레스, 압력에 더 민감한 전투기는 조립정밀도가 높을수록 비행특성에 관여하는 변수를 최대한 줄일 수 있기에 초정밀조립이 가능한 FASS는 동체에 가해지는 다양한 힘으로부터 기체를 안전하게 지킬 수 있다.","추론형,긍정,미래,불확실",추론형,긍정,미래,불확실
