user_prompt,output,유형,극성,시제,확실성
2020년 새해 벽두 불쑥 제(화장실) 얘기부터 꺼내 죄송스럽긴 합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
오랫동안 ＇메아리 없는 외침＇이라 여겨졌던 그 퇴직연금 개혁이 드디어 첫걸음을 뗍니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＇화장발(예술성)＇로 대박난 곳도 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂큰 개는 마당에서 키워야 애들도 행복하죠.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이번 호도 코로나19 밥상이 푸짐합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
문재인 대통령과 더불어민주당은 남은 집권 기간에 연립정부를 구성하길 바란다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"디지털 정보화 사회를 맞이한 지금, 리더가 되는 6가지 두뇌활용습관을 뇌교육 관점에서 정리해보자.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
우리나라 전이성 유방암 환자들의 건강하고 밝은 미소를 응원한다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＂아니다. 그냥, 헌 공을 쓰도록 하라.＂","대화형,긍정,현재,확실",대화형,긍정,현재,확실
왜 이런 일이 일어난 것일까.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
외국 탄광회사 사람들과 하와이 미국인 농장주의 증언을 들어보라.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＂조금 다르게 살아보니, 생각보다 행복합니다.＂","대화형,긍정,현재,확실",대화형,긍정,현재,확실
그동안 나에 대한 오해만큼은 기어이 풀고 가고 싶다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂산업계는 지금 전쟁 상황이나 다름없습니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
비상 중독에는 살아 있는 양을 찔러 나온 피를 복용하라.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
삼성전자는 EUV 확보에 전력을 다하겠다는 각오입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
비트코인이 알트코인 대비 상대적으로 강세를 보이고 있다는 것을 의미합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"자외선, 산소, 고온인 환경은 바이러스의 생존에 치명적입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂그러나 지금은 모든 것이 좋고 행복합니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
총 의석수는 정당 득표율로 정해지고 지역구에서 얻은 의석수가 전국 정당 득표율에 미치지 못하면 비례대표 의석을 통해 총 의석을 보장하는 방식입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"시장은 강하지만 비트코인이 1,100만원을 돌파하고 2차 상승을 할지 여부가 확실하지 않기 때문에 알트코인 간 순환매매가 돌고 있는 모습입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
만약 A정당이 10%의 전국 득표를 했을 때 통계적으로는 전체 300석 중 30석을 가져가야 합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"이소영은 일단 백스윙 톱과 다운스윙, 그리고 임팩트 구간에서 종합적으로 체크 포인트를 갖고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
애국심과 자유주의적 가치로 무장한 평범한 시민만큼 지금 한국당에 절실한 인재가 있나?,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이는 주주 구성 분석 가능한 프로젝트의 13%에 해당합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
실제로 정당 지지율에 비해 지역구 의원 수가 많은 한국당은 연동형 비례대표제가 시행되면 의석수가 줄어들 가능성이 큽니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
순환매매 장세이기에 최근 메이저 알트코인으로 큰 수익을 보신 분들은 어느정도 수익실현 후 이제 올라갈 코인들에 다시 투자해 보시는 것도 좋습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
특히 ＇자유무역질서＇를 내세우면서 자신보다 약한 국가는 언제든 경제 보복으로 짓밟을 수 있다고 생각하는 중국 측 인식이 이번에는 확실히 바뀌길 바란다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂우주·방산은 진짜 맨땅에 헤딩입니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂그런데 우리 게임회사는 그냥 게임 아이템에 NFT 붙일게요라고 해요.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂지진이 나고 쓰나미가 덮치기까지 보통 30분 정도 대피할 시간이 있지요.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
조이시티도 하락장에서 선방하며 주목받고 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"그린 적중 시 퍼트 수는 1.724개로 18위, ＇평균 퍼트 수＇는 1.569개로 16위입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂녀석들은 항상 우리 급소를 노린다고.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂큰 나무를 두고 어찌 용도가 마땅치 않다고 말하는가.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
좋은 백스윙을 했지만 그래도 좀 더 강하게 볼을 치고 싶은 욕심이 있겠죠,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"이는 과거 금융위기, IMF와 같은 주식 시장의 위기 이후에는 시가총액이 높은 주식 위주의 강세가 나왔다는 점에서 비슷한 현상입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
마포구에 위치한 ＇래미안웰스트림＇은 건폐율이 비교적 낮다는 이점 덕분에 낮은 교통 접근성과 작은 단지 규모에도 마포구 랜드마크 단지와 시세가 비슷하죠.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂아랫것들은 냄새가 나.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"엔진코인(ENJ), 모나코인(MONA), 매틱네트워크(MATIC), 엘프(ELF)와 같은 탄력적인 알트코인도 10% 내외 강세를 보이고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"그뿐인가요, 수익률도 좋습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"투자고 뭐고 ＇몰라＇, 그냥 퇴직 시점 월급에 근속연수를 곱해 퇴직금을 지급하는 방식이죠.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂＇크립토키티＇는 ERC-721이란 번호를 가진 NFT 표준을 최초로 적용한 게임입니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
보험료 납입을 잠시 중지해야 할 상황이 발생하면 ＇납입 일시중지(납입유예) 제도＇를 이용하자.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
칼자루를 쥔 자와 칼날을 쥔 자의 형편이 같지 않으니 어찌하겠는가.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂헌 공 대신 새 공으로 티업하라.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
실제 선거에서 어떤 변화가 있을지 사례를 들어 설명해 주세요.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
EUV는 반도체 밑그림을 그려주는 장비인 셈이죠.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이것으로 2020년 2월 3일 디브리핑을 마치겠습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
수백 년 혹은 수만 년 전 냉동보관된 바이러스가 다시 부활할 수 있는 가능성을 보여준 셈이죠.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
임성재만의 방법도 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂눈앞에 있는 감각 대상을 곧이곧대로 받아들이지 말고 자신 내부에 있는 마음의 눈으로 의심해야 해요.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＇가속＇을 멈추는 겁니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
그런 만큼 두 가지 질문을 진지하게 고민할 시점이 오지 않았나 생각합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"다만 비례대표 47석 전체(국회의원 정수 300명은 지역구에서 선출되는 253명과 비례대표제로 선출되는 47명)가 아닌 30석에 ＇캡(cap)＇을 씌워 연동률 50%를 적용하고, 나머지 비례대표 의석인 17석은 기존 방식처럼 정당 득표율에 따라 단순 배분하는 방식을 따르게 됩니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
2020년 10월에 이어 1년 8개월 만에 다시 이곳을 찾은 것입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"비트코인은 1,100만원 돌파를 앞두고 상승 탄력을 조금씩 줄이고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
피토바이러스는 1.5㎛(마이크로미터)로 평균 20㎚(나노미터) 크기인 인플루엔자 바이러스보다 몸집이 훨씬 큽니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"비트코인이 잠시 쉬었다 다시 1,100만원을 돌파할 가능성은 높지만 그렇지 않을 가능성도 있으니 당분간은 다소 보수적인 투자를 진행해 보시기 바랍니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"코로나19 사태로 직격탄을 맞은 자영업자들이 몰리며, 전국 지역 신용보증기금에 접수된 대출보증 신청이 수십만 건에 달하는 요즘 아닌가.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
특수한 감광액(빛이 닿으면 화학반응을 일으키는 액체)을 표면에 바른 웨이퍼에 극자외선 빛을 쬐어 미세한 패턴을 새기는 역할을 합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"결국 규제를 피해, 타이밍을 찾아, 재빠르게 설립된 주주 구성은 지금까지 이어져오고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
연동형 비례대표제가 도입되면 사표를 방지할 수 있어 모든 표의 가치가 동등해집니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"실제 200원 돌파 후 단기간에 400원까지 급등을 했는데, 최근 시장에서 정배열 전환 후 전고점을 돌파하는 메이저 알트코인들의 강세가 이어지고 있다는 것을 의미합니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"그 뒤를 이어 최근 가장 강한 상승세를 보이고 있는 아이콘(ICX)이 +14%로 2위를 차지하고 있으며, 대표적인 바이낸스 런치패드 코인인 매틱네트워크(MATIC)와 하모니(ONE)이 그 뒤를 잇고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
임성재는 2~3m 거리에서 주로 연습을 한다네요.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
지난 한 주 동안의 암호화폐 동향 살펴보겠습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"어떻게 병원이 열이 41도 넘는 환자를 해열제와 항생제만 처방하고 돌려보냈나 비난의 목소리가 높지만, 현장에서는 ＇매뉴얼에 어긋나지 않는다＇는 반응입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"요즘 세계는 가깝게는 5년 전, 멀게는 10년도 더 전으로 돌아간 것 같습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＂아쉬운 마음이 들거나 선입견, 혼란을 드렸다면 그건 (배우로서의) 제 부족함 때문이에요.＂","대화형,긍정,현재,확실",대화형,긍정,현재,확실
북반구의 4분의 1을 덮고 있는 동토층도 같은 운명에 처해 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂잠깐 물러서서 연습 스윙을 다시 한번 하라.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
임성재의 장점은 실수 없는 안정적인 드라이버샷과 송곳같이 높게 솟구치는 아이언샷입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂ALL#(올샵)은 공공 및 비영리기관에 최적화된 ERP 솔루션입니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
검찰 개혁 등 다른 과제는 당분간 책상 옆으로 조금 밀어놓자.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
그리고 임성재처럼 살짝 끊어 치는 느낌으로도 한번 도전해보세요.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
여기에 딱 들어맞는 게 대한민국 퇴직연금입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
연습법도 있죠.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
정부가 ＇상상력을 발휘해＇ 이전과는 비교할 수 없을 정도의 ＇강도 높은＇ 정책을 내놓지 않을 수 없는 이유입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
퍼터의 힐(뒷부분)이 스틱에 닿게 정렬한 뒤 백스윙과 폴로스루를 할 때 최대한 스틱을 따라 움직이면 됩니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
문제는 높은 가격이 아니라 제조 난도가 높은 만큼 한 해에 공급할 수 있는 양이 한정적이라는 사실입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂예능과 연기를 병행하는 경우 다들 비슷한 고민과 혼란을 겪을 거라고 생각해요.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＂이번 자금난만 넘어가면 괜찮을 기업인데, 이런 기업은 어떻게든 살려줘야 해요.＂","대화형,긍정,현재,확실",대화형,긍정,현재,확실
오래전부터 지적돼온 신산업 육성에 제대로 대응하지 못한 한국 상황이 더욱 안타까운 요즘입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"이번에 분석한 주주 구성은 쟁글이 가상화폐거래소, 펀드 등 파트너사들에 제공하는 실사보고서(Due Diligence Report)에서 확인할 수 있는 내용입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
종합해 보면 이렇습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
그리고 시장은 이처럼 최악을 대비하는 기업들에 더 주목하고 있는 모습입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"감염병으로 시작해 갑자기 온난화 이야기를 꺼낸다니 다소 뜬금없을 수 있지만, 감염병과 온난화는 밀접하게 연결돼 있죠.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"비트코인은 1,100만원 돌파를 앞두고 횡보를 이어가고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂웰빙 트렌드와 함께 건폐율이 낮은 쾌적한 아파트 인기는 계속될 것＂ 박상언 유엔알컨설팅 대표의 의견입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂서울숲 인근에는 오페라하우스 건립도 추진 중입니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"온 나라의 신민들이 곧바로 죽지 못함을 한탄하고 있건만, 어가를 따르고 있는 신하들은 위기 극복을 위해 힘을 합치기는커녕 정적을 제거할 때를 얻었다고 여기니 슬프구나!","대화형,긍정,현재,확실",대화형,긍정,현재,확실
따라서 완전 연동형이 아닌 준연동형 비례대표제로 불립니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂게임 아이템이 일종의 역사성을 갖고 있는 거지요.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＇하이 NA EUV＇는 현재 가장 최첨단인 차세대 EUV 노광장비입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이 지검장이 권력 앞에 소신을 꺾지 않길 바란다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
지역구에서 많은 의원들이 당선되면 연동형이 적용되는 비례의석을 그만큼 적게 받게 됩니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
비트코인이 쉬어가면서 메이저 알트코인이 강하게 올랐기 때문입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
암호화폐 투자에 있어 궁금하신 내용은 매주 수요일 오후 7시 디스트리트 유튜브 채널에서 진행하는 ＇코인상담소＇에서 라이브로 질문 주시기 바랍니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
임성재는 퍼팅을 할 때 하나의 원칙이 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
4인부터 10인까지 함께할 수 있는 룸도 마련되어 있으니 프라이빗한 식사를 원한다면 참고하자.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
신종 감염병인 코로나19의 확산으로 인해 전 세계가 감염병의 공포에 휩싸여 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이유가 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
첫걸음을 떼긴 했지만 아직도 갈 길이 멉니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"디브리핑은 매일경제, 블록크래프터스, 데일리금융그룹과 함께하는 디스트리트에서 제공하는 암호화폐 시황입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
전혀 예상하지 못한 채 당한 신천지 교회 대량 감염 사태를 보자.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"하지만 알 수 없는 금리 인하 가능성 외에 실리콘밸리에 있는 필자의 눈에는 S&P500을 이끄는 대형 기술기업(마이크로소프트, 애플, 아마존, 페이스북, 구글)의 최근 움직임이 더 눈에 띕니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
초창기 ICO 때와는 달라지고 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
또한 군소정당이 원내 진입할 가능성이 높아져 소수자의 목소리가 더욱 많이 반영될 수 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
그래서 나오는 설명이 금리 인하 가능성입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"KPGA 코리안투어 데뷔 3년 만에 첫 우승의 감격을 맛봤는데요, 중요한 역할을 한 건 100m 이내 웨지샷입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
세계 랭킹도 23위죠.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
덕분에 2021년 말 기준 퇴직연금 잔액이 100만달러 이상인 ＇퇴직연금 백만장자＇가 44만명이 넘어간다는 전언입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
비트코인에서 메이저 알트코인으로 넘어온 수급이 이번에는 마이너 알트코인으로 넘어가면서 시가총액 상위 코인이 쉬어 가는 것으로 분석됩니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"1조원 영업이익을 내는 기업도 기업어음 발행에 차질이 빚어져 ＇4월 위기설＇이 떠돌았던 회사채 시장을 집중 점검하고, 자영업자 줄도산을 막겠다며 내놓은 50조원 민생금융안정 패키지가 현장에서 어떻게 타이밍을 못 맞추고 있는지를 보여드립니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"재닛 옐런 미국 재무부 장관이 ＂위험자산인 암호화폐에 퇴직연금을 투자하는 것을 권하지 않는다＂고 공개적으로 경고하는 등 논란이 거세지만, 어쨌든 이렇게 다양한 안이 마련되고 서로 논쟁을 하는 분위기 자체는 부럽기 그지없습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
그러나 바뀐 선거법에 의해 연동률을 50%만 적용하기로 결정됐기 때문에 일단 그 절반인 5석만 인정돼 일단 25석을 얻는다는 논리입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＇절대 손목을 사용하지 않는 것＇입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"비트코인이 1,100만원 돌파를 앞두고 잠시 쉬어가는 사이 알트코인 내 강한 순환매매 장세가 펼쳐지고 있습니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"시장도 점차 성숙해지고 있고, 제도권화로 다가갈 조짐도 보입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
이것으로 2020년 2월 4일 디브리핑을 마치겠습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이소영은 ＂나만의 방법은 ＇붙인다＇는 것보다 오히려 ＇오른 팔꿈치로 오른쪽 갈비뼈를 눌러준다＇는 느낌으로 다운스윙을 하는 것＂이라고 알려줍니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이번 호 커버스토리에서 다른 기업은 어떤 대책을 세우고 있는지 엿보고 아이디어를 얻으시길 바랍니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂우리 영화에 솔직한 의견을 아끼지 않은 한국 관객 덕분에 이 자리에 설 수 있었습니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
아파트가 주거 공간을 넘어생활 공간으로 자리 잡으면서건폐율 낮은 아파트가떠오르고 있는데요!,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
인적이 드문 극지방에서 발견되는 바이러스가 위험하다고  미·중 연구팀이 바이러스를 발견한 굴리야 빙하는 칭장고원에 있습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＇툭＇ 끊어 치듯 퍼팅하는 겁니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
실제 프로젝트를 운영하는 권한이 있는 주식은 소수가 소액으로 통제하고 있는 것으로 파악됩니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이소영은 ＂장타와 일관된 샷을 함께하기 위해서는 백스윙에서 다운스윙으로 내려올 때 오른팔이 벌어지면 안 된다. 이때 체크 포인트는 오른 팔꿈치다. 몸통으로 회전하며 백스윙 톱에서 오른 팔꿈치 모양이 ＇ㄴ＇자를 유지해야 한다. 이렇게 하면 팔꿈치가 지면을 향하게 되고 몸통에서도 크게 떨어지지 않는다＂라네요.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂내 목적은 그것뿐이다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
부부가 하는 작은 여행사입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂의사들이 병원에서 쓰는 데 불편하지 않나?＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
특히 보이는 곳이 아니라 보이지 않는 곳에서 그랬다는 이야기를 하고 싶습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"＇너무 많은 검사로 너무 많은 경증 환자를 발굴해내는 것, 그로 인해 의료 붕괴 현상이 나타나기 시작한 것＇에 대해 진지한 고민과 단호한 전환이 필요해 보입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
또 추가납입 한도가 나중에라도 여유가 있을 때 한꺼번에 넣을 수 있도록 ＇경과 연수＇를 인정하는 상품은 가급적 유지하자.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"다치거나 혹 타박상으로 갈비뼈가 부서지고 창자가 나왔으면 급히 기름을 발라 집어넣고, 인삼과 구기자를 끓인 즙을 환부에 뿌려라.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂선(禪)은 의심의 수행입니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂故 김정주 창업주를 혁신의 아이콘으로 만든 것은 남들과 다른 생각을 하고 다른 길을 가려는 자세입니다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
A증권사 사장이 들려준 얘기입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이것으로 2020년 1월 31일 디브리핑을 마치겠습니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
＂기업이 얘기할 때 정부와 국회는 너무 무심하다.＂,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"한국 퇴직연금은 어떨까요, ＇2021년 퇴직연금 적립금 운용 현황 통계＇에 따르면, 지난해 말 기준 원리금보장형이 전체 적립금의 86%를 차지하고, 실적배당형은 14%에 그칩니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
"일단 거울을 이용해 뒤통수, 정수리 속을 주기적으로 살펴보자.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
스페셜리포트에서 확인해보세요.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
특별한 상승 원인은 없으며 기술(차트)적인 흐름에서의 반등으로 분석됩니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이들의 관할권은 모두 싱가포르입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
막걸리와 관련된 모든 것에 아버지에 대한 추억이 서려 있죠.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
다른 사람과 접촉하지 않고 실내에서 혼자 시간을 보내는 인구가 늘어 게임 수요가 증가할 것이란 기대감 때문이죠.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이번 코로나19 사태는 ＇몇 개월이 아예 통으로 없어진＇ 전대미문의 사건입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
올해 상반기 시장에 나올 ＇블레스모바일＇이 주가 상승을 이끌었다는 분석입니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
이때 길다란 ＇얼라인먼트 스틱＇을 놓고 퍼트가 일직선으로 움직이는 것에 집중합니다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
그래서 마치 전지 작업을 한 정원의 소나무처럼 반듯하고 단정했던 것이었구나.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
"디브리핑은 매일경제, 블록크래프터스, 데일리금융그룹과 함께하는 디스트리트에서 제공하는 암호화폐 시황입니다.","대화형,긍정,현재,확실",대화형,긍정,현재,확실
갈라게임즈가 한국에 10억달러(한화 약 1조3000억원)의 투자를 하겠다고 밝히기도 했는데. 맞다.,"대화형,긍정,현재,확실",대화형,긍정,현재,확실
