user_prompt,output,유형,극성,시제,확실성
사회적으로 공익성을 가지며 의미가 있는 것일수록 좋다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
극을 보는 내내 웃음이 끊이지 않고 재미있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"세계국가편람은 1985년 국내 최초로 발간된 이래 매년 정부와 수출기업, 금융기관 등이 대외경제협력과 해외시장 진출 전략을 수립하는데 나침반 역할을 하고 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
엘살바도르가 비트코인을 법정통화로 채택한 이유는 송금 비용과 시간 절약을 할 수 있기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"예선 1위야 따 놓은 당상이고, 진짜 승부는 4강전부터다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
음악 서비스에서는 순위가 인기를 얻게 하는 데 큰 역할을 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
반려동물 인구가 급증하며 동물에 대한 관심도 커지는 것을 원인 중 하나로 꼽을 수 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"이는 교과서에서 얻은 지식이 아니고 나 자신의 오랜 투병 생활과 2만5,000여 명의 환자들을 관리하면서 얻은 지혜이기 때문이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
탁구 종목에서 중국 대표팀 위상이 뛰어나기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
가장 나쁜 규제는 옥석을 가리지 않는 일률규제다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
국내 보험사나 증권사는 거의 선순위 CLO에 투자한 반면 국내 자산운용사의 경우 에퀴티트랜치나 중순위(신용등급 BBB와 B 사이)에 주로 투자했다는 점이 문제다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그렇지 않다면 각자 살길을 찾아야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그리고 고미술과 현대미술을 관통하는 한국적 정서의 공간이 펼쳐진다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"군주는 사랑을 좇기보다 두려움의 대상이 돼야 안전하다며, 눈물을 통해 국민과 공감대를 형성하고 사랑을 받으려는 태도는 마키아벨리 관점에선 위험한 행동인 것이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
안전운임제 연장뿐 아니라 품목 확대도 첨예한 쟁점이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
문화는 뿌리 없이 어느 날 뚝 떨어진 것이 아니라 한 나라가 쌓아올린 다양한 산물들이 어우러진 열매이기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
DPF 친환경 관리를 위해 오일이 감소하는 소모율을 운전자가 수시로 점검하는 것은 필수다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
미래 먹거리로 주목하는 것은 리츠와 대체 투자다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그 이유는 대중교통보다는 나 홀로 자가용 이용이 늘면서 교통량 증가로 정체가 발생하기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
노후차는 초고령 노후차가 되고 기계도 쓸수록 유해물질 배출량이 증가하는 것은 당연하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
기업은행 특성상 부실률이 높은 중소기업 대출이 많아 재무 건전성도 올해 위협받고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"뉴트와 동료 마법 크루의 케미와 함께, 덤블도어 역의 주드 로와 새롭게 합류한 그린델왈드 역 매즈 미켈슨의 애증 관계가 돋보인다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
최근 주변에 흔해진 당뇨병은 어떤 질환보다 혈관과 신경 관리에 주력해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
특히 기존 감마선 제품들이 대부분 설치된 지 10년이 넘은 노후 장비라 안전에 위협이 되고 있어 빠른 교체가 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
재시작시 마녀와 대화해 보유한 마석으로 캐릭터의 기본 능력을 강화하는 것이 가능하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
고민의 배경을 알기 위해 일단 위성정당 창당 목적부터 이해해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이와 함께 대출금액에 따라 세무회계 컨설팅·CEO 특화 자산관리 서비스·임직원 자산관리 세미나 등의 비금융서비스도 제공 받을 수 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
실로 오랜만에 주어진 행복을 행여 놓칠세라 카메라에 담는 여행자들의 모습이 정겹다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
성장도 더뎠고 달러 대비 원화 가치도 하락한 결과다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
일단 날씬해 보인다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
여기서 미중 간 미묘한 신경전이 감지된다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그래도 유럽에서 손꼽히는 미래 예측 전문가로 ＇2020년 세계＇를 쓴 해미시 맥레이의 경우는 특기할 만하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
친구는 무심했던 자신을 탓하며 말할 수 없는 고통의 시간을 견디는 중이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
인구절벽에 고생하는 지방 사립대는 은퇴자를 위한 재교육기관으로 거듭나야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"이러한 신호는 제작자인 밥 보키와 그의 브랜드인 ＇보키디자인＇에 무게를 둔 것으로 해석되며, 타이틀리스트와 조금 더 분리된 분위기가 느껴진다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"극은 여전히 서툴고 부족하지만 ＇그대로 괜찮다, 그래도 괜찮다＇라고 다독이며 위로를 건넨다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
파업 기간 곳곳에서 물류망에 차질이 빚어졌던 만큼 유통업계도 공급난 해소를 기대하는 분위기다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
예쁘장하기는 한데 ＇그래서 뭐＇라고 묻고 싶어진다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"백 페이스 상단에 ＇타이틀리스트＇ 로고가 빠지고 밥 보키를 상징하는 ＇윙 로고(BV)＇가 확대된 점, 그리고 중간단에 모델 이름과 보키디자인(Vokey Design)이라는 문구를 연속해서 넣고, 톱니바퀴(Saw Mill) 로고는 삭제된 점이 눈에 띈다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
다만 서 있을 때는 발끝을 약간 바깥쪽으로 벌리고 발뒤꿈치에 체중을 실은 자세에서 턱을 몸쪽으로 당기고 엉덩이도 당겨 올리는 듯한 느낌을 유지해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
한국당은 민주당보다 떨어지는 연출력으로 똑같은 콘셉트의 드라마를 내보내고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
사회적 연대와 국가 방역 울타리를 단단히 해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
중국 증시가 묘하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이들에게 ＂하지 말라＂고 얘기할 수 있어야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
면역조절제 중에서는 샤페론의 누세핀 개발 속도가 가장 빠르다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"뇌가 지속 가능한 성장을 이루기 위해서는 가슴을 뛰게 하며, 가치 있는 비전이 있어야 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
준비되지 않은 창업은 국가적 손해다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
특히 등록금이란 일종의 시장가격에 개입하면서 발생한 문제다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
결국 리더와 조직문화의 문제다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
내년에는 공무원들도 꼭 한번 참석해보길 권한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
비슷하게 노력해도 누구는 ＇아버지가 열심히 안 해서＇ 건물주가 못 되고 평생 알바족으로 산다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
지역구는 현실이고 국가 전체는 이상이라는 고민이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이것만큼은 절대 피해야 할 일이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
국내 기업의 출하량 감소와 중국 액정표시장치(LCD) 생산 확대에 따른 단가 하락이 수출에 영향을 준 것으로 보인다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그러나 이는 ＇잊힌 과거＇의 이야기일 뿐이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
계약 해지 통보를 받은 의사들은 부당한 조치라며 반발하고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"인간의 고유역량을 계발하고, 인간의 가치를 일깨우는 휴머니즘을 회복하는 것이 바로 우리 앞에 놓인 진정한 ＇미래＇이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
이런 작업은 다양한 이해관계자들의 참여가 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
문제가 본격화되기 전 금융당국은 대응에 나서야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이런 점을 의식한 듯 손 회장은 권 내정자를 취임 전부터 의사결정 과정에 참여시키는 등 배려하는 모양새를 취하고 있기는 하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"치아 사이에 낀 음식물을 바로 빼지 않으면 3분 내에 세균막인 치태가 치아나 잇몸, 혀 등에 달라붙어 충치가 생기기 쉽다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
푸드테크 기업들이 안심하고 제조를 맡길 수 있는 첨단 식품 생산 대행 기업 육성이 시급한 이유다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
미세한 동작 하나하나에 감정이 묻어난다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이후 내년 하반기부터 완화적 태도로 돌아서 경기를 살려낸다는 그림이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"단, 회복 기간은 대개 6개월 이상으로 비교적 천천히 회복되는 만큼 치료할 때 인내심이 요구된다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"이를 위해 우리 해군전력도 주변국의 해상전력에 대응하기 위해 최신형 구축함, 공격 및 방어용 미사일, 해상초계기 등과 같은 무기체계를 개발 및 도입하고 있으며, 최근 큰 이슈가 되고 있는 한국형 항공모함도 그 연장선의 정점이라고 할 수 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"이는 BTC와 ETH가 전통 투자자산에 속하는 주식, 채권, 금, 은처럼 하나의 포트폴리오 상품으로써 받아들여질 수 있다는 의미다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"평소 고혈압, 당뇨병, 고지혈증, 협심증을 앓고 있거나 뇌졸중 과거력이 있는 환자들은 갑자기 추운 곳으로 나가거나 갑자기 운동을 시작하는 일은 피해야 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
암환자들에게 수술보다 더 이겨내기 힘겨운 게 바로 항암치료와 방사선치료다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"12일 리버풀, 18일 왓퍼드, 23일 노리치시티, 다음 달 3일 맨체스터 시티 등 만만치 않은 상대와의 리그 경기가 연이어 기다리고 있어 이 기간 토트넘의 반등을 위해선 손흥민의 활약이 필수다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
일본 학원물 고유의 특징인 포효하듯 하는 대사는 거슬릴 수도 있지만 그게 코믹 연기와 맞물려 웃음을 선사한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
우승이 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
중국의 한한령(限韓令·한류 제한령) 해제 기대감이 높아지고 있는 가운데 중국 수학여행단 1000여명이 대구를 찾아 눈길을 끌고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"방역예산은 용도가 방역 활동으로 제한되지만, 목적예비비는 재난 사태로 타격을 입은 산업·지역 등의 경기 부양을 위해 쓰일 수 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"계약 내용부터, 체결과 작성 과정까지 모든 게 복잡해진 시대다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
추 장관과 윤 총장이 검찰개혁 작업 및 청와대를 겨냥한 수사가 동시에 이뤄지는 상황에서 향후 긴장 관계를 이어갈 것으로 보여 두 사람 사이에 어떤 대화가 오갔는지 주목된다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
특히 메타세쿼이아 나무 아래 펼쳐진 색색의 튤립 세상이 환상적이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
에디터는 최근 누군가가 공유한 영상을 보는 재미에 빠졌다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"그것이 지금은 꿈처럼 허황되고 너무 멀리 있어 보여도 나의 꿈을 주변과 공유할 때 조금씩 구체적이 되고, 보완될 가능성이 한걸음 높아진다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
이 투자 계획이 갈라게임즈 내에서의 내 역할과 긴밀하게 연결돼 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"＂이런 의사 결정 구조는 해외 국부펀드, 실리콘밸리 투자사 진영에서는 이해가 안 되는 대목이다.＂","추론형,긍정,현재,확실",추론형,긍정,현재,확실
현재도 유사한 서비스는 가능하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"중대형 배터리 신제품은 LG에너지솔루션이 내년 양산하는 4680 배터리(지름 46㎜, 길이 80㎜)와 같은 크기거나 이보다 길 것으로 보인다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
인구가 집중되고 지식이 집적되는 도시는 경제성장에 매우 효율적인 시스템이지만 공포의 전염에도 매우 취약하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
미술품 구입이 작가들을 후원할 뿐 아니라 국가 문화유산을 남기는 데 기여한다는 인식이 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"만성위염, 역류성식도염 등으로 제산제를 장복할 경우 비타민 B12를 충분히 보충해야 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"먼저 변액보험과 저축성 보험 등 투자형 보험부터 해지하고, 질병 등에 대비한 실손보험이나 암보험 등은 최대한 해약을  늦추는 게 좋다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
또 다른 도전 과제는 초저금리로 인한 은행 수익 하락이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
계절은 지금 청춘처럼 푸르다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
더 중요한 점은 실험 이후의 변화다,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
우리가 처한 상황이 출구가 없는 동굴이 아니고 터널이라고 생각하는 상상력이 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
대형마트가 전통시장을 위협하던 시절에 만들어진 규제가 수익성이 악화된 지금까지 그대로 유지되고 있는 것은 누가 봐도 불합리하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
신씨의 사례와 같이 영양치료는 약과 달리 건선 뿐 아니라 여러 가지 불편한 병증이 함께 개선되는 효과가 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
인구 감소 속도만큼 영재가 줄어들고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
어드레스 시 안정적인 시각 효과를 제공하는 ＇Wave Technology＇ 와 ＇비주얼 페이스 앵글 브리지(Visual Face Angle Bridge)＇도 눈여겨볼 만한 기술이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"문재인정부에 검찰 개혁이 아무리 절대 과제라고 하지만, 과연 지금과 같은 비상시국에 총리까지 직접 나서 뜬금없이 권력기관 개혁 관련 브리핑을 했어야 하는지 의문이 앞선다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
60대 이상 노년층이라면 급할 때 연락할 수 있는 병원과 가족 연락처를 보기 쉬운 곳에 붙여두는 것도 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이미 자산을 쌓은 60대는 늘고 한창 활동하는 30·40대는 줄었으니 역동성을 잃은 사회다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
