user_prompt,output,유형,극성,시제,확실성
"부처꽃과의 특징이 연꽃이 사는 연못 근처 등 물가에 주로 서식하고, 배롱나무 백일홍이 주로 농가주택, 심산유곡의 오래된 사찰, 고택 등에서 살아가는 것을 보면 비록 사는 환경은 달라도 부처와 닮아 있다고 할 수 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이곳에서 막걸리를 마시면 그리운 사람이 돌아온다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"이 골목에서는 비교적 나중에 생긴 식당인데, 현재 손님 수로 보자면 인기 가게에 꼽힌다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
조명 모듈은 최대 200루멘까지 4단계로 조절돼 어두운 환경에서도 밝은 영상을 남길 수 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
단순히 자금만 대주는 벤처캐피털이 아닌 세계 진출의 징검다리 역할을 하고 선배 창업자들의 인적 네트워크를 제공하는 것을 표방한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"또한 침실, 거실, 주방등 공간을 인식해 공간 특성에 적합한 흡입력과 물청소 강도를 조절한다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
바로 살롱 근처에 철도가 놓인다는 루머다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
7일 첫 상대인 호주만 제압하면 조 1위로 준결승에 진출할 수 있는 대진표다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"게임에서 사용하는 금전인 ＇영원의 보주＇와 ＇백금화＇를 현금으로 구입할 수 있고, 이를 통해 사냥터 입장에 사용되는 ＇영원의 전설 문장＇ 등을 구입하는 방식이다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
다행히 5년 상대생존율은 93.6%로 높은 것으로 알려져 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이에 ＇기생충＇은 중국과 미국(＇패션 오브 크라이스트＇) 영화를 제외하곤 비영어 작품이 가닿은 적 없는 5억달러대 매출까지 가능하다는 관측이 나온다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이에 예로부터 ＇만병통치약＇으로 각광받은 산삼이 새삼 주목받고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
한국 금리에 변화가 없다고 하면 다음달 27일 열릴 예정인 FOMC 회의에서 미국이 빅스텝(한번에 0.5%포인트 인상)만 단행해도 미국 금리가 한국보다 0.50~0.75%포인트 높아지는 역전 현상이 현실화하는 것이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
다만 월간 물가 상승률은 소폭 반등하는 모습이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
일단 실록은 정종이 죽은 후 경혜공주가 머리를 깎고 여승이 됐고 무척 가난하게 살았다고만 기술한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"산지 습지, 너덜바위 지대, 떡갈나무숲 등을 지날 수 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"손을 씻을 때 꼭 비누가 필요한 것은 아니지만, 문제는 기름기 또는 진한 오염 물질을 만졌을 때다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
당장 3월 셋째 주 주간 신규 실업수당 신청 건수가 종전의 10배인 200만건을 훌쩍 넘을 것이란 전망이 유력하다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
회사채 투자자라면 ＇이 회사에 투자했을 때 원리금을 약속된 기일에 잘 받을 수 있을지＇를 가장 눈여겨본다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이에 일부 전문가는 첨단산업 인력 양성의 가장 시급한 과제로 대학원 정원 확대를 꼽기도 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"또 ＇22TOTS(TEAM OF THE SEASON)＇ 클래스 출시, 각종 플레이 개선, 다양한 팀 스킬 적용 등에도 나선다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
수능점수가 너무 아까웠기 때문에 조금더 공부해 작년만큼이라도 나오면 대학을 두 레벨은 올릴 수 있다는 생각에서다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
그런데 한곳에서 식품과 의약품 안전관리를 담당하다 보니 안전기준을 보수적으로 바라보는 경향이 강하다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
지구온난화 때문이라고 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
전문가 대부분은 정비사업 활성화가 집값 상승에 긍정적으로 작용할 것이라고 본다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"서피비치는 하조대 중광정해수욕장에 있는 캠핑클럽의 이름인데, 어찌하다 보니 이 일대가 서피비치로 불리게 되었다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
피부가 약한 사람의 경우 화학 작용에 의해 아토피 등 피부병에 걸릴 수도 있다,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
2배 향상된 흡입력과 분당 최대 3000번 진동하는 음파 진동 물걸레 시스템 등도 갖췄다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
일각에서는 하락폭이 큰 경우 서킷브레이커가 발동될 지 여부에 관심을 두기도 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
소울웨폰을 통해 전용무기인 세 자루의 마검을 모두 소환해 전방 넓은 범위의 적들에게 마법 피해를 입히고 기절 및 마나 감소 효과도 발생시킬 수 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
본격 수직 절벽에 오르기 직전 약간은 경사 진 아담한 바위를 만날 수도 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이에 일부 이용자는 원작 ＇카트라이더＇의 물리엔진이 있으니 빨리 출시해달라는 의견을 내놓기도 한다고 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
7월1일부터 8월31일까지 이용 가능하며 가격은 600만 원부터로 포토존 및 칵테일 리셉션은 추가 옵션.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이 같은 환자 맞춤형 치료 프로그램을 통해 항암·방사선 치료에 따른 후유증과 부작용을 억제하고 표적치료 효과를 높이는 데 초점을 두고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
그리고 이들 사상은 오늘에 이르기까지 한국인들이 정신 문화 형성에 기여해왔다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
공급이 늘다 보니 자연스럽게 가격이 떨어진다는 논리다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
정원이 대세다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"그중에서도 반려동물 영상이라던가, 슬로우모션 스포츠 영상, 데일리 OOTD, 디자인 툴(템플릿) 영상 등을 피드를 통해 자주 추천받는다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
당국은 격리 의무가 해제·단축되면 확진자들이 급격히 증가할 수 있다고 판단한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
하지만 유머 대신 쫄깃한 첩보 액션물의 바이브를 끝까지 유지했으면 어떨까 하는 아쉬움도 남는다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
오랜 시간 이 자리에서 문을 열고 있는 칼국수집이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
문제는 입원 치료의 적정성 여부를 어떻게 판단할 것인지다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
또한 1월 말까지 쥬라기월드 전시회를 평일 오후 2시 이전에 방문하면 본인에 한해 1만원에 이용할 수 있는 할인 쿠폰도 주어진다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이번 주말이면 전체 킬른의 절반인 20기 내외가 가동을 중단해야 할 상황이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"릴스 리믹스로 영상을 올리면 좌, 우 2분할 화면에 박재범의 댄스 영상과 본인의 댄스 영상이 나란히 노출된다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
향과 크기 때문에 오메가3 제품 섭취가 쉽지 않았던 사람들을 위해 섭취 편의성을 높인 것이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"저장 공간은 4GB, 메모리는 16MB다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
민간 주도 경제 활성화를 강조한 윤석열정부가 출범한 이후 기업들은 적극적인 투자 의지를 밝히고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
흔히 조선인은 게으르고 무디고 어리석고 느리고 열등한 민족이라고 말한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
뱅앤올룹슨의 하이엔드 제품에 적용되는 ＇액티브 룸 컴펜세이션＇ 기능도 탑재했다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
각자 권총을 살 수 있지만 한 명에게 몰아줘 기관단총을 구매하거나 전술강화에 투자해 빠른 시간에 대지를 휩쓰는 강력한 무기 ＇저거넛＇을 구매하는 것도 가능하다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"공공시설물 위치 및 관리 상태 파악, 도심의 교통량 분석, 도로의 배수량 예상, 도시 정비 계획 수립도 가능하다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
2018 자카르타-팔렘방 아시안게임 금메달이라는 김 감독의 뛰어난 업적을 감안해도 이번만큼은 올림픽 본선행에 가시밭길이 예상된다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이렇게 건강에 좋은 산삼도 열이 많은 체질은 복용을 삼가야 하는 것으로 알려져 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
무엇보다 지난달 5일 골든글로브 시상식 때 수상 소감은 명언으로 꼽힌다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
계면활성제에 대한 경계의 목소리가 커지자 포괄적 계면활성제를 가리키는 설페이트라는 용어를 사용하는 경향도 생겨나기 시작했다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"오랜 세월 고택을 지켜온 멋진 소나무 숲을 거닐고, 유유히 휘돌아나가는 낙동강 물길을 감상하면서 고택의 멋과 풍류를 듬뿍 느낄 수 있는 곳이다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
A군은 한 달 기름 값으로 80만~90만원을 지출하고 있다고 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
직접적으로 암 덩어리를 없애거나 크기를 줄이고 암세포를 죽이기 위한 치료다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
특히 기업인이라면 비자금과 돈세탁에 이용했을 것이라는 의혹을 받는다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"공식 카페 게시물이 1000개 이상이 되면 참여자 전원에게 최상급 강림 뽑기와 최상급 펫 뽑기, 고급 제련서 등을 선물한다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"다수 외신은 이 작품이 국제영화상, 감독상, 각본상, 작품상 등 후보로 지명될 것으로 보고 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
무선 제어 기능을 활용하면 최대 30m 떨어진 곳에서도 원격으로 조작할 수 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이 세상에 무궁무진하게 많은 것이 자외선 차단제지만 제대로 알고 사용하는 사람들이 의외로 적은 것이 또 자외선 차단제다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
문학을 하더라도 만약 온화하면 수명을 연장할 수 있으며 그림을 그려도 너무 기교만을 추구하면 단명하기도 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
40평대 이상 넓은 면적의 준신축 아파트 역시 상대적으로 오를 여지가 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
DMC리버파크자이는 이보다 약 1억~2억원 저렴하게 분양가격이 책정될 것으로 예상된다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
4차 산업혁명을 기반으로 다양한 기술을 활용한 생활밀착형 돌봄을 확산시키겠다는 내용도 포함하고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
그런데 말이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
전년 대비 150만장 가량 판매가 늘었다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
신산업 기업들이 관련 전공 학부생 정원과 대학원 정원 증원을 정부에 계속 요구해온 이유이기도 하다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이번 후오비NFT와의 파트너십 체결로 ＇인피니티엔젤＇은 새로운 성장 동력을 확보하게 됐다는 분석이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"유유히 흐르는 낙동강과 소나무 숲의 향기, 깎아지른 절벽 등 환상적인 자연 풍광에 매료된 것이다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
기름을 씻어줄 정도의 강력한 화학물질인 계면활성제가 거품을 잘 내주고 오염 물질도 쏙 빼주니 사람들이 애용하게 된 것은 당연한 일이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
능력치와 상관없는 ＇꾸미기＇ 아이템도 일부 유료로 판매한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
차이점이라면 무선 연결. 2.4GHz 와이파이와 블루투스를 지원한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
물론 미국 정부와 연방준비제도(Fed)의 공격적 경기 부양책에도 불구하고 미국의 국내총생산(GDP)이 50% 감소할 경우를 전제한 예상이기는 하다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"우리가 살아가는 기본이 되는 위생, 이를 촉진해주는 물질로 비누가 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"＇아일랜드 그린＇을 처음 코스에 도입한 주인공도 바로 다이인데, TPC 소그래스 17번홀은 두려움과 공정함을 모두 잡은 대표적인 홀이라고 할 수 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
병원 생활의 활력을 더해주는 다양한 프로그램도 갖췄다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
관련 투자금액 규모는 337조원에 달한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"바쁜 일상에도 혈관 탄력을 사수하는, 매우 간단하면서도 효과가 뛰어난 운동이 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
몸속 노폐물과 독소를 제거한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
합병증이 생겨도 인체에 대한 지식이 없으면 기존에 먹던 약에 다른 약을 추가하게 된다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
샤프트는 비거리를 추구하는 컨셉에 맞게 직진성과 고탄도를 도와주는 ＇SHINARI:50K＇와 밸런스가 뛰어난 ＇HASHIRI＇ ＇SHINARI＇ ＇TATAKI＇ 등 3가지 타입에서 커스터마이징이 가능하다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
각 레이스가 종료되면 ＇우마무스메＇들이 무대에 올라 눈과 귀를 즐겁게하는 공연을 펼친다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
스스로를 ＂운 좋게 공연예술계에서 먹고 살고 있는 사십대 여성 예술인＂이라 말하지만 그는 판소리 완창을 할 때는 4시간 동안 무대를 지키는 ＇철인＇이 되기도 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"미국 맨해튼, 유럽 프랑크푸르트, 파리 등에 위치한 우량 부동산도 추가로 담는다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
질병이 발생한 세포가 어떤 상태인지 모르면 계속 약에만 의존하게 되고 그로 인해 또 다른 질병을 부르게 된다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"이 같이 암호화폐 가격이 세계 증시와 역으로, 금과는 비슷하게 향하는 추이에 암호화폐가 안전자산이 됐다는 주장이 잇달아 나오고 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
화웨이가 아시아·태평양 지역에서 차지하는 영향력을 절감하게 했다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
또한 셔츠는 편하게 입을 수 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
먼지통을 자동으로 비워주는 기능도 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
야외활동을 한다든가 유난히 햇살이 강한 날은 40 이상이 필요할 수도 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
도시의 상징성을 갖고 있기 때문이었다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
전 세계 10억명의 사용자가 사용하는 글로벌 숏폼 모바일 플랫폼 ＇틱톡＇은 이런 관점에서 글로벌 기업들이 참조할 수 있는 모범 사례로 꼽힌다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이번엔 달랐다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
지구로 치면 두 바퀴 하고도 반을 더 돌아야 하는 엄청난 길이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"농포성 건선은 말 그대로 피부 표면에 균이 없는 농포(구름집)가 형성되는 건선으로 손바닥, 발바닥을 제외한 전신으로 퍼지며, 드물지만 손바닥과 발바닥에 증상이 나타나기도 한다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
2.7인치 화면에 400×200 해상도의 흑백 도트 디스플레이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이제 기업들 사이에선 ＇왜 해야 하는지＇에 대한 질문은 쏙 들어갔다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"주 1회 병원 인근 교회, 성당과 연계해 예배와 미사도 진행한다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"금융정보 업체 에프앤가이드에 따르면 SK이노베이션의 2분기 영업이익 전망치는 1조144억원으로, 전년 동기(5065억원) 대비 두 배 이상 늘어날 것으로 기대된다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
리도파이낸스는 이더리움을 맡기면 대신 맡겼다는 증표로 ＇stETH＇를 준다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이번 판결로 지난달 대법원 판결로 긴장했던 재계는 한시름을 놓게 됐다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"지구를 살리기 위한 목적이지만, 산업 측면에선 그동안 가격 경쟁력에서 밀린 선진국이 제조업 헤게모니를 되찾아올 수 있다는 전략도 숨어 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
얼굴천재 능력남 CEO와 정체를 속인 맞선녀 직원의 스릴 가득한 오피스 로맨스를 다룬 이야기이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
HDC현대산업개발은 코로나19 여파로 아시아나항공을 주식가치 대비 4배 가까이 더 주고 사야 할 판이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
하지만 일각에서는 신종 코로나 이슈가 장기적으로 지속되더라도 코스피에 미치는 파급은 제한적일 것이라는 예측도 나온다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
노화 역시 중요한 원인이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"기획재정부는 내년 물가 상승률을 3%로 전망했는데, 내년 물가가 5%까지 뛸 수도 있다는 계산이 나온다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
스카이댄스와 협업하면서 네트워크를 강화해 글로벌 진출에 더욱 가속도를 내겠다는 전략으로 풀이된다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
화웨이는 단순히 기업뿐 아니라 각국 정부와 관계도 강화하고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이 때문에 하위 라운드에선 2군 선수들을 기용하기도 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"구축한 데이터를 기반으로 자율주행 셔틀, 배달 로봇, 드론 등을 운용할 수 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
뛰어도 부드러운 영상을 기록하는 안정화 기술인 하이퍼스무스4.0도 지원한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
방산 업계 안팎에서는 한미 RDP가 미국을 비롯한 선진국 수출로 이어질 것이라는 기대가 나온다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
여기에 정교한 그래픽을 통해 애니메이션의 한 장면을 보는 듯한 시각미도 제공한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
시간이 흘러 일본 변기에는 ＇뇌가 달렸다＇는 평이 붙을 지경이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
한동훈 법무부 장관이 좌천 인사의 폭을 넓히려는 의도라는 비판이 제기된다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
한의학과 의학치료를 병행하면 항암치료나 방사선치료 등의 항암 반응률을 높일 수 있다는 사실이 여러 학술 논문을 통해 발표되고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
양 측면에는 듀얼 패시브 라디에이터가 적용되어 저음의 웅장함과 깊이를 더한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
먼저 스토리 측면에서 디아블로 이모탈은 디아블로2의 스토리가 끝나고 약 5년 뒤의 내용을 다루고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
현재 전북도 관계자는 ＇기생충＇ 세트장 복원을 위해 배급사인 CJ 측과 접촉하고 있는 것으로 알려졌다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
디지털 혁신의 근간인 5G 인프라 시장에서 지위도 확고하다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"기록에 의하면 1980년대 당시 500여 마리의 가마우지가 이곳에 살았는데, 그들의 배설물로 섬이 산성화되었고 주변 환경도 급격히 나빠지게 되었다고 전해진다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
수령이 하나를 맛보면 아전은 백을 먹는다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
올해는 지난해 선보인 신작 ＇게임빌프로야구 슈퍼스타즈＇의 글로벌 출시와 영국 유명 레이싱 게임 개발사 슬라이틀리매드스튜디오와 손잡고 제작 중인 ＇프로젝트 카스고＇ 서비스 등에 나선다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
특히 국내 경기 회복도 제한적일 것이라는 전망과 해외 신증설 규모 확대에 따른 공급 과잉도 수출 확대의 제약 요인으로 작용할 가능성이 크다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
일각에서는 해리 왕손이 영연방 국가인 캐나다에 여왕을 대리하는 직책인 총독으로 임명될 수 있다는 설도 나오고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"이들은 어르신이 집에서 노년기를 보내면서 필요한 모든 것을 제공하는 것을 목표로 방문요양, 데이케어, 복지용구 등 서비스를 제공하고 있다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
이뿐 아니다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
월평균 납입 이자액만 따져도 수십만원씩 늘어나는 상황이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
물론 인종 초기는 이자겸이 권력을 완전히 장악하기 전이어서 자신을 의도적으로 낮췄을 가능성도 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
2017년 치과의사들에게 헤리 시스템에 대한 강연회를 시작한 이래 기존 임플란트의 부작용을 해결한 이 시스템의 우수성을 공유하고 있는 치과들이 점점 늘어나고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
제출 서류나 활동 사실 여부를 엄격히 따지지 않고 ＇봉사 1점＇ ＇소논문 1점＇ 식으로 채점하다 보니 쉽게 ＇거짓 스펙＇의 유혹에 빠진다는 것이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
다른 소셜미디어와 동영상 플랫폼들도 숏폼 시장에 속속 뛰어드는 중이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"비누는 기원전부터 개발되기 시작했고, 10세기 이전에 대량생산이 되기 시작했다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
속초해수욕장에 속초아이가 생겼다고 해서 후딱 가 보았다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
사람 혈관의 총 길이는 10만㎞ 남짓이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
BTS의 영상 촬영지로 알려지면서 이른바 ＇성지＇가 된 곳이다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
＇어떻게 해야 하는지＇가 관건이 됐다. 구체적인 실천방안이 필요한 상황에서 화웨이가 디지털 혁신에 대해 무슨 얘기를 할 수 있을까라는 질문을 들고 참석했다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
가정의 달 감사의 마음을 전하는 에디션과 키트가 속속 출시되고 있다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
더 나아가 인공지능(AI) 기술을 활용해 사건 내용을 말로 설명하면 자동으로 서류를 만들어주는 기법도 연구 중이라고 한다.,"사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
"이 책은 하이프 머신이 생산성 혁신, 사회 복지, 민주화, 건강, 연대 등을 안겨줄 수 있지만 동시에 통제하지 못한다면 민주주의와 경제, 공중위생에 치명상을 입힐 ＇양날의 칼＇이라 정의한다.","사실형,긍정,현재,불확실",사실형,긍정,현재,불확실
