user_prompt,output,유형,극성,시제,확실성
우리는 눈(雪)을 잃어가고 있는 것인가.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
"말로 하기 전에 느낌부터 전해지는 것, 논리보다 앞서 가슴 찡한 느낌으로 오는 것, 그것이 조국일까?","대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
한국 정치가 극한 험지처럼 보일 때가 없지 않지만 그렇다고 오지 탐험과 보수혁신은 무슨 상관인가.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
매일 솜씨 좋은 정원사가 가위질을 해도 어찌 저런 단정함이 나올 수 있을까?,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
이렇게 볕 좋은 날 상의라도 벗고 바위에 누워 일광욕을 즐길 수 있다면 얼마나 좋을까.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
거대한 우주와 나밖에 없는 꼭지점에 서 본 사람은 이미 해탈에 든 자가 아닐까?,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
위성이 행성으로부터 독립하려다 좌절된 슬픈 스토리부터 생각해보자.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
그럼에도 불구하고 부득이 하게 보험계약을 파기해야 하는 소비자들을 위한 현명한 해약법은 뭘까.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
이렇게 내 삶에서 정리라는 단어를 영원히 떠나보내야 하는 걸까.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
"코로나19로 인해 세계 경제에 불안함이 감도는 가운데, 많은 이들이 궁금해하는 미스터리 중 하나가 ＇왜 미국 주식시장만 올라가느냐＇인 것 같습니다.","대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
"잘 좀 써보려고 해도 복잡하기 짝이 없는, 하지만 남녀노소 누구나 꼭 필요한 이 필수품에 대해 간단하고 확실하게 정리해보자.","대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
"한국게임미디어협회(KGMA) 신년기획 10부작 게임질병 코드 어떻게 볼 것인가 1부, 왜 게임은 탄압받는가?","대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
중국정부가 모바일 결제가 안착하고 현금을 쓰지 않는 현 상황에서 디지털 화폐를 만드는 이유는 무엇일까.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
"＇ICO 금지령＇ 피해 효율적이고 재빠르게 법인을 만들어야 했던 프로젝트들왜 전통 주식시장의 상장사들에 비해 주식이 소수에 집중되어 있고, 주식 수도 지나치게 적은 것일까요.","대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
"노후를 책임져야 할 3층 연금 중 한 축인 퇴직연금이 이리 비실대니, 노후 걱정 안 하고 사는 것은 ＇먼 나라 얘기＇ 같을 테죠.","대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
＂그 좁은 데서 어떻게 같이 지내요?＂,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
＂백스윙을 하면서 오른 팔꿈치를 ＇ㄴ＇자 모양으로 유지하며 그대로 몸을 회전시키면 된다. 사실 유연성이 필요해 집에서 연습하기에 아주 좋다. 백스윙 모양만 잘 만들었다면 이후 동작은 크게 신경 쓰지 않아도 된다. ＇몸이 먼저 돌고 손은 따라간다＇는 생각만 하면 된다＂고 설명합니다.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
연동형 비례대표제가 무엇인가요.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
제1야당인 자유한국당이 이 제도를 반대하는 이유는 무엇인가요.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
"물론, 거래량이 받쳐주는 메이저 알트코인은 최소 1회 이상 급등할 가능성이 높습니다.","대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
한국 추상화 선구자인 김환기의 푸른 점화 ＇우주(Universe) 05-IV-71 #200＇은 지금 어디에 있을까?,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
＂대규모 신도시가 조성되면 온통 토지 보상에 관심이 쏠립니다.＂,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
＂치료제가 없는데 입원하면 어떤 치료를 받나?＂,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
아니면 혹시 세무조사가 두려워 구입 사실을 숨기는 것일까?,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
그런데 책 제목이 왜 그럴까?,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
예를 들어 건폐율이 20%라면 대지의 20%만 건물이라는 이야기죠.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
"만족도 1000% 울산바위 등산을 마치고 내려오는 하산길에 언제 다시 이곳을 오를 수 있을까, 라는 상투적 생각도 들었지만, 자꾸 뒤돌아 보게 하는 힘은 과연 무엇일까?","대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
"＇자유한국당은 뭐하나, 이런 사람 영입 안 하고.＇","대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
늘 ＇투기꾼 탓＇과 ＇전 정부 탓＇을 하다 보니 그 변명이 자기확증편향에 빠져들어 과잉 유동성 축소나 주택공급 확대 등 시장에 필요한 정책은 소홀한 것이 아닐까?,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
운영 권한을 얻지는 못했지만 실제 자금줄을 보탠 일반 투자자들은 얼마나 정확하고 투명한 정보를 얻고 있는 것일까요.,"대화형,긍정,현재,불확실",대화형,긍정,현재,불확실
