user_prompt,output,유형,극성,시제,확실성
위메이드는 이날 오후 10시 카카오 쇼핑 라이브를 통해 2차 쇼케이스 ＇미르M＇ 특별 방송 ＇전지적 용사 시점＇도 개최한다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"정부는 이와 함께 정부 부처, 연구기관, 경제 협회 및 단체에 규제 전담 조직을 설치하고, 규제혁신추진단과 긴밀히 연계해 덩어리 규제를 발굴·개선할 예정이다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
이에 삼양식품이 수출 비중이 높은 만큼 달러 강세의 수혜를 입을 것이라는 전망이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"공장에서 로봇들이 그랬던 것처럼 드론의 자동화 기술은 조종사들의 일자리를 대체하거나, 적어도 지상의 드론 오퍼레이터들이 늘어나며 조종사들을 대체할 것이다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
오는 7월 14~17일 코엑스에서 개최되는 이번 박람회에서는 다양한 강연을 마련해 금융전문가의 신중년 재무설계 강의 등도 열린다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
탁주는 기존에도 세율이 5%로 낮은 수준이어서 종량세 전환에 따른 가격영향은 크지 않을 전망이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
블루포션게임즈는 ＇에오스＇의 기존 퍼블리싱 계약 종료에 따라 19일부터 ＇에오스: 더블루＇로 명칭을 변경하고 대규모 콘텐츠 업데이트와 함께 직접서비스를 실시할 예정이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
또한 납부유예 제도를 신설해 가업 상속을 원하는 기업이 가업상속공제와 상속세 납부유예를 선택할 수 있도록 할 계획이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
푸드테크 산업의 종착역은 개인 맞춤형 식품이 될 것으로 예상된다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
재단측에서는 토큰을 활용한 거버넌스 탈중앙화를 추진하고 감시 노드 구축과 운영에 대한 보상을 제공함으로써 보안 수준을 높일 방침이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
월요일인 20일은 전국이 대체로 흐리고 덥겠다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
금융권 57개사가 참여하는 공동 채용 박람회가 8월 말 열린다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"탄력근로제 단위기간 확대 안은 국회에서 통과되지 않고 있으며, 특별연장근로 인가 사유 확대는 시행령만 개정하면 되는 만큼 조만간 단위기간이 확대될 전망이다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
김 교수는 강연에서 웹3.0의 핵심 기술로 거론되는 NFT의 본질을 살피고 사업을 진행할때의 고려점을 논할 예정이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"KB국민·신한·하나·우리·IBK기업, NH농협은행 등 6대 은행은 7월 4~25일 박람회 홈페이지를 통해 서류전형 신청을 접수하고, 서류전형 통과자에게 8월 24일과 25일 박람회 현장면접 기회를 제공한다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
"상업용 비행 분야에서 자동 조종 기술은 오래전부터 존재했으나, 심현철(David Shim) 카이스트 항공우주공학 교수에 의하면 헬기 조종사들은 일자리를 제일 먼저 잃은 직군이 될 것이다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
혼란한 경쟁이 소강상태에 접어들면 시장에서 살아남는 사업자는 손에 꼽을 정도가 되지 않을까 소비자 편의성과 신뢰성을 얼마나 확보하느냐가 향후 시장의 판도를 가를 것이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"업계 관계자들에 따르면 노사 간 물밑 대화는 오가고 있으나, 양측의 입장 차가 커 파업은 끝없이 길어질 전망이다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
중국은 미국의 바이러스 비상사태 추이를 지켜보면서 약속 이행 여부를 저울질할 것으로 보인다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
또 이들 기관은 17일부터 박람회를 위한 홈페이지를 개설해 금융권 상시 채용정보 플랫폼으로 운영한다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
KT 클라우드는 지난 4월 분사 후 마련되는 스마트테크 코리아 무대를 민간의 잠재적 고객들과 만나 교감하는 장으로 적극 활용할 계획이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
특히 첫날인 7월 14일 오전 10시 개최되는 개막식 행사에 참여하는 관람객에게는 선착순 경품 추첨 이벤트에 참여할 수 있는 기회를 제공한다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
한편 APEC 정상회의 개최지는 외교부가 구성한 선정위원회 심사를 통해 2024년 상반기 최종 확정될 예정이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
핀테크 기업 독립 계좌가 일반화하면 개인 자산을 보관하고 투자하는 과정에 상당한 변화가 예상된다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
대량 생산이 어려워 제조원가가 높은 탓에 주세 비중이 높았던 수제 맥주도 이번 종량세 전환으로 가격경쟁력이 높아질 것으로 보인다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
또 대기업들의 투자가 신속히 진행될 수 있도록 간선도로와 상하수도 등 기반시설은 갖췄지만 아직 조성 계획이 수립되지 않은 ＇원형지＇를 즉시 공급할 수 있도록 할 계획이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
새로운 바이러스도 언젠가 사람을 또 위협할 것이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
기지급된 중간배당 500원을 포함한 2019년 회계연도에 대한 보통주 1주당 총 현금배당은 2100원이며 이에 따른 연간 배당성향은 25.6%로 예상된다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
정부는 마스크 가격 폭등과 재고 부족에 대비해 마스크 제조 공장을 24시간 가동하겠다고 지난 2일 밝혔고 이에 따라 마스크 제조 등 관련 업체 특별연장근로 신청이 줄을 이을 것으로 예상된다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
정부는 단기 유동성에 기여하는 무역금융을 지원해 금융권과 함께 기업의 자금 애로를 선제적으로 해소할 예정이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
참가자가 직접 클라우드와 두레이 서비스를 경험해볼 수 있는 체험 부스도 준비될 예정이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"아크로비스타 주민들은 이에 대응해 사흘 전부터 집회 중 마이크, 스피커, 확성기 등의 사용을 금지해달라는 내용의 진정서에 서명을 받아 다음주께 경찰에 진정서를 제출할 계획이다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
개봉 3주차지만 여전히 실시간 예매율 1위를 달려 이번 주말에 손익분기점을 돌파할 것으로 보인다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
코로나 19 이후 비대면 소비 트렌드의 확대로 빠르게 성장한 시장을 선점하기 위해 각종 신원인증서비스 업체들의 치열한 각축전이 예고된다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
이번 거버넌스 토큰 발행과 탈중앙화를 통해 감시 노드의 수를 늘리고 개발자 참여를 독려할 계획이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
인트로 튜토리얼에도 등장해 위압감을 드러낼 예정이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"특히 독감백신, 수두백신, B형간염백신 등 다양한 백신 개발을 통해 축적된 연구개발 역량이 코로나19 백신 개발에도 적용될 전망이다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
금융당국은 단순 카드 자동납부 조회 기능을 넘어 향후 자동납부 카드이동서비스 구축을 통해 금융 소비자의 선택권과 카드사 서비스 경쟁력을 제고할 계획이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
병맥주와 페트맥주는 세금 변화가 크지 않아 소비자가격에도 큰 영향이 없을 전망이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"미 공군의 요구 조건에 따른 F-15EX 성능은 수출 모델인 F-15SA와 F-15QA를 베이스로 스텔스 기능을 제외한 보잉이 가진 최첨단 기술들이 대거 적용되어, 최강의 성능을 가진 F-15 시리즈의 최종 병기가 될 것으로 예상된다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
이들 교육기관은 조만간 영재 수 추가 감소와 함께 존폐 기로에 설 것으로 전망된다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
그러나 향후에는 일반·지주회사와 상장·비상장법인 조건은 보지 않고 보유 지분율에 따라서만 감면율을 차등 적용할 계획이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"또한 정부는 또 화물차와 택시 등 경유 차량으로 생계를 잇는 사람들을 대상으로 지원하는 경유 유가연동보조금 지원 기준단가를 리터(L)당 1천750원에서 1천700원으로 내리고, 국내선 항공유에 할당관세를 적용할 방침이다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
화웨이는 아태 지역 스타트업 생태계에 1억달러를 투자하고 디지털 경제를 발전시킬 수 있는 인재를 육성하기 위해 5년 내 50만명에게 디지털 교육을 제공할 계획이다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
확인된 의견은 향후 업데이트 계획을 수립에 적극 참고한다.,"예측형,긍정,미래,확실",예측형,긍정,미래,확실
"현재 기세로 보면 박성현, 김세영, 이정은 등이 고진영과 2020년 골프퀸 자리를 놓고 치열한 경쟁을 펼칠 것으로 보인다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
"AI의 경우 내년에 필요한 인력은 4만100명 정도인데 배출되는 인력은 1만1500명으로 격차가 2만8600명 수준이지만, 2030년에는 수요와 공급 간 격차가 7만1600명까지 벌어진다.","예측형,긍정,미래,확실",예측형,긍정,미래,확실
