user_prompt,output,유형,극성,시제,확실성
이 밖에 Z세대가 애용하는 온라인 유료 동영상 서비스 등에서 얻는 부가 수입도 무시할 수 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
부산시는 수영구 남천동에 관사를 소유하고 있으나 박형준 시장이 취임한 지난해 4월 이후 사용하지 않고 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
한정된 땅으로 내 집 안마당도 늘리고 대중공원도 늘리는 묘수는 현실 세계에 존재하지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
지역 정가에서는 송 부시장의 울산 남구 갑 지역구 출마설이 끊이지 않고 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
하지만 금융위에서 중징계가 확정되면 손 회장은 앞으로 3년간 금융회사 임원으로 신규 선임되는 것이 불가능해진다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
이는 낮은 신작 흥행 확률과 낮은 수익률과 무관하지 않다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
독과점을 이유로 합병을 불허하면 소비자 편익이 커지고 성장 가능성이 높은 서비스와 혁신을 정부가 막았다는 비판을 피하기 어렵다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
금융당국이 지난해 8월부터 차주(대출자)의 연소득 이내로 제한하고 있는 시중은행 신용대출 규제는 연소득 3500만원 이하의 경우 적용하지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
＇틱(tick)＇으로 불리는 이 진드기에 물렸을 때 1~2일 내로 병원 치료를 받으면 별걱정은 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
가령 낮은 단계 스컬인 ＇미노타우루스＇는 기본 공격은 느리지만 점프 중 공격을 통해 즉시 다수의 적에게 피해를 입힐 수 있고 전방으로 돌진하는 스킬도 보유해 성능이 나쁜 편이 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
도파민에 중독된 뇌는 그 쾌감을 잊지 못한다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"각종 해킹 및 신분증 위변조로 인한 사건,사고의 가능성도 배제할 수 없다.","사실형,부정,현재,확실",사실형,부정,현재,확실
비중 축소(Underweight)나 매도(Sell)를 제시한 애널리스트는 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"비슷한 이동수단인 전기자전거는 현행법상 안전모 착용 의무 조항이 있지만, 범칙금은 부과되지 않는다.","사실형,부정,현재,확실",사실형,부정,현재,확실
다만 예비 조치에는 민간 사업장과 공사장의 저감조치나 배출가스 5등급 차량 운행 제한은 포함되지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
코로나19로 전국 경제활동이 마비되면서 각계각층에서 구원의 손길이 끊이지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
티켓파워를 지닌 영화감독들이 ＇제작사＇를 병행해서 수익을 극대화함과 달리 그는 별도 사업을 펼치지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
최근 10년간 퇴직연금 수익률은 연 3%를 넘어선 적이 거의 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"그 복숭아나무에 납작한 열매가 맺었는데 ＇구수시＇, 우리말로는 ＇또애감＇이다. 사람들이 ＇감복숭아＇라고만 할 뿐 다른 나라에서 진품으로 여기는 줄은 알지 못한다.","사실형,부정,현재,확실",사실형,부정,현재,확실
"주민들의 민원을 듣고, 지역구 행사에 가느라 국회의원의 기본 업무인 상임위원회에 참석하지 못하기도 한다.","사실형,부정,현재,확실",사실형,부정,현재,확실
노조는 지난해 7월 대의원대회에서 조합원 범위를 과장급(기장급)으로 확대했으나 회사는 받아들일 수 없다는 입장이다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
여타 P2E 게임처럼 NFT를 프리세일하지도 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
경제적 약자인 세입자 배려가 필요하지만 입법적으로 받아들여지지 않고 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
발 아래가 훤히 내려다보이는 허공을 걷는다는 건 상상 속에서나 가능한 일이었지만 요즘은 꼭 그렇지만도 않다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"그동안 수없이 건의되고, 법제화가 시도됐지만 아직 성사되지 않았다.","사실형,부정,현재,확실",사실형,부정,현재,확실
비타민 B12는 장 내부 표면에 있는 수용체에서 흡수되기 때문에 이곳에 이상이 생기면 체내로 충분히 흡수되지 못한다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
이것은 카페나 바가 주는 힘이 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
다만 덴탈마스크 특성상 얼굴에 밀착이 잘되지 않는 데다 바이러스 감염은 100% 막을 수 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
석유화학 원료의 생산 공장을 신설할 계획인 LG화학도 산업단지에 입주할 수 있는 업종이 법률상 제한돼 있어 입주 가능 여부가 불명확한 상황이다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
갓의 폐단은 이루 다 말할 수 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
청와대 국민청원 게시판엔 항상 억울한 하소연이 넘치고 언론과 소셜네트워크서비스(SNS)에서 수시로 사기주의보를 날려도 피해자는 좀체 줄어들지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
N은 분진 보호는 가능하지만 오일 미스트에 대한 보호가 불가능하다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
사실 ＇팩트＇는 무엇도 막을 수 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"사스, 아프리카돼지열병, 조류 인플루엔자에 이어 이번 신종 코로나바이러스 감염증까지 전혀 통제가 안되고 있다.","사실형,부정,현재,확실",사실형,부정,현재,확실
"차량 배선을 묶어놓은 것인데, 이게 간단한 물건이 아니다.","사실형,부정,현재,확실",사실형,부정,현재,확실
삼성과 LG가 OLED 기술을 두고 법적 분쟁을 벌인 건 이번이 처음이 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"그러나 ＇우리는 옳고, 너희는 악해＇라는 본질은 변하지 않는다.","사실형,부정,현재,확실",사실형,부정,현재,확실
제롬 파월 연준 의장도 ＇경기 침체를 불사한 금리 인상＇을 부인하지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
주요 해외금리연계 파생결합펀드(DLF) 사태 책임과 관련해 손태승 우리금융 회장·함영주 하나금융 부회장에 대한 문책경고가 확정되면서 해당 은행은 당혹감을 감추지 못하고 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
문재인 대통령이 지난 11일 고용노동부 업무보고를 받으면서 ＂＇고용 연장＇에 대해 검토를 시작할 때＂라고 한 발언이 작년 9월 이후 잠들어 있던 ＇정년 연장＇ 논란에 불을 붙이고 사그라들지 않고 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
현대3차뿐 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
전통시장 점포만 해도 몇 천만원 넘게 권리금을 부담하는 곳이 적지 않다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
그러나 국내 전체 기업에서 RPA를 도입한 비율은 10%에 못 미친다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
이 때문에 우리나라도 푸드테크를 활용한 식량안보 강화에 적극 나서야 하지만 정부 인식은 아직 이에 미치지 못하고 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
세계화가 아니었다면 빈곤에서 벗어나지 못했을 국가도 적지 않다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"계층 이동 사다리가 끊겼고, 공정과 정의를 모토로 한 ＇촛불정권＇ 출범에도 빈부 격차는 나아지지 않고 있다.","사실형,부정,현재,확실",사실형,부정,현재,확실
국가 관계가 어렵다고 양국이 협력해 서로 도움을 주고받을 수 있는 기회까지 접을 이유는 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
요즘 사람들의 머릿속을 장악하고 있는 노래는 BTS의 노래가 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
DPF는 성능보다는 환경 부품이고 장착해서 정기적인 클리닝과 관리를 하면 약 90% 이상의 미세먼지를 줄인다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
19일 관가에 따르면 기재부 경제정책국의 국장급 보직인 민생경제정책관이 지난 3월 이후 현재까지 후임 인사가 이뤄지지 않고 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
중국도 예외일 수 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
발음이 어눌해지고 말이 조리 있게 안 된다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
치료제가 없다고 치료법이 없는 것은 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
양념으로 고유의 맛을 덮어버리는 일이 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
《징비록》의 기록도 이와 다르지 않다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"종종 라운드넥의 화이트 면 티셔츠를 이너로 입는 이들을 볼 수 있는데, 크게 추천하지 않는다.","사실형,부정,현재,확실",사실형,부정,현재,확실
"아랫사람들은 며칠간 땀나는 뒷수습을 하고 있는데, 정작 문 대통령 진의는 확인되지 않고 있다.","사실형,부정,현재,확실",사실형,부정,현재,확실
"재학기간 중에 KT-100 초등 훈련용 항공기에 탑승하여 교관이 조종하는 비행은 경험하지만, 전문적인 비행훈련은 졸업 전에는 거의 하지 않는다.","사실형,부정,현재,확실",사실형,부정,현재,확실
미리 정해진 퇴직급여를 받게 된다는 점에서 기존 퇴직금 제도와 크게 다르지 않다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
최근 들어 운동신경이 둔해져 몸이 생각대로 잘 움직여지지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
공유차량과 공유숙박 앱이 소비자 편익을 높인 것과 크게 다를 바 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
문제의 원인을 ＇마음＇으로 치부해버리면 아무것도 해결할 수 없다는 말이다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
이는 정의당 같은 정당이 피해를 볼 수밖에 없음을 의미한다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
그런데 요즘 한국에는 눈이 오지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
서울시 요청대로 자치구가 실시계획인가를 시행하면 해당 공원은 최장 7년간 땅 소유주가 개발을 못하게 된다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
뉴턴의 사례가 극명하게 말해주듯 우리는 거품 속에서 거품을 볼 수 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"두 단지는 높은 용적률(효성1차: 280%, 효성2차: 269%)로 인해 재건축이 불가능하다.","사실형,부정,현재,확실",사실형,부정,현재,확실
밥 먹은 뒤 즉시 눕거나 종일 가만히 앉아 있어서는 안 된다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"합리적이고, 데이터에 의존하며, 조직에 문제를 일으키는 적폐를 용납하지 못한다.","사실형,부정,현재,확실",사실형,부정,현재,확실
마찬가지로 호황기에 채무도 많은 돈을 번 사람들은 불황이나 전쟁 가능성을 생각하지 못한다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
수출 규제로 일본이 자처한 일이라며 속좁게 말할 일이 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
수익을 추구하는 기업 속성상 어쩔 수 없다는 것이다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"오는 2026년부터 실전배치를 위해 본격 양산에 들어가기까지 2,000번이 넘는 지상 및 공중 테스트를 앞두고 있는 KF-21의 성능은 지구상에서 가장 강력한 전투기로 알려진 미국 공군의 F-22처럼 일반적인 제원 외에는 없다.","사실형,부정,현재,확실",사실형,부정,현재,확실
＂낯선 사람은 쉽게 알 수 없다.＂,"사실형,부정,현재,확실",사실형,부정,현재,확실
가격만 오른 것이 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
물론 높은 등급의 장비를 얻고 시작하려는 사람들이 없는 것은 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"특히 이번 시즌만큼은 승점과 골득실에서 상위 3개 팀 수준이 나머지 17개 팀을 압도하고 있는데, 상위 3개 팀의 골득실 차는 27~33점인 반면 나머지 팀 중에선 10점을 넘는 곳도 없다.","사실형,부정,현재,확실",사실형,부정,현재,확실
한한령은 법적인 근거나 정책적 뿌리가 있는 조치가 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
정작 경제 쪽에서 전향 고백이 아직 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"재학 학교를 알 수 있는 학적 사항이나 수상 경력의 ＇수여 기관＇, 봉사활동 실적의 ＇장소 또는 주관 기관명＇도 작성해서는 안 된다.","사실형,부정,현재,확실",사실형,부정,현재,확실
시녀가 ＂나이가 어리고 귀하신 몸이라 혼자 하지 못한다＂고 했지만 끝내 허락하지 않았다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
유전과 환경의 조합으로 전 생애에 걸쳐 변화하는 고등생명체가 바로 인간이다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
그뿐 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"다만, 보호자용 표지를 붙인 차가 장애인이 탑승한 상태에서 주차하고 장시간 주차하는 행위는 단속 대상이 아니다.","사실형,부정,현재,확실",사실형,부정,현재,확실
그러나 이 시각에는 4분의 자리 유성우의 복사점 고도가 낮아 그다지 관측하는 데 적합하지 않다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
백 년 묵은 옛 칼은 자루는 있으되 날이 없고 삼대를 내려온 깨진 총은 불을 질러도 소리가 나지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
＂그림을 절대로 허술하게 보존해서는 안 될 것이다.＂,"사실형,부정,현재,확실",사실형,부정,현재,확실
＂부모 재산 중 일부는 누가 뭐라든 나의 것＂이라고 큰소리쳐도 할 말이 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
전통 유통업의 몰락은 비단 한국만의 현상은 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
고용부 관계자는 ＂특별연장근로는 그야말로 불가피한 경우에 기업이 사용할 수 있는 것이고 ＇방어적＇으로 적용하는 제도＂라며 ＂매출·이익의 ＇마이너스＇를 막기 위해 적용할 수 있어도 ＇플러스＇ 상황에 적용하긴 힘들다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"반듯한 건물도 없고, 다양한 메뉴를 맛볼 수 있는 카페도 많지 않다.","사실형,부정,현재,확실",사실형,부정,현재,확실
일부 생산라인 가동을 중단한 포스코는 하루 3만5000여 t의 제품을 출하하지 못하고 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"이에 삼성전자, SK하이닉스 등에서 근무한 이력이 있는 전문 인력들이 수억 원의 연봉을 포기하고 후학 양성을 위해 대학으로 자리를 옮길 유인이 없다.","사실형,부정,현재,확실",사실형,부정,현재,확실
일부 안과에서 실손보험금을 노리고 공공연히 자행해오던 과잉 진료와 보험사기 행태가 통하지 않게 됐기 때문이다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
항공기 조립공정은 큰 틀에서 예나 지금이나 달라진 것이 거의 없다,"사실형,부정,현재,확실",사실형,부정,현재,확실
"북쪽에 속초가 있고, 남쪽에 양양 낙산비치가 있으니 상대적으로 사람이 크게 몰리지 않았던 것이다.","사실형,부정,현재,확실",사실형,부정,현재,확실
물론 ＇기생충＇과 BTS가 갑자기 튀어나온 것은 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
봉 감독 말처럼 미국인들은 자막이 있는 외국 영화를 즐겨보지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
이제 한국인은 서로 간에 생각의 차이를 대화와 타협이 아니라 폭력으로 해소하는 길목에 서 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"게임과 도박 중독도 도파민의 작용이라고 하니, 그 쾌감을 원하는 욕구는 결코 작지 않다.","사실형,부정,현재,확실",사실형,부정,현재,확실
먼저 해당 분야를 가르칠 역량이 되는 교수를 증원해야 하지만 국내 대학들은 등록금 동결을 비롯한 각종 규제로 인해 교수 연봉조차 늘리기 쉽지 않은 상황이다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
＂사법부는 칼(sword)도 없고 지갑(purse)도 없다.＂,"사실형,부정,현재,확실",사실형,부정,현재,확실
하지만 우즈의 498야드는 PGA 공식 최장타가 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
중국의 변화를 잘못 짚은 이는 그만이 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
일반 소비자용으로 대개 USB 메모리에 담겨 박스 포장 상태로 팔리는 이 제품은 PC를 바꿔도 계속 쓸 수 있다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
최악의 상황은 피했지만 그동안 입은 피해를 복구하기는 어렵다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"자외선 차단제를 고를 때 가장 복잡한 건 숫자와 표기법인데, 숫자가 높을수록 차단 효과가 오래가는 것은 사실이지만 100% 의존해서는 안된다.","사실형,부정,현재,확실",사실형,부정,현재,확실
"오십견, 회전근개 파열로 치료를 받고 있지만 차도가 없다.","사실형,부정,현재,확실",사실형,부정,현재,확실
예비저감조치 시행에는 ＇미세먼지 저감 및 관리에 관한 특별법＇에 따라 배출가스 5등급 차량 운행 제한은 시행되지 않는다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
그렇다고 민주당은 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
이에 이웃에 사는 노인이 ＇국상(신정왕후 기년상)을 만나 국법에 저촉되는 일을 해서는 안 된다＇고 타일렀지만 그들은 아랑곳하지 않았다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
멤버에 반려동물이 빠질 수 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
그렇다고 이런 거대한 변화를 무시할 수 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"회사가 임금 인상률이나 퇴직률, 운용 수익률 등 연금액 산정의 기초가 되는 모든 사항에 대해 책임을 지는 대신 근로자(가입자)는 일절 선택권이 없다.","사실형,부정,현재,확실",사실형,부정,현재,확실
하지만 지금 그렇게 말하는 사람은 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"이미 언급했듯이 아미그달린은 아무렇게나 분해가 되는 것이 아니라 반드시 베타글루코시다제라는 분해효소가 있어야 하며, 살구씨를 먹어도 암세포나 이상 세포, 병든 세포, 노화된 세포 등이 없을 때는 전혀 작용을 하지 않는다.","사실형,부정,현재,확실",사실형,부정,현재,확실
위성정당은 중도층 흡수를 위해 만든 것이 아니다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"3코스 ＇고행길＇은 이름 그대로 5.6㎞, 2시간10분을 걸어야 하는 만만치 않는 코스다.","사실형,부정,현재,확실",사실형,부정,현재,확실
로봇이 계속 이동해야 하는 선박 공정 특성상 울타리를 설치하는 것은 사실상 불가능하다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
"지금과 같은 정세에서 새삼스럽게 대와 오를 바로잡는다고 하여 허위의 기록을 조사하고 도망간 자, 늙은이, 죽은 자를 밝혀내어 군정을 정돈한다고 하면 또다시 아전의 농간이 따르게 마련이므로 현명한 수령은 이것을 하지 말아야 한다.","사실형,부정,현재,확실",사실형,부정,현재,확실
＇상점이 사라질 것＇이라는 예언에 맞설 수 있는 무기는 혁신밖에 없다.,"사실형,부정,현재,확실",사실형,부정,현재,확실
