user_prompt,output,유형,극성,시제,확실성
사전 등록 이후 올해 하반기에 ＇히트2＇를 국내에 정식으로 서비스할 계획이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"3~5월에는 서울 PKM갤러리 개인전, 10~11월 벨기에 악셀 베르보르트 갤러리에서 개인전을 이어갈 예정이다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"아울러 KB화상상담 전용창구에서는 입출금 통장개설, 적금·예금 신규, 인터넷 뱅킹 신규·해지, 신용대출 등 대면채널 수준의 서비스를 제공받을 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
글로벌 진출 가능성이 높은 한국형 블록버스터 제작 역량 강화에도 힘쓸 계획이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"파이골프 WGT 에디션은 좀처럼 방문이 어려운 페블비치, 세인트 앤드루스 등 20개 이상의 해외 명문 코스를 직접 돌아볼 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
이 과정에서 핀테크 기업과 은행 간에 종합자산관리 플랫폼 ＇무한경쟁＇이 촉발될 것으로 예상된다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"자유 양식으로 작성한 기획안을 7월 5일까지 제출하면 이에 대한 평가로 예심을 거쳐, 본선에 진출할 10개 팀이 7월 13일 발표된다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"결제금액 1000원당 기본 1마일을 적립해주며, 해외 일시불 결제 시에는 추가로 1마일을 더 적립해 1000원당 최대 2마일까지 적립 혜택을 받을 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
새해 들어 이런 판도에 변화가 나타날 조짐이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
가르칠 교수만 확보된다면  정원 증원을 막지 않겠다는 것이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
이용자는 생산 활동을 통해 확보한 재료와 아이템을 거래소는 물론 주요 거점 도시에 노점을 세워 수익화할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
또한 MD5는 다양한 로프트 및 바운스를 갖춰 총 23가지로 조합할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
미 미국 연방준비제도(Fed·연준)가 연방공개시장위원회(FOMC)에서 기준금리를 한 번에 0.75%포인트 올리는 자이언트 스텝을 밟은 가운데 당장 7월 한국은행이 기준금리를 한 번에 0.5%포인트 올리는 빅스텝 가능성도 제기되고 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
혈당을 감소시켜 식후에 급격히 혈당이 치솟았다가 다시 뚝 떨어지는 ＇혈당 스파이크＇를 예방한다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
＇삼성카드 taptapO 카드＇는 기본 할인 영역과 자신에게 맞는 할인 영역을 선택해 혜택을 두루 챙길 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"각 분대는 전장 곳곳에서 주어지는 선택적 미니 미션인 ＇계약＇을 진행할 수 있으며 이를 완료하고 희귀 전리품, 게임 매치 내 현금, 경험치, 무기 경험치 등을 받을 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"소설가였던 도스토옙스키가 초고에 그림을 함께 그려봄으로써 자신의 생각을 명확하게 했듯이, 우리도 직접 그리고, 쓰고, 춤을 춤으로써 인생에 대한 이해를 높일 수 있다는 것이다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
블리자드는 출시 이후 직업변경 기능도 선보여 이용자 경험을 확대할 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
인플루언서들이 목표한 100시간 달성을 모두 완료하면 컴투스가 조성한 기금을 국제 구호 개발 NGO 세이브더칠드런코리아(이사장 오준)에 기부한다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
이에 시장에서는 한은이 연말까지 잇따라 기준금리를 올릴 것으로 보인다며 자이언트 스텝 가능성까지 내다보고 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
블록체인은 중앙관리자 역할을 참여자들이 분담해 협동 조합형 경제모델을 구축할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"단 몇 시간, 아니 한 시간만 있으면 된다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"더불어 정부는 2017년 136만5000가구였던 장기공공임대주택을 2022년 200만가구, 2025년 240만가구로 늘릴 예정이다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
한국거래소 코스닥시장 상장규정에 따르면 회사 경영진의 횡령·배임 규모가 자기자본의 3% 이상 혹은 10억원 이상일 경우 상장적격성 실질심사를 통해 상장을 폐지할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
특히 최고난도 던전 ＇더 오큘러스 : 부활의 성전＇은 높은 확률로 100레벨 에픽/신화 아이템을 획득할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
아파치6의 출시계획은 내년 1분기로 예정되어 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
한빛소프트는 올해도 리폼 이벤트를 계속 진행할 계획이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
탄탄한 몸을 만들고 안정적인 샷을 장착한 이후 2월 중순 혼다 LPGA 타일랜드에서 새 시즌을 맞을 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
상품 대금을 6주에 걸쳐 4번으로 나눠서 납부하는 방식으로 서비스를 제공할 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
이번 시즌 첫 대회인 대만여자오픈을 치르고 한 달 뒤인 4월 롯데렌터카 여자오픈을 시작으로 15주 동안 쉼 없는 레이스를 이어가며 KLPGA는 행복한 비명을 지를 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"특화된 프로그램으로 실질적인 사업 기회를 창출하고 한상과 한상, 한상과 국내 기업인 간 비즈니스 네트워킹 기회를 더욱 늘릴 예정이다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"모던워페어를 소유한 이용자의 경우 배틀패스 아이템, 오퍼레이터, 무기 및 개인화 요소 등 기존에 획득한 모든 콘텐츠들을 워존에서도 사용할 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
최대 8명의 이용자가 함께 전투부대를 구성해 임무를 수행하거나 150명으로 구성된 ＇클랜＇을 만들어 파벌 분쟁에 참여할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
최대 5인이 도전할 수 있으며 신화 장신구 제작 재료를 획득할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"공군사관생도 선발 규모는 평균 200명 내외, 지난해 모집 정원은 215명으로 8천명이 넘게 지원하며, 48.7대1의 입시 경쟁률을 보인 가운데, 올해는 오는 7월 중에 원서 접수를 받아 예년과 같이 215명을 선발할 예정이다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
상반기 안에 보라카이(칼리보)와 코타키나발루 노선의 운항을 재개하고 필리핀 세부 노선의 신규 취항도 추진할 계획이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"또한, 올해 상반기에 Motion Pillow를 국내에 정식 출시할 예정이며, 하반기부터는 미국과 유럽 시장에도 본격적으로 진출할 계획이다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
한편 펍지 오는 12일 배틀그라운드 글로벌 서비스 2주년을 기념해 각종 업데이트와 이벤트를 선보일 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
당연히 전액 현금 투자이며 토큰 투자는 하지 않는다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
오는 16일에는 공식 홈페이지도 연다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
팬 커뮤니티가 팬덤으로 발전할 가능성도 커진다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"안전운항을 위해 신형 항공기 도입도 국내 어떤 민간항공사보다 적극적인 가운데, 차세대 항공기로 주목 받고 있는 A321neo, B787 등과 같은 신형 항공기 100대를 주문 했으며, 이들은 올해부터 오는 2025년까지 순차적으로 도입될 예정이다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
노량진수산시장을 ＇롤모델＇로 다른 시장도 순차적으로 개선해나갈 방침이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
강원도도 김진태 당선인 취임 이후 입주나 시민 공간 활용 등을 최종 결정할 방침이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"누리호는 발사대에 도착한 후, 기립 준비과정을 거쳐 오전 중 하늘을 향해 기립한다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"유방암 세포는 뼈, 폐, 간, 뇌 등 온 몸으로 전이될 수 있는데, 이때의 5년 상대생존율은 42.6%으로 낮아진다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
넥스트칩은 운전자가 없는 차량이 자동으로 주차할 수 있는 ＇자동발렛주차(Automated Valet Parking)＇에 특화된 반도체 ＇아파치6＇를 개발할 계획이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"이용자는 ＇게스트 소대＇를 파견하거나 지원을 받게 되면 ＇협력사의 명함＇을 획득할 수 있으며 ＇크레딧＇, ＇이터니움＇ 등 각종 아이템을 지닌 ＇협력사의 증정품＇으로 교환할 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"프로그램을 시청하면 A급 기억결정과 하얀 깃털권, 대형 잔해묶음 등의 보상을 획득할 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"대회 기간 중 서울시 소재 80개 직업계고(특성화고, 마이스터고, 산업정보교) 학생들은 팀으로 모여 기획안을 작성하고, 그래픽과 오디오, 그리고 코딩 작업까지 직접 수행하며 창작 게임 콘텐츠 개발의 전 과정을 경험하게 된다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
이미 총회 날짜를 잡아놓은 개포주공1단지와 래미안원베일리 등도 5월 하순까지 일정을 연기시킬 계획이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
55레벨 이상의 이용자는 ＇대협의 클라쓰＇ 이벤트에 4월 8일까지 참여할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
특히 박경의 SNS에서 언급된 그룹 바이브의 소속사 메이저나인은 7일 오후 음원 사재기 의혹을 해명하는 설명회를 열어 해당 논란에 대해 입장을 밝힐 계획이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
예를 들어 질병 사망 때 1억원을 받는다면 이를 5000만원으로 줄이고 보험료도 낮출 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
또한 실제 라운드에서 들을 수 있을 법한 뛰어난 음향 효과를 통해 생동감 있는 골프를 즐길 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
특히 이더리움이 최근 큰 하락세를 보이는 것은 이더리움 기반 탈중앙화금융(디파이)에서 판매되는 파생상품이 청산될 위기에 놓였기 때문인 것으로 알려지면서 가상화폐 가격이 연쇄적으로 추락하는 상황까지 예고된다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"이벤트 페이지 내 ＇명예의 전당＇에 캐릭터명도 등록되며 신규 날개 ＇영겁의 불멸 날개＇, 신규 환영무기 ＇백화난만 환영무기 상자＇를 추가로 받을 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
주력 제품인 ＇마운틴 프린트 반팔 집업 티셔츠＇는 통기성이 좋은 메쉬 원단을 등 부분에 적용해 한여름 야외에서도 시원하게 착용할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"18홀로 구성된 5개의 가상 골프장이 기본 제공되며, 몽베르CC, 서서울CC, 제주 해비치CC 등 3개의 실제 골프장도 즐길 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
중앙정부 지원을 기다리다 당장 굶어 죽을 형편이니 지방예산을 먼저 끌어다 1조3642억원을 통 크게 풀겠다는 것이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
현재는 안드로이드어서 사용이 가능하지만 추후 PC로도 업데이트될 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"각 캐릭터들은 힘, 민첩, 체력, 지능 4개의 속성으로 능력치를 결정하며 레벨업이나 전직, 환생에 따른 속성 포인트로 캐릭터를 자유롭게 육성할 수도 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
오는 14일 12시 40분 남산예술센터에서는 서울예대 예술창조센터 주관(오준현 교수 기획) 멀티미디어 융합 퍼포먼스 ＂체인징 타이즈＂ 공연이 예정돼있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
이르면 올해 4분기부터 금융소비자들이 전국 2500여 개 우체국 점포에서 입출금 및 계좌 조회 등 은행 업무를 볼 수 있게 된다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
캐스팅이 변경되면 관객은 수수료 없이 예매를 취소하고 환불을 받을 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"한편, 미래콘텐츠재단은 지난 4월 게임인재단에서 명칭을 변경한 비영리 공익법인으로 기존 게임인재단의 조직과 운영을 계승하는 동시에, 게임을 넘어 모든 콘텐츠 전반으로 사업을 확장할 예정이다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
선발된 인력들은 하반기부터 전문가 교육에 참여해 석사 수준의 Off-job 합숙 교육 및 외부 교육기관의 교수진과 1인 1협업 과제를 진행하는 On-job 트레이닝 등의 교육을 받을 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
블리자드 및 디아블로와 관련한 특별 영상을 통해 ＇디아블로 이모탈＇의 각종 정보를 제공하고 게임 이외의 즐길거리를 늘려나갈 계획이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
해당 기부금은 긴급구호세트 및 구호 물품으로 구호가 필요한 지역에 전달할 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"날림먼지 발생사업장 지도·점검 강화, 미세먼지 간이측정기 설치 및 사물인터넷(IoT)을 통한 측정, 대기배출사업장 방지시설 설치 지원, 자동차 배출가스 및 공회전 집중단속, 도로 살수차 운영 강화 등도 추진한다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"오는 22일 출시되는 첫 번째 장 ＇얼어붙은 해안 전투＇의 두 임무 가운데, 악의 연합 잔악무도 임무는 모든 플레이어가 무료로 즐길 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
＇크레센트＇는 티어-3 승급과 신규 얼티밋 스킬을 획득할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"동탄역에는 GTX(수도권광역급행철도) A노선을 비롯해 인덕원~동탄선, 신분당선 연장선, 동탄도시철도(트램) 등도 계획돼 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
따라서 한 시간마다 자리에서 일어나 제자리걸음을 하는 것만으로도 혈관 탄성이 좋아지고 각종 혈관성 질환의 위험을 크게 낮출 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"라이브 월드의 ＇신석샵＇에서 음양 육성을 지원하는 아이템인 ＇고속성장 이용권＇, ＇음양 전용 의천 신공패＇, ＇음양 전용 두악 비공패＇, ＇음양 전용 천곤팔찌 1단계＇ 등을 0신석(무료)에 획득할 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
정부가 제시한 중산층 소득 범위 최고액의 최소 1.5배는 돼야 국민들의 중산층 기준에 근접할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"노지랑골 사거리에서 몰고리재를 연결하는 이 길은 너덜구간, 숲길이 반복되는데, 노간주나무 고목, 조릿대 군락지 등을 지날 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"실제 스윙과 최대한 비슷한 물리 효과를 구현하는 9축 3D 스윙 센서를 이용해 페블비치, 세인트 앤드루스, 파인허스트, 울프 크릭 등 총 23개의 유명 코스를 실감나게 라운드해 볼 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
학비도 싸고 능력이 되면 정규 대학에 진학할 자격도 주어진다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
3명의 이용자가 팀을 이뤄 최대 150명까지 참여 가능한 전장에서 생존 경쟁을 펼칠 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
＇기생충＇ 드라마에는 봉 감독이 책임 프로듀서로 참여할 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
NH투자증권은 최근 달러당 원화가치 하락 역시 LG이노텍에 추가 이익을 가져다줄 것으로 봤다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
그러면서 ＂임금 경로를 통한 물가 상승 압력은 앞으로 점차 커질 가능성이 있다＂고 내다봤다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"순수하게 만든 만큼 천연비누로는 세안, 샴푸는 물론 설거지도 할 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
최강 연맹전에 참가하지 않는 이용자들도 지지하기를 통해 특정 국가를 응원할 경우 지지한 국가의 최종 순위에 따라 국가대전 주화를 보상으로 받을 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"한미약품 연구센터를 비롯해 현대트렌시스, 아신제약 등 4500여개 기업 입주가 예정돼 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
우승을 차지해야 도쿄올림픽 출전권을 따낼 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
가입기간 내 금리가 오를 경우 가입기간 기준 12개월 주기가 도래할 때 해당 금리를 적용한다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
8월말에는 7일 격리를 유지할 때보다 8.3배 많은 14만1000명으로 급증한다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
특별한 사정변경이 없는 한 내년 1월1일자로 감면조치가 종료된다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
3분기에는 스테이블코인 ＇위믹스 달러＇ 프로토콜 도입 및 위믹스 디파이 서비스도 시작한다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
기부금은 신종 코로나바이러스 확산으로 피해를 입은 우한지역 지원을 위해 사용할 예정이다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"최대 에다나 주화 4300개, 광원석 파편 1만4000개, 태고 등급 ＇룬＇을 획득할 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
쿠르츠 대표가 총리에 취임하면 전 세계 최연소 정부 수반 타이틀도 넘겨받게 된다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
전작 ＇미르4＇의 성과를 뛰어넘는 것은 물론 오랫동안 흥행 성과를 유지한다는 목표다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
이렇게 확보한 카드는 정규전과 야생전 덱에 모두 사용할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"여기에 새로운 애완동물과 탈것이 추가돼 무아르(마우트), 아퀴르 둥지새끼(테크리스), 라킴(테크리스), 공허의 자취가 남은 아누비사스(약탈당한 자 라덴) 등을 획득할 수도 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
일부 투자은행(IB)은 극적 반전이 없는 한 20년 만에 유가 10달러대 시대가 도래할 것이라는 전망까지 내놓는다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
"모라이의 시뮬레이션을 이용하면, 자율주행차에 탑재된 AI에 실제 도로에서 발생할 수 있는 여러 돌발상황들을 사전에 경험하게 할 수 있다.","사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
지루할 틈 없는 무대로 창작 뮤지컬의 힘을 확인할 수 있다.,"사실형,긍정,미래,불확실",사실형,긍정,미래,불확실
